player,stat_type,line,recommendation,best_edge,prob_over_calibrated,pred_mean,over_odds,under_odds,defense_multiplier,home_away_multiplier,opponent_team
Kyle Pitts,receiving_yards,45.5,UNDER,0.1400718033692349,0.3294117647058824,26.80802475062784,-111.0,-113.0,0.6127462435400158,0.9324271844660194,IND
Samaje Perine,receiving_yards,8.5,UNDER,0.1400718033692349,0.3294117647058824,2.0791405485482226,-111.0,-113.0,0.6133869630707344,0.7163636363636363,CHI
Terry McLaurin,receiving_yards,58.5,UNDER,0.1400718033692349,0.3294117647058824,32.34546321735796,-111.0,-113.0,0.5876547696162627,1.003960396039604,KC
Cedric Tillman,receiving_yards,35.5,UNDER,0.1400718033692349,0.3294117647058824,9.172070930887765,-112.0,-113.0,0.5901763188659752,0.7333333333333333,NYJ
Tyler Warren,receiving_yards,58.5,UNDER,0.1400718033692349,0.3294117647058824,32.82914941661503,-111.0,-113.0,0.58137728521811,1.1438423645320197,ATL
Jakobi Meyers,receiving_yards,67.5,UNDER,0.1400718033692349,0.3294117647058824,23.889406068345934,-111.0,-113.0,0.5848207810353626,1.1825,HOU
Jordan Whittington,receiving_yards,42.5,UNDER,0.1400718033692349,0.3294117647058824,15.615978382247675,-111.0,-113.0,0.6174774738370346,1.2075,JAX
Jerry Jeudy,receiving_yards,49.5,UNDER,0.1400718033692349,0.3294117647058824,15.024890506860428,-111.0,-113.0,0.5901763188659752,1.212173913043478,NYJ
Xavier Worthy,receiving_yards,64.5,UNDER,0.1400718033692349,0.3294117647058824,19.418218767535546,-111.0,-113.0,0.5849011991735937,0.7815008726003491,BUF
Quentin Johnston,receiving_yards,58.5,UNDER,0.1400718033692349,0.3294117647058824,30.444851862875115,-111.0,-113.0,0.6275314232482179,0.9027027027027028,PIT
David Montgomery,receiving_yards,9.5,OVER,0.1399787910922587,0.6521739130434783,11.963327477279527,-105.0,-119.0,0.6219481116804085,1.3400000000000003,WAS
Mason Taylor,receptions,3.5,UNDER,0.1392126914940515,0.4183094323997537,2.267238989294706,-162.0,126.0,0.610787104716473,1.275,NE
Cedric Tillman,receptions,2.5,UNDER,0.1391206675224647,0.3486842105263157,1.0512777551751118,-121.0,-105.0,0.5921422426154287,0.7666666666666666,NYJ
Rashee Rice,receptions,7.5,UNDER,0.1381916329284751,0.2666666666666666,4.786114094263653,115.0,-147.0,0.5861643342578282,1.0,BUF
Travis Kelce,receptions,5.5,UNDER,0.1381916329284751,0.2666666666666666,2.8307369139682876,115.0,-147.0,0.5861643342578282,0.9541666666666666,BUF
Hunter Long,receptions,2.5,UNDER,0.1381916329284751,0.2666666666666666,1.2725289361127765,115.0,-147.0,0.6068614507009604,1.1,LV
Quentin Johnston,receiving_yards,66.5,UNDER,0.1378779549202858,0.3294117647058824,30.444851862875115,-110.0,-114.0,0.6275314232482179,0.9027027027027028,PIT
Puka Nacua,receiving_yards,96.5,UNDER,0.1378779549202858,0.3294117647058824,46.45589658283126,-110.0,-114.0,0.6044437391195211,0.8458333333333333,SF
Jerry Jeudy,receiving_yards,44.5,UNDER,0.1378779549202858,0.3294117647058824,15.024890506860428,-110.0,-114.0,0.5901763188659752,1.212173913043478,NYJ
Jerry Jeudy,receiving_yards,43.5,UNDER,0.1378779549202858,0.3294117647058824,15.024890506860428,-110.0,-114.0,0.5901763188659752,1.212173913043478,NYJ
Grant Calcaterra,receiving_yards,20.5,UNDER,0.1378779549202858,0.3294117647058824,6.673264457426759,-110.0,-114.0,0.5911531716084689,0.925925925925926,GB
Greg Dortch,receiving_yards,16.5,UNDER,0.1378779549202858,0.3294117647058824,2.539965353591848,-110.0,-114.0,0.6055889757985813,0.6507936507936508,SEA
Puka Nacua,receiving_yards,95.5,UNDER,0.1378779549202858,0.3294117647058824,46.45589658283126,-110.0,-114.0,0.6044437391195211,0.8458333333333333,SF
Justin Jefferson,receiving_yards,74.5,UNDER,0.1378779549202858,0.3294117647058824,41.38522115366442,-110.0,-114.0,0.6105230372324271,0.9285024154589372,BAL
Casey Washington,receiving_yards,28.5,UNDER,0.1378779549202858,0.3294117647058824,7.634698134166277,-110.0,-114.0,0.5955589566095187,1.0,MIA
Trey McBride,receiving_yards,63.5,UNDER,0.1378779549202858,0.3294117647058824,38.69253090059892,-110.0,-114.0,0.6055889757985813,1.067591836734694,SEA
Amon-Ra St. Brown,receiving_yards,75.5,UNDER,0.1378779549202858,0.3294117647058824,46.23602754574366,-110.0,-114.0,0.6219481116804085,0.8826086956521739,WAS
Hunter Renfrow,receiving_yards,28.5,UNDER,0.1378779549202858,0.3294117647058824,5.857203442020401,-110.0,-114.0,0.6192438307588459,0.7159420289855072,DAL
Jakobi Meyers,receiving_yards,62.5,UNDER,0.1378779549202858,0.3294117647058824,23.889406068345934,-110.0,-114.0,0.5848207810353626,1.1825,HOU
Travis Hunter,receiving_yards,46.5,UNDER,0.1378779549202858,0.3294117647058824,23.866516014800784,-110.0,-114.0,0.6012451298936923,1.185,LA
Jerry Jeudy,receiving_yards,55.5,UNDER,0.1378779549202858,0.3294117647058824,15.024890506860428,-110.0,-114.0,0.5901763188659752,1.212173913043478,NYJ
Rashod Bateman,receiving_yards,36.5,UNDER,0.1378779549202858,0.3294117647058824,11.437486333148712,-110.0,-114.0,0.5935598560073724,0.808029197080292,MIN
Demarcus Robinson,receiving_yards,35.5,UNDER,0.1378779549202858,0.3294117647058824,6.182752425470224,-110.0,-114.0,0.6012451298936923,0.9272727272727272,LA
Dontayvion Wicks,receiving_yards,32.5,UNDER,0.1378779549202858,0.3294117647058824,13.2106208110475,-110.0,-114.0,0.6003885696588209,1.4466666666666668,PHI
CeeDee Lamb,receiving_yards,86.5,UNDER,0.1378779549202858,0.3294117647058824,58.04007069680512,-110.0,-114.0,0.605943083962113,1.0449275362318842,ARI
Justin Jefferson,receiving_yards,77.5,UNDER,0.1378779549202858,0.3294117647058824,41.38522115366442,-110.0,-114.0,0.6105230372324271,0.9285024154589372,BAL
Puka Nacua,receiving_yards,94.5,UNDER,0.1378779549202858,0.3294117647058824,46.45589658283126,-110.0,-114.0,0.6044437391195211,0.8458333333333333,SF
Darnell Mooney,receiving_yards,57.5,UNDER,0.1378779549202858,0.3294117647058824,25.485598108705116,-110.0,-114.0,0.6127462435400158,1.609230769230769,IND
Tetairoa McMillan,receiving_yards,66.5,UNDER,0.1378779549202858,0.3294117647058824,34.670090180827415,-110.0,-114.0,0.5916808466858883,1.0,NO
Alvin Kamara,receiving_yards,22.5,UNDER,0.1378779549202858,0.3294117647058824,6.706276865624751,-110.0,-114.0,0.5940978619280728,0.76,CAR
Josh Reynolds,receiving_yards,29.5,UNDER,0.1378779549202858,0.3294117647058824,12.079108971084633,-110.0,-114.0,0.5940978619280728,1.0,CAR
Ladd McConkey,receiving_yards,76.5,UNDER,0.1378779549202858,0.3294117647058824,45.53215047727385,-110.0,-114.0,0.6275314232482179,1.115968992248062,PIT
Amon-Ra St. Brown,receiving_yards,79.5,UNDER,0.1378779549202858,0.3294117647058824,46.23602754574366,-110.0,-114.0,0.6219481116804085,0.8826086956521739,WAS
Kyle Pitts,receiving_yards,51.5,UNDER,0.1378779549202858,0.3294117647058824,26.80802475062784,-110.0,-114.0,0.6127462435400158,0.9324271844660194,IND
DJ Moore,receiving_yards,56.5,UNDER,0.1378779549202858,0.3294117647058824,30.112978395674592,-110.0,-114.0,0.6090039155966349,0.8435424354243543,NYG
Trey McBride,receiving_yards,56.5,UNDER,0.1378779549202858,0.3294117647058824,38.69253090059892,-110.0,-114.0,0.6055889757985813,1.067591836734694,SEA
Tyler Warren,receiving_yards,52.5,UNDER,0.1378779549202857,0.3294117647058824,32.82914941661503,-111.0,-114.0,0.58137728521811,1.1438423645320197,ATL
Puka Nacua,receptions,5.5,UNDER,0.1377721992281682,0.4216991664105983,3.929793213187598,-163.0,127.0,0.6142744479495268,0.8599999999999999,SF
Kareem Hunt,receiving_yards,8.5,UNDER,0.1376108062473617,0.3478260869565217,3.652705339280554,-118.0,-106.0,0.5849011991735937,1.186206896551724,BUF
DK Metcalf,receiving_yards,67.5,UNDER,0.1370641987210162,0.3368694505680832,24.880126035894214,-113.0,-111.0,0.5817254120540185,0.9311258278145697,LAC
Justin Jefferson,receiving_yards,73.5,UNDER,0.1366844252514818,0.3327991428236355,41.38522115366442,-111.0,-113.0,0.6105230372324271,0.9285024154589372,BAL
Kenneth Walker III,rushing_yards,80.5,UNDER,0.1361850661353565,0.337748583153743,28.189555432208177,-113.0,-111.0,0.553404336480968,0.9383206106870228,ARI
Darnell Washington,receptions,1.5,OVER,0.136150234741784,0.6666666666666666,1.7993979372853055,-113.0,-113.0,0.5878422712933754,0.92,LAC
Alvin Kamara,receiving_yards,30.5,UNDER,0.1357045143638851,0.3294117647058824,6.706276865624751,-109.0,-115.0,0.5940978619280728,0.76,CAR
Tommy Tremble,receiving_yards,27.5,UNDER,0.1357045143638851,0.3294117647058824,7.146204228829173,-109.0,-115.0,0.5911531716084689,0.9103030303030304,GB
Dont'e Thornton Jr.,receiving_yards,29.5,UNDER,0.1357045143638851,0.3294117647058824,5.099149716876974,-109.0,-115.0,0.587384045626795,1.224,DEN
Trey McBride,receiving_yards,62.5,UNDER,0.1357045143638851,0.3294117647058824,38.69253090059892,-110.0,-115.0,0.6055889757985813,1.067591836734694,SEA
Brandin Cooks,receiving_yards,20.5,UNDER,0.1357045143638851,0.3294117647058824,9.003668005728843,-109.0,-115.0,0.6012451298936923,0.925,LA
Adam Thielen,receiving_yards,24.5,UNDER,0.1357045143638851,0.3294117647058824,6.969935069598703,-109.0,-115.0,0.6105230372324271,2.018181818181818,BAL
Deebo Samuel Sr.,receiving_yards,54.5,UNDER,0.1357045143638851,0.3294117647058824,18.591461545283632,-110.0,-115.0,0.5958846392025525,0.8482511210762331,DET
T.J. Hockenson,receiving_yards,39.5,UNDER,0.1357045143638851,0.3294117647058824,16.486410607664226,-109.0,-115.0,0.6105230372324271,1.034108527131783,BAL
Travis Hunter,receiving_yards,45.5,UNDER,0.1357045143638851,0.3294117647058824,23.866516014800784,-109.0,-115.0,0.6012451298936923,1.185,LA
T.J. Hockenson,receiving_yards,40.5,UNDER,0.1357045143638851,0.3294117647058824,16.486410607664226,-109.0,-115.0,0.6105230372324271,1.034108527131783,BAL
Jauan Jennings,receptions,4.5,UNDER,0.1356896559493525,0.2898422589442643,2.3437893852002833,105.0,-135.0,0.6115457413249211,1.1,LA
Jordan Mason,rushing_yards,81.5,UNDER,0.1354859594693398,0.3384476898197596,24.19538693394211,-113.0,-111.0,0.5556609203191211,1.1277777777777778,BAL
Tutu Atwell,receiving_yards,12.5,OVER,0.1352657004830918,0.6521739130434783,20.817583547670893,-107.0,-117.0,0.6044437391195211,1.0,SF
Nick Chubb,rushing_yards,49.5,UNDER,0.1351465851131931,0.3299696939565744,22.32743029179857,-109.0,-115.0,0.5434703735585166,1.015085714285714,JAX
George Kittle,receptions,5.5,UNDER,0.1349397590361446,0.2666666666666666,1.994999229431578,117.0,-149.0,0.6115457413249211,1.05,LA
Puka Nacua,receiving_yards,92.5,UNDER,0.1339248464735573,0.33555872160156,46.45589658283126,-111.0,-113.0,0.6044437391195211,0.8458333333333333,SF
DJ Moore,receiving_yards,49.5,UNDER,0.1338502931472375,0.3423401830432387,30.112978395674592,-114.0,-110.0,0.6090039155966349,0.8435424354243543,NYG
David Njoku,receiving_yards,35.5,UNDER,0.1337607642215027,0.3424297119689734,18.189793035706252,-114.0,-110.0,0.5901763188659752,0.8283333333333334,NYJ
Adam Thielen,receiving_yards,20.5,UNDER,0.1335511982570805,0.3294117647058824,6.969935069598703,-109.0,-116.0,0.6105230372324271,2.018181818181818,BAL
Jonnu Smith,receiving_yards,21.5,UNDER,0.1335511982570805,0.3294117647058824,12.152819677160547,-109.0,-116.0,0.5817254120540185,0.9763440860215054,LAC
Kimani Vidal,receiving_yards,15.5,UNDER,0.1335511982570805,0.3294117647058824,5.990168931849975,-108.0,-116.0,0.6275314232482179,1.4357142857142855,PIT
Kimani Vidal,receiving_yards,14.5,UNDER,0.1335511982570805,0.3294117647058824,5.990168931849975,-108.0,-116.0,0.6275314232482179,1.4357142857142855,PIT
Hunter Renfrow,receiving_yards,25.5,UNDER,0.1335511982570805,0.3294117647058824,5.857203442020401,-109.0,-116.0,0.6192438307588459,0.7159420289855072,DAL
Nick Westbrook-Ikhine,receiving_yards,20.5,UNDER,0.1335511982570805,0.3294117647058824,8.404338640434254,-108.0,-116.0,0.5849011991735937,0.9746341463414634,BUF
Tanner Hudson,receiving_yards,7.5,UNDER,0.1335511982570805,0.3294117647058824,5.728570288340433,-108.0,-116.0,0.6133869630707344,1.0,CHI
Tyler Lockett,receiving_yards,20.5,UNDER,0.1335511982570805,0.3294117647058824,3.1642369174730196,-109.0,-116.0,0.587384045626795,0.85,DEN
Will Dissly,receiving_yards,15.5,UNDER,0.1329590690803956,0.3300038938825672,8.707912921251785,-108.0,-116.0,0.6127462435400158,0.8879999999999999,IND
Jauan Jennings,receiving_yards,50.5,UNDER,0.1329101109243382,0.33437960870183,22.106265341647727,-110.0,-114.0,0.6012451298936923,1.0242424242424242,LA
Deebo Samuel Sr.,receptions,3.5,UNDER,0.1326417988693079,0.3956600879231449,2.501797873980196,-143.0,112.0,0.5977715114568858,0.8933333333333333,DET
Sam LaPorta,receiving_yards,39.5,OVER,0.1323454772069402,0.6584118279178407,46.4321494028112,-111.0,-113.0,0.6219481116804085,1.1640677966101696,WAS
Quentin Johnston,receptions,4.5,UNDER,0.132085020242915,0.3486842105263157,2.3894611116520026,-118.0,-108.0,0.6294379122454832,0.952,PIT
Keon Coleman,receptions,3.5,UNDER,0.132085020242915,0.3486842105263157,1.553775801128899,-118.0,-108.0,0.6030164475483671,0.9,MIA
Puka Nacua,receptions,7.5,UNDER,0.132085020242915,0.3486842105263157,3.929793213187598,-119.0,-108.0,0.6142744479495268,0.8599999999999999,SF
Christian Kirk,receiving_yards,35.5,UNDER,0.1318821980781682,0.3443082781123079,14.53038647852816,-114.0,-110.0,0.6174774738370346,0.746816479400749,JAX
Jayden Higgins,receiving_yards,26.5,UNDER,0.1318011920779502,0.3466677074435809,11.774726390568496,-115.0,-109.0,0.6174774738370346,1.212173913043478,JAX
Chuba Hubbard,rushing_yards,50.5,UNDER,0.131782945736434,0.3333333333333334,17.57963090257756,-109.0,-115.0,0.557749422681278,1.020138888888889,NO
Amon-Ra St. Brown,receiving_yards,72.5,UNDER,0.1311706092339954,0.342763040055104,46.23602754574366,-113.0,-111.0,0.6219481116804085,0.8826086956521739,WAS
Cam Skattebo,receiving_yards,11.5,OVER,0.131097495861947,0.6723818995316718,16.155504315635977,-118.0,-107.0,0.6003885696588209,0.9514285714285714,PHI
Keon Coleman,receiving_yards,46.5,UNDER,0.1310418529326775,0.3406562602748696,12.65621795840351,-112.0,-112.0,0.5955589566095187,0.8603686635944701,MIA
Lil'Jordan Humphrey,receiving_yards,28.5,OVER,0.1306428125650094,0.6521739130434783,32.306122509473724,-109.0,-115.0,0.587384045626795,1.0,DEN
Ja'Marr Chase,receptions,7.5,OVER,0.1306390977443609,0.6842105263157895,9.026376193240967,-124.0,-103.0,0.6083156041376274,1.3854545454545455,CHI
Mason Taylor,receiving_yards,42.5,UNDER,0.1305647498413719,0.3389188182337455,16.691341988268583,-111.0,-113.0,0.6027460653432899,1.2837209302325585,NE
Jaylen Waddle,receptions,5.5,UNDER,0.1301587301587302,0.2666666666666666,2.990506436873699,119.0,-152.0,0.5861643342578282,1.076190476190476,BUF
Malik Washington,receptions,2.5,UNDER,0.1299477221807319,0.3846153846153846,1.8153878753174244,-135.0,106.0,0.5861643342578282,0.8666666666666667,BUF
Arian Smith,receiving_yards,13.5,UNDER,0.1299438600603081,0.3351724190094594,4.085197649133323,-109.0,-115.0,0.5806405644838818,0.7173333333333334,CLE
Tanner Conner,receptions,1.5,UNDER,0.1297846889952154,0.3486842105263157,0.5821040804838183,-117.0,-109.0,0.6165385536876572,0.6833333333333333,BAL
Cade Otton,receptions,2.5,OVER,0.1297179840493874,0.6930367613419638,3.459636288794953,-129.0,101.0,0.610787104716473,1.22962962962963,NE
Noah Fant,receptions,2.5,UNDER,0.1292625503151819,0.3492063492063492,1.9433425768878252,-116.0,-109.0,0.6083156041376274,0.8769230769230769,CHI
Kyren Williams,receptions,2.5,UNDER,0.1292625503151819,0.3492063492063492,1.0043406763020633,-117.0,-109.0,0.6142744479495268,0.8666666666666667,SF
Ja'Tavion Sanders,receiving_yards,26.5,UNDER,0.1291130699828491,0.342585043224698,6.261754718926525,-112.0,-112.0,0.5916808466858883,0.9844961240310076,NO
Dawson Knox,receiving_yards,12.5,OVER,0.1288951856398734,0.6481259548706427,13.96151448534277,-108.0,-116.0,0.5955589566095187,1.1538461538461535,MIA
Omarion Hampton,receiving_yards,20.5,OVER,0.1287041305024614,0.6525136543119853,26.072787464667375,-110.0,-114.0,0.6219481116804085,1.287719298245614,WAS
Wan'Dale Robinson,receiving_yards,37.5,OVER,0.1283643892339544,0.6521739130434783,44.82552022564124,-110.0,-114.0,0.6133869630707344,1.2776470588235296,CHI
Marquise Brown,receiving_yards,53.5,UNDER,0.1283643892339544,0.3478260869565217,23.95485050002156,-114.0,-110.0,0.5849011991735937,1.631496062992126,BUF
Hunter Long,receiving_yards,17.5,UNDER,0.1283643892339544,0.3478260869565217,9.726884924952238,-114.0,-110.0,0.5981982364655004,1.1178571428571429,LV
Christian Watson,receiving_yards,37.5,OVER,0.1283643892339544,0.6521739130434783,41.589279110438454,-110.0,-114.0,0.6003885696588209,1.0,PHI
Rashid Shaheed,receiving_yards,32.5,OVER,0.1283643892339544,0.6521739130434783,37.4463439765381,-110.0,-114.0,0.605943083962113,1.012859560067682,ARI
Alec Pierce,receiving_yards,38.5,OVER,0.1283643892339544,0.6521739130434783,43.27899500571827,-110.0,-114.0,0.58137728521811,0.8614285714285714,ATL
Theo Johnson,receiving_yards,43.5,UNDER,0.1283643892339544,0.3478260869565217,25.53006447429619,-114.0,-110.0,0.6133869630707344,1.3670781893004116,CHI
Josh Downs,receiving_yards,40.5,UNDER,0.1283643892339544,0.3478260869565217,25.193213548490395,-114.0,-110.0,0.58137728521811,0.9495652173913044,ATL
Deebo Samuel Sr.,receiving_yards,51.5,UNDER,0.1283643892339544,0.3478260869565217,18.591461545283632,-115.0,-110.0,0.5958846392025525,0.8482511210762331,DET
Davante Adams,receiving_yards,57.5,UNDER,0.1283643892339544,0.3478260869565217,33.58196998877999,-114.0,-110.0,0.6044437391195211,0.9927843137254904,SF
Sam LaPorta,receiving_yards,40.5,OVER,0.1283643892339544,0.6521739130434783,46.4321494028112,-110.0,-114.0,0.6219481116804085,1.1640677966101696,WAS
Nico Collins,receptions,6.5,UNDER,0.1278926523349149,0.2689327444904819,3.5497789295209063,119.0,-152.0,0.6206624605678234,1.0421052631578949,JAX
Kenneth Walker III,receiving_yards,15.5,UNDER,0.1276490827340126,0.3331804103535449,4.59288156247826,-107.0,-117.0,0.605943083962113,0.695,ARI
Kimani Vidal,receptions,2.5,UNDER,0.1275062656641604,0.3486842105263157,1.109902470979639,-116.0,-110.0,0.6294379122454832,1.3,PIT
Stefon Diggs,receptions,4.5,UNDER,0.1275062656641604,0.3486842105263157,2.5695421301312247,-116.0,-110.0,0.5921422426154287,0.9448275862068966,NYJ
Sean Tucker,rushing_yards,40.5,UNDER,0.1274974568374453,0.3376188222323221,13.246665502323538,-109.0,-115.0,0.540058572177442,1.3647058823529412,NE
J.K. Dobbins,receiving_yards,6.5,UNDER,0.1272697577670961,0.3466638915220034,2.0323588914183777,-113.0,-111.0,0.5981982364655004,1.4333333333333336,LV
Juwan Johnson,receptions,3.5,UNDER,0.1269841269841269,0.3492063492063492,2.235928213372465,-115.0,-110.0,0.5949030588735689,0.9818181818181818,CAR
Chris Olave,receptions,4.5,UNDER,0.1269841269841269,0.3492063492063492,2.948500562897458,-116.0,-110.0,0.5949030588735689,0.9058823529411764,CAR
Bucky Irving,rushing_yards,67.5,UNDER,0.1269801355890175,0.3492103406014585,36.58872499981702,-114.0,-110.0,0.5571713737291896,1.0777777777777775,PHI
Ray Davis,rushing_yards,26.5,UNDER,0.1268174718723016,0.3471161774167979,11.047526045954818,-113.0,-111.0,0.5640362994227905,3.7666666666666666,MIA
Rashid Shaheed,receptions,2.5,OVER,0.1266973332938509,0.5633785560012745,3.44228203303514,129.0,-165.0,0.6124336763717226,1.03921568627451,ARI
Jaylin Noel,receiving_yards,9.5,OVER,0.1264912043109437,0.6656617112233861,16.6039284092409,-117.0,-108.0,0.6174774738370346,0.9041584158415842,JAX
Davante Adams,receiving_yards,58.5,UNDER,0.1263346436535856,0.3431489244215317,33.58196998877999,-111.0,-113.0,0.6044437391195211,0.9927843137254904,SF
Garrett Wilson,receiving_yards,55.5,UNDER,0.1261075623325778,0.3478260869565217,26.24626797642491,-114.0,-111.0,0.5806405644838818,0.820722891566265,CLE
Colston Loveland,receiving_yards,23.5,OVER,0.1261075623325778,0.6521739130434783,31.224245996297153,-111.0,-113.0,0.6090039155966349,0.8922155688622755,NYG
Chris Olave,receiving_yards,64.5,UNDER,0.1261075623325778,0.3478260869565217,40.18410052825968,-113.0,-111.0,0.5940978619280728,1.0097560975609756,CAR
Ja'Marr Chase,receiving_yards,94.5,OVER,0.1261075623325778,0.6521739130434783,103.91508535672683,-111.0,-113.0,0.6133869630707344,1.6578238341968912,CHI
Isaiah Davis,receiving_yards,8.5,OVER,0.1261075623325778,0.6521739130434783,11.226711434643072,-111.0,-113.0,0.6027460653432899,1.2642857142857142,NE
Quentin Johnston,receptions,5.5,UNDER,0.1254901960784314,0.2666666666666666,2.3894611116520026,121.0,-155.0,0.6294379122454832,0.952,PIT
Isiah Pacheco,receptions,1.5,UNDER,0.1252494387627838,0.3486842105263157,0.7161851963239521,-115.0,-111.0,0.6047650918758015,0.8,WAS
Tommy Tremble,receptions,2.5,UNDER,0.1252494387627838,0.3486842105263157,1.1864519604830177,-115.0,-111.0,0.6146099384300161,1.0,GB
Travis Hunter,receptions,4.5,UNDER,0.1252494387627838,0.3486842105263157,2.3747756973303797,-115.0,-111.0,0.6115457413249211,1.1866666666666668,LA
Justin Watson,receiving_yards,14.5,OVER,0.1252305882495611,0.6601143091797936,16.52082746237608,-115.0,-109.0,0.6118824986065214,1.0,TB
Tyler Warren,receptions,3.5,UNDER,0.1249999999999999,0.4285714285714285,2.997931863511762,-159.0,124.0,0.58363293168537,1.1176470588235294,ATL
Courtland Sutton,receptions,4.5,UNDER,0.1248061478706017,0.3491275014184978,2.465677321249458,-115.0,-111.0,0.6068614507009604,1.1647058823529413,LV
Kareem Hunt,receptions,1.5,UNDER,0.1239583333333333,0.2666666666666666,0.5825263196059652,122.0,-156.0,0.5861643342578282,1.225,BUF
Arian Smith,receptions,1.5,UNDER,0.1239583333333333,0.2666666666666666,0.3682539847602893,122.0,-156.0,0.5836541659527721,0.7333333333333333,CLE
Tyler Johnson,receiving_yards,14.5,OVER,0.1238720262510254,0.6521739130434783,19.103667196298552,-112.0,-112.0,0.5806405644838818,0.7516666666666667,CLE
Michael Carter,receiving_yards,10.5,OVER,0.1238720262510254,0.6521739130434783,13.24258554605745,-112.0,-112.0,0.6055889757985813,0.9829787234042552,SEA
Jauan Jennings,receiving_yards,48.5,UNDER,0.1238720262510254,0.3478260869565217,22.106265341647727,-112.0,-112.0,0.6012451298936923,1.0242424242424242,LA
Theo Johnson,receiving_yards,22.5,OVER,0.1238720262510254,0.6521739130434783,25.53006447429619,-112.0,-112.0,0.6133869630707344,1.3670781893004116,CHI
Jaxon Smith-Njigba,receiving_yards,100.5,UNDER,0.1238720262510254,0.3478260869565217,75.3693275517261,-112.0,-112.0,0.605943083962113,0.9842706131078224,ARI
Rashee Rice,receiving_yards,77.5,UNDER,0.1238720262510254,0.3478260869565217,41.94389699578436,-112.0,-112.0,0.5849011991735937,1.0,BUF
Tory Horton,receiving_yards,25.5,UNDER,0.1238720262510254,0.3478260869565217,8.252236616072599,-112.0,-112.0,0.6219481116804085,1.1070422535211268,WAS
Tony Pollard,rushing_yards,61.5,UNDER,0.1236348161268015,0.3525556600636746,23.62800510805524,-114.0,-110.0,0.5480334454981136,0.992193308550186,LAC
DK Metcalf,receiving_yards,66.5,UNDER,0.1233053733738575,0.3461781947012598,24.880126035894214,-111.0,-113.0,0.5817254120540185,0.9311258278145697,LAC
Jakobi Meyers,receptions,4.5,UNDER,0.1230139026812314,0.3486842105263157,2.444499678078178,-113.0,-112.0,0.587819896797376,1.0,HOU
Deebo Samuel Sr.,receiving_yards,52.5,UNDER,0.1228045061794856,0.3444852134466826,18.591461545283632,-110.0,-114.0,0.5958846392025525,0.8482511210762331,DET
Pat Freiermuth,receiving_yards,24.5,OVER,0.1226614137441061,0.6487277644550066,30.374545787306825,-111.0,-113.0,0.5817254120540185,1.4682926829268292,LAC
Rashod Bateman,receiving_yards,34.5,UNDER,0.1224850228469737,0.3426312562227938,11.437486333148712,-109.0,-115.0,0.5935598560073724,0.808029197080292,MIN
Justin Jefferson,receiving_yards,72.5,UNDER,0.1220955642426362,0.345194155383532,41.38522115366442,-110.0,-114.0,0.6105230372324271,0.9285024154589372,BAL
Mason Taylor,receiving_yards,40.5,UNDER,0.1216574811185956,0.3478260869565217,16.691341988268583,-111.0,-113.0,0.6027460653432899,1.2837209302325585,NE
Puka Nacua,receiving_yards,90.5,UNDER,0.1216574811185956,0.3478260869565217,46.45589658283126,-111.0,-113.0,0.6044437391195211,0.8458333333333333,SF
Ladd McConkey,receiving_yards,72.5,UNDER,0.1216574811185956,0.3478260869565217,45.53215047727385,-111.0,-113.0,0.6275314232482179,1.115968992248062,PIT
Nico Collins,receiving_yards,76.5,UNDER,0.1216574811185956,0.3478260869565217,47.37803710204755,-111.0,-113.0,0.6174774738370346,1.2576923076923077,JAX
Cole Kmet,receiving_yards,23.5,UNDER,0.1216574811185956,0.3478260869565217,7.606668825620944,-111.0,-113.0,0.6090039155966349,0.8917647058823529,NYG
Oronde Gadsden II,receiving_yards,44.5,OVER,0.1216574811185956,0.6521739130434783,52.95557156197648,-113.0,-111.0,0.6275314232482179,1.0957894736842104,PIT
Ja'Marr Chase,receiving_yards,92.5,OVER,0.1216574811185956,0.6521739130434783,103.91508535672683,-113.0,-111.0,0.6133869630707344,1.6578238341968912,CHI
Jonathan Taylor,receiving_yards,11.5,OVER,0.1216574811185956,0.6521739130434783,13.764833269074307,-113.0,-111.0,0.58137728521811,1.1395348837209305,ATL
Puka Nacua,receiving_yards,88.5,UNDER,0.1216574811185953,0.347826086956522,46.45589658283126,-111.0,-113.0,0.6044437391195211,0.8458333333333333,SF
Tony Pollard,receptions,2.5,UNDER,0.12083261150162,0.3937304952944965,1.6349686665575256,-135.0,106.0,0.5878422712933754,1.05,LAC
Malik Washington,receptions,3.5,UNDER,0.1207993575488016,0.3486842105263157,1.8153878753174244,-113.0,-113.0,0.5861643342578282,0.8666666666666667,BUF
Luke McCaffrey,receptions,2.5,UNDER,0.1207993575488016,0.3486842105263157,0.852731016302081,-113.0,-113.0,0.6184121638755616,0.8857142857142857,SEA
Brandin Cooks,receiving_yards,18.5,UNDER,0.1201019854584469,0.3450142936113205,9.003668005728843,-109.0,-115.0,0.6012451298936923,0.925,LA
Xavier Worthy,receiving_yards,48.5,UNDER,0.1199721234177015,0.3473175962084667,19.418218767535546,-110.0,-114.0,0.5849011991735937,0.7815008726003491,BUF
Daniel Jones,rushing_yards,23.5,UNDER,0.1197254115453598,0.3587434879761713,5.342496951718546,-115.0,-109.0,0.5685364318227027,1.363963963963964,ATL
Tetairoa McMillan,receiving_yards,59.5,UNDER,0.1195172235441409,0.3521808896634062,34.670090180827415,-112.0,-112.0,0.5916808466858883,1.0,NO
