player_name,position,team,week,stat_type,line,pred_mean,pred_std,prob_over_raw,actual_value,went_over,prob_over_calibrated
Jaxon Smith-Njigba,WR,SEA,2,receiving_yards,69.5,124.0,43.4,0.852967088762374,103,1,0.852967088762374
Jaxon Smith-Njigba,WR,SEA,2,receiving_yards,79.5,124.0,43.4,0.8077543286153506,103,1,0.8077543286153506
Jaxon Smith-Njigba,WR,SEA,2,receiving_yards,99.5,124.0,43.4,0.6879005907054755,103,1,0.6879005907054755
Jaxon Smith-Njigba,WR,SEA,2,receptions,3.5,9.0,3.6,0.8946259115182215,8,1,0.8946259115182215
Jaxon Smith-Njigba,WR,SEA,2,receptions,4.5,9.0,3.6,0.8519528019683105,8,1,0.8519528019683105
Jaxon Smith-Njigba,WR,SEA,2,receptions,5.5,9.0,3.6,0.7959402230407706,8,1,0.7959402230407706
Jaxon Smith-Njigba,WR,SEA,2,receptions,6.5,9.0,3.6,0.7255622121589215,8,1,0.7255622121589215
Jaxon Smith-Njigba,WR,SEA,2,receptions,7.5,9.0,3.6,0.641834045088731,8,1,0.641834045088731
Quentin Johnston,WR,LAC,2,receiving_yards,49.5,79.0,27.65,0.8166286133132219,71,1,0.8166286133132219
Quentin Johnston,WR,LAC,2,receiving_yards,59.5,79.0,27.65,0.7285625529533579,71,1,0.7285625529533579
Quentin Johnston,WR,LAC,2,receiving_yards,69.5,79.0,27.65,0.6179869707335718,71,1,0.6179869707335718
Quentin Johnston,WR,LAC,2,receiving_yards,79.5,79.0,27.65,0.4936712240938046,71,0,0.4936712240938046
Quentin Johnston,WR,LAC,2,receiving_yards,99.5,79.0,27.65,0.2615409690915066,71,0,0.2615409690915066
Quentin Johnston,WR,LAC,2,receptions,3.5,5.0,2.0,0.7407748991821539,3,0,0.7407748991821539
Quentin Johnston,WR,LAC,2,receptions,4.5,5.0,2.0,0.58661757891733,3,0,0.58661757891733
Quentin Johnston,WR,LAC,2,receptions,5.5,5.0,2.0,0.41338242108267,3,0,0.41338242108267
Quentin Johnston,WR,LAC,2,receptions,6.5,5.0,2.0,0.2592251008178461,3,0,0.2592251008178461
Quentin Johnston,WR,LAC,2,receptions,7.5,5.0,2.0,0.14804719803168953,3,0,0.14804719803168953
Kendre Miller,RB,NO,2,rushing_yards,49.5,24.0,10.0,0.027384810950125682,8,0,0.027384810950125682
Kendre Miller,RB,NO,2,rushing_yards,59.5,24.0,10.0,0.01,8,0,0.01
Kendre Miller,RB,NO,2,rushing_yards,69.5,24.0,10.0,0.01,8,0,0.01
Tre Tucker,WR,LV,2,receiving_yards,49.5,54.0,18.9,0.5825702064623146,12,0,0.5825702064623146
Tre Tucker,WR,LV,2,receiving_yards,59.5,54.0,18.9,0.3995339388377276,12,0,0.3995339388377276
Tre Tucker,WR,LV,2,receiving_yards,69.5,54.0,18.9,0.24082749388990277,12,0,0.24082749388990277
Tre Tucker,WR,LV,2,receiving_yards,79.5,54.0,18.9,0.13137120953080683,12,0,0.13137120953080683
Tre Tucker,WR,LV,2,receiving_yards,99.5,54.0,18.9,0.03323440682609924,12,0,0.03323440682609924
Tre Tucker,WR,LV,2,receptions,3.5,2.0,1.0,0.10909682119561293,3,0,0.10909682119561293
Tre Tucker,WR,LV,2,receptions,4.5,2.0,1.0,0.02931223075135625,3,0,0.02931223075135625
Tre Tucker,WR,LV,2,receptions,5.5,2.0,1.0,0.01,3,0,0.01
Chase Brown,RB,CIN,2,rushing_yards,49.5,43.0,15.049999999999999,0.3532803033613191,47,0,0.3532803033613191
Chase Brown,RB,CIN,2,rushing_yards,59.5,43.0,15.049999999999999,0.17728026247335882,47,0,0.17728026247335882
Chase Brown,RB,CIN,2,rushing_yards,69.5,43.0,15.049999999999999,0.07834012885918895,47,0,0.07834012885918895
Chase Brown,RB,CIN,2,rushing_yards,79.5,43.0,15.049999999999999,0.03244114165178169,47,0,0.03244114165178169
Chase Brown,RB,CIN,2,rushing_yards,99.5,43.0,15.049999999999999,0.01,47,0,0.01
Chase Brown,RB,CIN,2,receptions,3.5,2.0,1.0,0.10909682119561293,2,0,0.10909682119561293
Chase Brown,RB,CIN,2,receptions,4.5,2.0,1.0,0.02931223075135625,2,0,0.02931223075135625
Chase Brown,RB,CIN,2,receptions,5.5,2.0,1.0,0.01,2,0,0.01
Kayshon Boutte,WR,NE,2,receiving_yards,49.5,103.0,36.05,0.8887137916294507,16,0,0.8887137916294507
Kayshon Boutte,WR,NE,2,receiving_yards,59.5,103.0,36.05,0.8441347634232628,16,0,0.8441347634232628
Kayshon Boutte,WR,NE,2,receiving_yards,69.5,103.0,36.05,0.7859983341666238,16,0,0.7859983341666238
Kayshon Boutte,WR,NE,2,receiving_yards,79.5,103.0,36.05,0.7135362742849249,16,0,0.7135362742849249
Kayshon Boutte,WR,NE,2,receiving_yards,99.5,103.0,36.05,0.5339283633981653,16,0,0.5339283633981653
Kayshon Boutte,WR,NE,2,receptions,3.5,6.0,2.4000000000000004,0.8112776300997288,1,0,0.8112776300997288
Kayshon Boutte,WR,NE,2,receptions,4.5,6.0,2.4000000000000004,0.7057850278370111,1,0,0.7057850278370111
Kayshon Boutte,WR,NE,2,receptions,5.5,6.0,2.4000000000000004,0.5724041114770213,1,0,0.5724041114770213
Kayshon Boutte,WR,NE,2,receptions,6.5,6.0,2.4000000000000004,0.4275958885229787,1,0,0.4275958885229787
Kayshon Boutte,WR,NE,2,receptions,7.5,6.0,2.4000000000000004,0.29421497216298886,1,0,0.29421497216298886
Xavier Hutchinson,WR,HOU,2,receiving_yards,49.5,30.0,10.5,0.06913842034334683,29,0,0.06913842034334683
Xavier Hutchinson,WR,HOU,2,receiving_yards,59.5,30.0,10.5,0.01920235317280916,29,0,0.01920235317280916
Xavier Hutchinson,WR,HOU,2,receiving_yards,69.5,30.0,10.5,0.01,29,0,0.01
Xavier Hutchinson,WR,HOU,2,receiving_yards,79.5,30.0,10.5,0.01,29,0,0.01
Xavier Hutchinson,WR,HOU,2,receptions,3.5,2.0,1.0,0.10909682119561293,2,0,0.10909682119561293
Xavier Hutchinson,WR,HOU,2,receptions,4.5,2.0,1.0,0.02931223075135625,2,0,0.02931223075135625
Xavier Hutchinson,WR,HOU,2,receptions,5.5,2.0,1.0,0.01,2,0,0.01
DeMario Douglas,WR,NE,2,receptions,3.5,2.0,1.0,0.10909682119561293,1,0,0.10909682119561293
DeMario Douglas,WR,NE,2,receptions,4.5,2.0,1.0,0.02931223075135625,1,0,0.02931223075135625
DeMario Douglas,WR,NE,2,receptions,5.5,2.0,1.0,0.01,1,0,0.01
Dalton Kincaid,TE,BUF,2,receiving_yards,49.5,48.0,16.799999999999997,0.4687906266262437,37,0,0.4687906266262437
Dalton Kincaid,TE,BUF,2,receiving_yards,59.5,48.0,16.799999999999997,0.27721201336877543,37,0,0.27721201336877543
Dalton Kincaid,TE,BUF,2,receiving_yards,69.5,48.0,16.799999999999997,0.14286850681272456,37,0,0.14286850681272456
Dalton Kincaid,TE,BUF,2,receiving_yards,79.5,48.0,16.799999999999997,0.06754669113962919,37,0,0.06754669113962919
Dalton Kincaid,TE,BUF,2,receiving_yards,99.5,48.0,16.799999999999997,0.013497429560744956,37,0,0.013497429560744956
Dalton Kincaid,TE,BUF,2,receptions,3.5,4.0,1.6,0.6076631698328916,4,1,0.6076631698328916
Dalton Kincaid,TE,BUF,2,receptions,4.5,4.0,1.6,0.3923368301671084,4,0,0.3923368301671084
Dalton Kincaid,TE,BUF,2,receptions,5.5,4.0,1.6,0.2120688043571053,4,0,0.2120688043571053
Dalton Kincaid,TE,BUF,2,receptions,6.5,4.0,1.6,0.10087862273005654,4,0,0.10087862273005654
Dalton Kincaid,TE,BUF,2,receptions,7.5,4.0,1.6,0.04468087027265022,4,0,0.04468087027265022
Brenton Strange,TE,JAX,2,receiving_yards,49.5,59.0,20.65,0.6556724118363068,17,0,0.6556724118363068
Brenton Strange,TE,JAX,2,receiving_yards,59.5,59.0,20.65,0.49152623514340466,17,0,0.49152623514340466
Brenton Strange,TE,JAX,2,receiving_yards,69.5,59.0,20.65,0.32918700540471213,17,0,0.32918700540471213
Brenton Strange,TE,JAX,2,receiving_yards,79.5,59.0,20.65,0.19943481658373985,17,0,0.19943481658373985
Brenton Strange,TE,JAX,2,receiving_yards,99.5,59.0,20.65,0.06032640284513968,17,0,0.06032640284513968
Brenton Strange,TE,JAX,2,receptions,3.5,4.0,1.6,0.6076631698328916,3,0,0.6076631698328916
Brenton Strange,TE,JAX,2,receptions,4.5,4.0,1.6,0.3923368301671084,3,0,0.3923368301671084
Brenton Strange,TE,JAX,2,receptions,5.5,4.0,1.6,0.2120688043571053,3,0,0.2120688043571053
Brenton Strange,TE,JAX,2,receptions,6.5,4.0,1.6,0.10087862273005654,3,0,0.10087862273005654
Brenton Strange,TE,JAX,2,receptions,7.5,4.0,1.6,0.04468087027265022,3,0,0.04468087027265022
Marvin Mims Jr.,WR,DEN,2,receptions,3.5,3.0,1.2000000000000002,0.358165954911269,2,0,0.358165954911269
Marvin Mims Jr.,WR,DEN,2,receptions,4.5,3.0,1.2000000000000002,0.14804719803168953,2,0,0.14804719803168953
Marvin Mims Jr.,WR,DEN,2,receptions,5.5,3.0,1.2000000000000002,0.05133579311531622,2,0,0.05133579311531622
Marvin Mims Jr.,WR,DEN,2,receptions,6.5,3.0,1.2000000000000002,0.0165719440947385,2,0,0.0165719440947385
Marvin Mims Jr.,WR,DEN,2,receptions,7.5,3.0,1.2000000000000002,0.01,2,0,0.01
Cedric Tillman,WR,CLE,2,receiving_yards,49.5,52.0,18.2,0.5479293029256311,22,0,0.5479293029256311
Cedric Tillman,WR,CLE,2,receiving_yards,59.5,52.0,18.2,0.3596409005090666,22,0,0.3596409005090666
Cedric Tillman,WR,CLE,2,receiving_yards,69.5,52.0,18.2,0.20649988225373495,22,0,0.20649988225373495
Cedric Tillman,WR,CLE,2,receiving_yards,79.5,52.0,18.2,0.10761048602473355,22,0,0.10761048602473355
Cedric Tillman,WR,CLE,2,receiving_yards,99.5,52.0,18.2,0.025237911179536443,22,0,0.025237911179536443
Cedric Tillman,WR,CLE,2,receptions,3.5,5.0,2.0,0.7407748991821539,2,0,0.7407748991821539
Cedric Tillman,WR,CLE,2,receptions,4.5,5.0,2.0,0.58661757891733,2,0,0.58661757891733
Cedric Tillman,WR,CLE,2,receptions,5.5,5.0,2.0,0.41338242108267,2,0,0.41338242108267
Cedric Tillman,WR,CLE,2,receptions,6.5,5.0,2.0,0.2592251008178461,2,0,0.2592251008178461
Cedric Tillman,WR,CLE,2,receptions,7.5,5.0,2.0,0.14804719803168953,2,0,0.14804719803168953
Tucker Kraft,TE,GB,2,receptions,3.5,2.0,1.0,0.10909682119561293,6,1,0.10909682119561293
Tucker Kraft,TE,GB,2,receptions,4.5,2.0,1.0,0.02931223075135625,6,1,0.02931223075135625
Tucker Kraft,TE,GB,2,receptions,5.5,2.0,1.0,0.01,6,1,0.01
Josh Downs,WR,IND,2,receptions,3.5,2.0,1.0,0.10909682119561293,6,1,0.10909682119561293
Josh Downs,WR,IND,2,receptions,4.5,2.0,1.0,0.02931223075135625,6,1,0.02931223075135625
Josh Downs,WR,IND,2,receptions,5.5,2.0,1.0,0.01,6,1,0.01
De'Von Achane,RB,MIA,2,rushing_yards,49.5,55.0,19.25,0.598687660112452,30,0,0.598687660112452
De'Von Achane,RB,MIA,2,rushing_yards,59.5,55.0,19.25,0.4189043582127475,30,0,0.4189043582127475
De'Von Achane,RB,MIA,2,rushing_yards,69.5,55.0,19.25,0.25835320451368493,30,0,0.25835320451368493
De'Von Achane,RB,MIA,2,rushing_yards,79.5,55.0,19.25,0.1440787706355915,30,0,0.1440787706355915
De'Von Achane,RB,MIA,2,rushing_yards,99.5,55.0,19.25,0.03781999431433414,30,0,0.03781999431433414
De'Von Achane,RB,MIA,2,receiving_yards,49.5,20.0,10.0,0.015828313967089835,92,1,0.015828313967089835
De'Von Achane,RB,MIA,2,receiving_yards,59.5,20.0,10.0,0.01,92,1,0.01
De'Von Achane,RB,MIA,2,receptions,3.5,3.0,1.2000000000000002,0.358165954911269,8,1,0.358165954911269
De'Von Achane,RB,MIA,2,receptions,4.5,3.0,1.2000000000000002,0.14804719803168953,8,1,0.14804719803168953
De'Von Achane,RB,MIA,2,receptions,5.5,3.0,1.2000000000000002,0.05133579311531622,8,1,0.05133579311531622
De'Von Achane,RB,MIA,2,receptions,6.5,3.0,1.2000000000000002,0.0165719440947385,8,1,0.0165719440947385
De'Von Achane,RB,MIA,2,receptions,7.5,3.0,1.2000000000000002,0.01,8,1,0.01
Zay Flowers,WR,BAL,2,receiving_yards,49.5,143.0,50.05,0.9318451680829127,75,1,0.9318451680829127
Zay Flowers,WR,BAL,2,receiving_yards,59.5,143.0,50.05,0.911787986884369,75,1,0.911787986884369
Zay Flowers,WR,BAL,2,receiving_yards,69.5,143.0,50.05,0.8865468560270803,75,1,0.8865468560270803
Zay Flowers,WR,BAL,2,receiving_yards,79.5,143.0,50.05,0.8552299521815334,75,0,0.8552299521815334
Zay Flowers,WR,BAL,2,receiving_yards,99.5,143.0,50.05,0.7714969599589183,75,0,0.7714969599589183
Zay Flowers,WR,BAL,2,receptions,3.5,7.0,2.8000000000000003,0.8519528019683105,7,1,0.8519528019683105
Zay Flowers,WR,BAL,2,receptions,4.5,7.0,2.8000000000000003,0.7772998611746911,7,1,0.7772998611746911
Zay Flowers,WR,BAL,2,receptions,5.5,7.0,2.8000000000000003,0.679178699175393,7,1,0.679178699175393
Zay Flowers,WR,BAL,2,receptions,6.5,7.0,2.8000000000000003,0.5621765008857981,7,1,0.5621765008857981
Zay Flowers,WR,BAL,2,receptions,7.5,7.0,2.8000000000000003,0.43782349911420193,7,0,0.43782349911420193
Sam LaPorta,TE,DET,2,receiving_yards,49.5,79.0,27.65,0.8166286133132219,26,0,0.8166286133132219
Sam LaPorta,TE,DET,2,receiving_yards,59.5,79.0,27.65,0.7285625529533579,26,0,0.7285625529533579
Sam LaPorta,TE,DET,2,receiving_yards,69.5,79.0,27.65,0.6179869707335718,26,0,0.6179869707335718
Sam LaPorta,TE,DET,2,receiving_yards,79.5,79.0,27.65,0.4936712240938046,26,0,0.4936712240938046
Sam LaPorta,TE,DET,2,receiving_yards,99.5,79.0,27.65,0.2615409690915066,26,0,0.2615409690915066
Sam LaPorta,TE,DET,2,receptions,3.5,6.0,2.4000000000000004,0.8112776300997288,3,0,0.8112776300997288
Sam LaPorta,TE,DET,2,receptions,4.5,6.0,2.4000000000000004,0.7057850278370111,3,0,0.7057850278370111
Sam LaPorta,TE,DET,2,receptions,5.5,6.0,2.4000000000000004,0.5724041114770213,3,0,0.5724041114770213
Sam LaPorta,TE,DET,2,receptions,6.5,6.0,2.4000000000000004,0.4275958885229787,3,0,0.4275958885229787
Sam LaPorta,TE,DET,2,receptions,7.5,6.0,2.4000000000000004,0.29421497216298886,3,0,0.29421497216298886
Michael Mayer,TE,LV,2,receiving_yards,49.5,38.0,13.299999999999999,0.22960793868712837,9,0,0.22960793868712837
Michael Mayer,TE,LV,2,receiving_yards,59.5,38.0,13.299999999999999,0.09422051913516838,9,0,0.09422051913516838
Michael Mayer,TE,LV,2,receiving_yards,69.5,38.0,13.299999999999999,0.0350334717870473,9,0,0.0350334717870473
Michael Mayer,TE,LV,2,receiving_yards,79.5,38.0,13.299999999999999,0.012512680906971774,9,0,0.012512680906971774
Michael Mayer,TE,LV,2,receiving_yards,99.5,38.0,13.299999999999999,0.01,9,0,0.01
Michael Mayer,TE,LV,2,receptions,3.5,4.0,1.6,0.6076631698328916,2,0,0.6076631698328916
Michael Mayer,TE,LV,2,receptions,4.5,4.0,1.6,0.3923368301671084,2,0,0.3923368301671084
Michael Mayer,TE,LV,2,receptions,5.5,4.0,1.6,0.2120688043571053,2,0,0.2120688043571053
Michael Mayer,TE,LV,2,receptions,6.5,4.0,1.6,0.10087862273005654,2,0,0.10087862273005654
Michael Mayer,TE,LV,2,receptions,7.5,4.0,1.6,0.04468087027265022,2,0,0.04468087027265022
Puka Nacua,WR,LA,2,receiving_yards,49.5,130.0,45.5,0.9225081239715016,91,1,0.9225081239715016
Puka Nacua,WR,LA,2,receiving_yards,59.5,130.0,45.5,0.8974521945404985,91,1,0.8974521945404985
Puka Nacua,WR,LA,2,receiving_yards,69.5,130.0,45.5,0.8654761675071234,91,1,0.8654761675071234
Puka Nacua,WR,LA,2,receiving_yards,79.5,130.0,45.5,0.8254685419268204,91,1,0.8254685419268204
Puka Nacua,WR,LA,2,receiving_yards,99.5,130.0,45.5,0.7187887906301197,91,0,0.7187887906301197
Puka Nacua,WR,LA,2,receptions,3.5,10.0,4.0,0.9067852769181763,8,1,0.9067852769181763
Puka Nacua,WR,LA,2,receptions,4.5,10.0,4.0,0.8726949619246283,8,1,0.8726949619246283
Puka Nacua,WR,LA,2,receptions,5.5,10.0,4.0,0.8284952300245991,8,1,0.8284952300245991
Puka Nacua,WR,LA,2,receptions,6.5,10.0,4.0,0.7729422593967386,8,1,0.7729422593967386
Puka Nacua,WR,LA,2,receptions,7.5,10.0,4.0,0.7057850278370112,8,1,0.7057850278370112
Jahmyr Gibbs,RB,DET,2,rushing_yards,49.5,19.0,10.0,0.01378898850614152,94,1,0.01378898850614152
Jahmyr Gibbs,RB,DET,2,receiving_yards,49.5,31.0,10.85,0.08416193879786382,10,0,0.08416193879786382
Jahmyr Gibbs,RB,DET,2,receiving_yards,59.5,31.0,10.85,0.024664432563287875,10,0,0.024664432563287875
Jahmyr Gibbs,RB,DET,2,receiving_yards,69.5,31.0,10.85,0.01,10,0,0.01
Jahmyr Gibbs,RB,DET,2,receiving_yards,79.5,31.0,10.85,0.01,10,0,0.01
Jahmyr Gibbs,RB,DET,2,receptions,3.5,10.0,4.0,0.9067852769181763,3,0,0.9067852769181763
Jahmyr Gibbs,RB,DET,2,receptions,4.5,10.0,4.0,0.8726949619246283,3,0,0.8726949619246283
Jahmyr Gibbs,RB,DET,2,receptions,5.5,10.0,4.0,0.8284952300245991,3,0,0.8284952300245991
Jahmyr Gibbs,RB,DET,2,receptions,6.5,10.0,4.0,0.7729422593967386,3,0,0.7729422593967386
Jahmyr Gibbs,RB,DET,2,receptions,7.5,10.0,4.0,0.7057850278370112,3,0,0.7057850278370112
Bryce Young,QB,CAR,2,passing_yards,199.5,154.0,53.9,0.23472543980283023,328,1,0.23472543980283023
Bryce Young,QB,CAR,2,passing_yards,224.5,154.0,53.9,0.13809909099094375,328,1,0.13809909099094375
Bryce Young,QB,CAR,2,passing_yards,249.5,154.0,53.9,0.07723517068051211,328,1,0.07723517068051211
Bryce Young,QB,CAR,2,passing_yards,274.5,154.0,53.9,0.041891819331424274,328,1,0.041891819331424274
Bryce Young,QB,CAR,2,passing_yards,299.5,154.0,53.9,0.022330444157209195,328,1,0.022330444157209195
Bryce Young,QB,CAR,2,rushing_yards,49.5,40.0,14.0,0.27888482197713693,2,0,0.27888482197713693
Bryce Young,QB,CAR,2,rushing_yards,59.5,40.0,14.0,0.12455335818741653,2,0,0.12455335818741653
Bryce Young,QB,CAR,2,rushing_yards,69.5,40.0,14.0,0.04973651155855674,2,0,0.04973651155855674
Bryce Young,QB,CAR,2,rushing_yards,79.5,40.0,14.0,0.018890961937038986,2,0,0.018890961937038986
Bryce Young,QB,CAR,2,rushing_yards,99.5,40.0,14.0,0.01,2,0,0.01
C.J. Stroud,QB,HOU,2,passing_yards,199.5,188.0,65.8,0.43913315300736133,207,1,0.43913315300736133
C.J. Stroud,QB,HOU,2,passing_yards,224.5,188.0,65.8,0.31505404437873685,207,0,0.31505404437873685
C.J. Stroud,QB,HOU,2,passing_yards,249.5,188.0,65.8,0.21273617494828656,207,0,0.21273617494828656
C.J. Stroud,QB,HOU,2,passing_yards,274.5,188.0,65.8,0.1370009734389792,207,0,0.1370009734389792
C.J. Stroud,QB,HOU,2,passing_yards,299.5,188.0,65.8,0.08530634064201936,207,0,0.08530634064201936
C.J. Stroud,QB,HOU,2,rushing_yards,49.5,32.0,11.2,0.10087862273005654,27,0,0.10087862273005654
C.J. Stroud,QB,HOU,2,rushing_yards,59.5,32.0,11.2,0.031143830534778427,27,0,0.031143830534778427
C.J. Stroud,QB,HOU,2,rushing_yards,69.5,32.0,11.2,0.01,27,0,0.01
C.J. Stroud,QB,HOU,2,rushing_yards,79.5,32.0,11.2,0.01,27,0,0.01
Zach Charbonnet,RB,SEA,2,rushing_yards,49.5,47.0,16.45,0.44700826842060837,10,0,0.44700826842060837
Zach Charbonnet,RB,SEA,2,rushing_yards,59.5,47.0,16.45,0.2565782578880508,10,0,0.2565782578880508
Zach Charbonnet,RB,SEA,2,rushing_yards,69.5,47.0,16.45,0.12843207722516814,10,0,0.12843207722516814
Zach Charbonnet,RB,SEA,2,rushing_yards,79.5,47.0,16.45,0.059191734705794974,10,0,0.059191734705794974
Zach Charbonnet,RB,SEA,2,rushing_yards,99.5,47.0,16.45,0.011339204984665341,10,0,0.011339204984665341
Malik Nabers,WR,NYG,2,receiving_yards,49.5,71.0,24.849999999999998,0.7705231604062197,167,1,0.7705231604062197
Malik Nabers,WR,NYG,2,receiving_yards,59.5,71.0,24.849999999999998,0.6565342181534897,167,1,0.6565342181534897
Malik Nabers,WR,NYG,2,receiving_yards,69.5,71.0,24.849999999999998,0.5211141965777175,167,1,0.5211141965777175
Malik Nabers,WR,NYG,2,receiving_yards,79.5,71.0,24.849999999999998,0.3825182286066474,167,1,0.3825182286066474
Malik Nabers,WR,NYG,2,receiving_yards,99.5,71.0,24.849999999999998,0.16719568540173357,167,1,0.16719568540173357
Malik Nabers,WR,NYG,2,receptions,3.5,5.0,2.0,0.7407748991821539,9,1,0.7407748991821539
Malik Nabers,WR,NYG,2,receptions,4.5,5.0,2.0,0.58661757891733,9,1,0.58661757891733
Malik Nabers,WR,NYG,2,receptions,5.5,5.0,2.0,0.41338242108267,9,1,0.41338242108267
Malik Nabers,WR,NYG,2,receptions,6.5,5.0,2.0,0.2592251008178461,9,1,0.2592251008178461
Malik Nabers,WR,NYG,2,receptions,7.5,5.0,2.0,0.14804719803168953,9,1,0.14804719803168953
Brock Bowers,TE,LV,2,receiving_yards,49.5,103.0,36.05,0.8887137916294507,38,0,0.8887137916294507
Brock Bowers,TE,LV,2,receiving_yards,59.5,103.0,36.05,0.8441347634232628,38,0,0.8441347634232628
Brock Bowers,TE,LV,2,receiving_yards,69.5,103.0,36.05,0.7859983341666238,38,0,0.7859983341666238
Brock Bowers,TE,LV,2,receiving_yards,79.5,103.0,36.05,0.7135362742849249,38,0,0.7135362742849249
Brock Bowers,TE,LV,2,receiving_yards,99.5,103.0,36.05,0.5339283633981653,38,0,0.5339283633981653
Brock Bowers,TE,LV,2,receptions,3.5,5.0,2.0,0.7407748991821539,5,1,0.7407748991821539
Brock Bowers,TE,LV,2,receptions,4.5,5.0,2.0,0.58661757891733,5,1,0.58661757891733
Brock Bowers,TE,LV,2,receptions,5.5,5.0,2.0,0.41338242108267,5,0,0.41338242108267
Brock Bowers,TE,LV,2,receptions,6.5,5.0,2.0,0.2592251008178461,5,0,0.2592251008178461
Brock Bowers,TE,LV,2,receptions,7.5,5.0,2.0,0.14804719803168953,5,0,0.14804719803168953
Xavier Legette,WR,CAR,2,receptions,3.5,3.0,1.2000000000000002,0.358165954911269,1,0,0.358165954911269
Xavier Legette,WR,CAR,2,receptions,4.5,3.0,1.2000000000000002,0.14804719803168953,1,0,0.14804719803168953
Xavier Legette,WR,CAR,2,receptions,5.5,3.0,1.2000000000000002,0.05133579311531622,1,0,0.05133579311531622
Xavier Legette,WR,CAR,2,receptions,6.5,3.0,1.2000000000000002,0.0165719440947385,1,0,0.0165719440947385
Xavier Legette,WR,CAR,2,receptions,7.5,3.0,1.2000000000000002,0.01,1,0,0.01
Ja'Tavion Sanders,TE,CAR,2,receiving_yards,49.5,27.0,10.0,0.04109127820046499,54,1,0.04109127820046499
Ja'Tavion Sanders,TE,CAR,2,receiving_yards,59.5,27.0,10.0,0.010456706231918078,54,0,0.010456706231918078
Ja'Tavion Sanders,TE,CAR,2,receiving_yards,69.5,27.0,10.0,0.01,54,0,0.01
Ja'Tavion Sanders,TE,CAR,2,receiving_yards,79.5,27.0,10.0,0.01,54,0,0.01
Ja'Tavion Sanders,TE,CAR,2,receptions,3.5,2.0,1.0,0.10909682119561293,7,1,0.10909682119561293
Ja'Tavion Sanders,TE,CAR,2,receptions,4.5,2.0,1.0,0.02931223075135625,7,1,0.02931223075135625
Ja'Tavion Sanders,TE,CAR,2,receptions,5.5,2.0,1.0,0.01,7,1,0.01
Bucky Irving,RB,TB,2,rushing_yards,49.5,37.0,12.95,0.20564953020515075,71,1,0.20564953020515075
Bucky Irving,RB,TB,2,rushing_yards,59.5,37.0,12.95,0.08073276008428865,71,1,0.08073276008428865
Bucky Irving,RB,TB,2,rushing_yards,69.5,37.0,12.95,0.028930166418654313,71,1,0.028930166418654313
Bucky Irving,RB,TB,2,rushing_yards,79.5,37.0,12.95,0.01000520136842975,71,0,0.01000520136842975
Bucky Irving,RB,TB,2,rushing_yards,99.5,37.0,12.95,0.01,71,0,0.01
Bucky Irving,RB,TB,2,receptions,3.5,4.0,1.6,0.6076631698328916,6,1,0.6076631698328916
Bucky Irving,RB,TB,2,receptions,4.5,4.0,1.6,0.3923368301671084,6,1,0.3923368301671084
Bucky Irving,RB,TB,2,receptions,5.5,4.0,1.6,0.2120688043571053,6,1,0.2120688043571053
Bucky Irving,RB,TB,2,receptions,6.5,4.0,1.6,0.10087862273005654,6,0,0.10087862273005654
Bucky Irving,RB,TB,2,receptions,7.5,4.0,1.6,0.04468087027265022,6,0,0.04468087027265022
Spencer Rattler,QB,NO,2,passing_yards,199.5,214.0,74.89999999999999,0.5673452692154506,207,1,0.5673452692154506
Spencer Rattler,QB,NO,2,passing_yards,224.5,214.0,74.89999999999999,0.45109146961881574,207,0,0.45109146961881574
Spencer Rattler,QB,NO,2,passing_yards,249.5,214.0,74.89999999999999,0.339942290182473,207,0,0.339942290182473
Spencer Rattler,QB,NO,2,passing_yards,274.5,214.0,74.89999999999999,0.24400590831802704,207,0,0.24400590831802704
Spencer Rattler,QB,NO,2,passing_yards,299.5,214.0,74.89999999999999,0.16824301774790507,207,0,0.16824301774790507
Spencer Rattler,QB,NO,2,rushing_yards,49.5,29.0,10.149999999999999,0.05585154605572529,14,0,0.05585154605572529
Spencer Rattler,QB,NO,2,rushing_yards,59.5,29.0,10.149999999999999,0.014673982344039604,14,0,0.014673982344039604
Spencer Rattler,QB,NO,2,rushing_yards,69.5,29.0,10.149999999999999,0.01,14,0,0.01
Spencer Rattler,QB,NO,2,rushing_yards,79.5,29.0,10.149999999999999,0.01,14,0,0.01
Tyrone Tracy Jr.,RB,NYG,2,rushing_yards,49.5,24.0,10.0,0.027384810950125682,15,0,0.027384810950125682
Tyrone Tracy Jr.,RB,NYG,2,rushing_yards,59.5,24.0,10.0,0.01,15,0,0.01
Tyrone Tracy Jr.,RB,NYG,2,rushing_yards,69.5,24.0,10.0,0.01,15,0,0.01
Tyrone Tracy Jr.,RB,NYG,2,receptions,3.5,2.0,1.0,0.10909682119561293,4,1,0.10909682119561293
Tyrone Tracy Jr.,RB,NYG,2,receptions,4.5,2.0,1.0,0.02931223075135625,4,0,0.02931223075135625
Tyrone Tracy Jr.,RB,NYG,2,receptions,5.5,2.0,1.0,0.01,4,0,0.01
Bo Nix,QB,DEN,2,passing_yards,199.5,176.0,61.599999999999994,0.3695632549084884,206,1,0.3695632549084884
Bo Nix,QB,DEN,2,passing_yards,224.5,176.0,61.599999999999994,0.24931429602159727,206,0,0.24931429602159727
Bo Nix,QB,DEN,2,passing_yards,249.5,176.0,61.599999999999994,0.15836358554545527,206,0,0.15836358554545527
