game_id,away_team,home_team,commence_time,sportsbook,market,side,point,price,season,week,archived_at
2025_07_NYG_PHI,NYG,PHI,2025-10-26T17:00:00Z,draftkings,spread,home,-7.5,-115,2025,7,2025-11-17T17:19:06.844052
2025_07_NYG_PHI,NYG,PHI,2025-10-26T17:00:00Z,draftkings,total,over,41.5,-112,2025,7,2025-11-17T17:19:06.844054
2025_07_NYG_PHI,NYG,PHI,2025-10-26T17:00:00Z,draftkings,total,under,41.5,-108,2025,7,2025-11-17T17:19:06.844055
2025_07_TB_NO,TB,NO,2025-10-26T20:05:00Z,draftkings,moneyline,home,,205,2025,7,2025-11-17T17:19:06.844059
2025_07_TB_NO,TB,NO,2025-10-26T20:05:00Z,draftkings,moneyline,away,,-250,2025,7,2025-11-17T17:19:06.844061
2025_07_TB_NO,TB,NO,2025-10-26T20:05:00Z,draftkings,spread,home,5.5,-105,2025,7,2025-11-17T17:19:06.844063
2025_07_TB_NO,TB,NO,2025-10-26T20:05:00Z,draftkings,spread,away,-5.5,-115,2025,7,2025-11-17T17:19:06.844064
2025_07_TB_NO,TB,NO,2025-10-26T20:05:00Z,draftkings,total,over,47.5,-115,2025,7,2025-11-17T17:19:06.844066
2025_07_TB_NO,TB,NO,2025-10-26T20:05:00Z,draftkings,total,under,47.5,-105,2025,7,2025-11-17T17:19:06.844067
2025_07_DAL_DEN,DAL,DEN,2025-10-26T20:25:00Z,draftkings,moneyline,away,,185,2025,7,2025-11-17T17:19:06.844072
2025_07_DAL_DEN,DAL,DEN,2025-10-26T20:25:00Z,draftkings,moneyline,home,,-225,2025,7,2025-11-17T17:19:06.844073
2025_07_DAL_DEN,DAL,DEN,2025-10-26T20:25:00Z,draftkings,spread,away,4.5,-108,2025,7,2025-11-17T17:19:06.844075
2025_07_DAL_DEN,DAL,DEN,2025-10-26T20:25:00Z,draftkings,spread,home,-4.5,-112,2025,7,2025-11-17T17:19:06.844076
2025_07_DAL_DEN,DAL,DEN,2025-10-26T20:25:00Z,draftkings,total,over,47.5,-115,2025,7,2025-11-17T17:19:06.844078
2025_07_DAL_DEN,DAL,DEN,2025-10-26T20:25:00Z,draftkings,total,under,47.5,-105,2025,7,2025-11-17T17:19:06.844080
2025_07_TEN_IND,TEN,IND,2025-10-26T20:25:00Z,draftkings,moneyline,home,,-800,2025,7,2025-11-17T17:19:06.844084
2025_07_TEN_IND,TEN,IND,2025-10-26T20:25:00Z,draftkings,moneyline,away,,550,2025,7,2025-11-17T17:19:06.844085
2025_07_TEN_IND,TEN,IND,2025-10-26T20:25:00Z,draftkings,spread,home,-11.5,-115,2025,7,2025-11-17T17:19:06.844087
2025_07_TEN_IND,TEN,IND,2025-10-26T20:25:00Z,draftkings,spread,away,11.5,-105,2025,7,2025-11-17T17:19:06.844088
2025_07_TEN_IND,TEN,IND,2025-10-26T20:25:00Z,draftkings,total,over,44.5,-115,2025,7,2025-11-17T17:19:06.844090
2025_07_TEN_IND,TEN,IND,2025-10-26T20:25:00Z,draftkings,total,under,44.5,-105,2025,7,2025-11-17T17:19:06.844091
2025_07_GB_PIT,GB,PIT,2025-10-27T00:20:00Z,draftkings,moneyline,away,,-175,2025,7,2025-11-17T17:19:06.844096
2025_07_GB_PIT,GB,PIT,2025-10-27T00:20:00Z,draftkings,moneyline,home,,145,2025,7,2025-11-17T17:19:06.844097
2025_07_GB_PIT,GB,PIT,2025-10-27T00:20:00Z,draftkings,spread,away,-3.5,-102,2025,7,2025-11-17T17:19:06.844099
2025_07_GB_PIT,GB,PIT,2025-10-27T00:20:00Z,draftkings,spread,home,3.5,-118,2025,7,2025-11-17T17:19:06.844100
2025_07_GB_PIT,GB,PIT,2025-10-27T00:20:00Z,draftkings,total,over,43.5,-110,2025,7,2025-11-17T17:19:06.844102
2025_07_GB_PIT,GB,PIT,2025-10-27T00:20:00Z,draftkings,total,under,43.5,-110,2025,7,2025-11-17T17:19:06.844104
2025_07_WAS_KC,WAS,KC,2025-10-28T00:15:00Z,draftkings,moneyline,home,,-270,2025,7,2025-11-17T17:19:06.844108
2025_07_WAS_KC,WAS,KC,2025-10-28T00:15:00Z,draftkings,moneyline,away,,220,2025,7,2025-11-17T17:19:06.844110
2025_07_WAS_KC,WAS,KC,2025-10-28T00:15:00Z,draftkings,spread,home,-5.5,-110,2025,7,2025-11-17T17:19:06.844111
2025_07_WAS_KC,WAS,KC,2025-10-28T00:15:00Z,draftkings,spread,away,5.5,-110,2025,7,2025-11-17T17:19:06.844113
2025_07_WAS_KC,WAS,KC,2025-10-28T00:15:00Z,draftkings,total,over,51.5,-105,2025,7,2025-11-17T17:19:06.844114
2025_07_WAS_KC,WAS,KC,2025-10-28T00:15:00Z,draftkings,total,under,51.5,-115,2025,7,2025-11-17T17:19:06.844116
