week,player,position,market,pick,line,model_prob,model_projection,market_prob,edge,actual_value,actual_outcome,predicted_outcome,bet_won,prediction_correct,profit
1,T.Tracy,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,J.Taylor,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,UNDER,UNDER,True,True,0.909
1,C.Hubbard,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,OVER,OVER,True,True,0.909
1,C.Brooks,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,1,UNDER,OVER,False,False,-1.0
1,C.Brown,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,J.Ford,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,1,UNDER,OVER,False,False,-1.0
1,A.Prentice,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,1,UNDER,OVER,False,False,-1.0
1,C.Brown,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,UNDER,True,True,0.909
1,A.Kamara,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,UNDER,True,True,0.909
1,A.Kamara,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,D.Montgomery,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,4,OVER,OVER,True,True,0.909
1,D.Montgomery,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,4,OVER,UNDER,False,False,-1.0
1,I.Pacheco,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,J.Hill,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,1,UNDER,OVER,False,False,-1.0
1,C.Hubbard,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,UNDER,UNDER,True,True,0.909
1,T.Etienne,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,OVER,OVER,True,True,0.909
1,B.Robinson,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,1,UNDER,OVER,False,False,-1.0
1,I.Pacheco,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,UNDER,True,True,0.909
1,J.Warren,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,J.Jacobs,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,1,UNDER,OVER,False,False,-1.0
1,J.Warren,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,UNDER,True,True,0.909
1,D.Achane,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,OVER,OVER,True,True,0.909
1,K.Hunt,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,K.Hunt,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,UNDER,True,True,0.909
1,R.Stevenson,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,R.Stevenson,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,UNDER,True,True,0.909
1,T.Etienne,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,UNDER,UNDER,True,True,0.909
1,M.Sanders,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,1,UNDER,OVER,False,False,-1.0
1,J.Williams,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,T.Pollard,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,1,UNDER,OVER,False,False,-1.0
1,J.Williams,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,UNDER,True,True,0.909
1,B.Hall,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,B.Hall,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,UNDER,True,True,0.909
1,K.Walker,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,OVER,OVER,True,True,0.909
1,K.Walker,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,UNDER,UNDER,True,True,0.909
1,T.Badie,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,T.Badie,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,UNDER,True,True,0.909
1,K.Gainwell,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,UNDER,UNDER,True,True,0.909
1,K.Gainwell,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,OVER,OVER,True,True,0.909
1,B.Robinson,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,6,OVER,OVER,True,True,0.909
1,B.Robinson,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,6,OVER,UNDER,False,False,-1.0
1,N.Harris,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,1,UNDER,OVER,False,False,-1.0
1,J.Taylor,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,OVER,OVER,True,True,0.909
1,D.Achane,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,UNDER,UNDER,True,True,0.909
1,K.Williams,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,1,UNDER,OVER,False,False,-1.0
1,A.Ekeler,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,OVER,OVER,True,True,0.909
1,J.Gibbs,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,10,OVER,UNDER,False,False,-1.0
1,R.Dowdle,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,J.Conner,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,4,OVER,OVER,True,True,0.909
1,R.Dowdle,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,UNDER,True,True,0.909
1,J.Cook,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,5,OVER,UNDER,False,False,-1.0
1,J.Dobbins,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,J.Gibbs,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,10,OVER,OVER,True,True,0.909
1,J.Dobbins,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,UNDER,True,True,0.909
1,S.Perine,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,UNDER,True,True,0.909
1,D.Swift,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,UNDER,UNDER,True,True,0.909
1,S.Barkley,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,4,OVER,UNDER,False,False,-1.0
1,D.Swift,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,OVER,OVER,True,True,0.909
1,J.Cook,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,5,OVER,OVER,True,True,0.909
1,J.Conner,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,4,OVER,UNDER,False,False,-1.0
1,J.Mason,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,1,UNDER,OVER,False,False,-1.0
1,A.Ekeler,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,UNDER,UNDER,True,True,0.909
1,S.Barkley,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,4,OVER,OVER,True,True,0.909
1,R.White,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,1,UNDER,OVER,False,False,-1.0
1,D.Ogunbowale,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,A.Jones,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,OVER,OVER,True,True,0.909
1,A.Jones,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,3,UNDER,UNDER,True,True,0.909
1,D.Ogunbowale,RB,player_receptions,Under 3.5,3.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,UNDER,True,True,0.909
1,S.Perine,RB,player_receptions,Over 2.5,2.5,0.7475074624530771,3.0,0.5238095238095238,0.2236979386435532,2,UNDER,OVER,False,False,-1.0
1,T.Conner,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,OVER,False,False,-1.0
1,J.Sanders,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,OVER,False,False,-1.0
1,C.Parkinson,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,OVER,False,False,-1.0
1,J.Ferguson,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,5,OVER,OVER,True,True,0.909
1,J.Ferguson,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,5,OVER,UNDER,False,False,-1.0
1,T.Hockenson,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,OVER,False,False,-1.0
1,C.Stover,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,UNDER,UNDER,True,True,0.909
1,C.Stover,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,OVER,OVER,True,True,0.909
1,K.Pitts,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,7,OVER,UNDER,False,False,-1.0
1,D.Goedert,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,7,OVER,OVER,True,True,0.909
1,D.Schultz,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,UNDER,True,True,0.909
1,K.Pitts,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,7,OVER,OVER,True,True,0.909
1,J.Tonges,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,OVER,False,False,-1.0
1,P.Freiermuth,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,OVER,False,False,-1.0
1,D.Schultz,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,OVER,False,False,-1.0
1,D.Goedert,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,7,OVER,UNDER,False,False,-1.0
1,P.Freiermuth,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,UNDER,True,True,0.909
1,C.Okonkwo,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,OVER,False,False,-1.0
1,N.Fant,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,UNDER,UNDER,True,True,0.909
1,T.Kelce,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,UNDER,True,True,0.909
1,T.Hockenson,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,UNDER,True,True,0.909
1,T.Conner,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,UNDER,True,True,0.909
1,T.Conklin,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,OVER,False,False,-1.0
1,N.Fant,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,OVER,OVER,True,True,0.909
1,T.Conklin,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,UNDER,True,True,0.909
1,C.Okonkwo,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,UNDER,True,True,0.909
1,G.Kittle,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,OVER,OVER,True,True,0.909
1,G.Kittle,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,UNDER,UNDER,True,True,0.909
1,C.Parkinson,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,UNDER,True,True,0.909
1,J.Sanders,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,UNDER,True,True,0.909
1,T.Kelce,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,OVER,False,False,-1.0
1,S.LaPorta,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,6,OVER,UNDER,False,False,-1.0
1,H.Fannin,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,7,OVER,OVER,True,True,0.909
1,J.Tonges,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,UNDER,True,True,0.909
1,T.McBride,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,6,OVER,UNDER,False,False,-1.0
1,S.LaPorta,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,6,OVER,OVER,True,True,0.909
1,D.Knox,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,OVER,False,False,-1.0
1,M.Mayer,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,UNDER,UNDER,True,True,0.909
1,T.Kraft,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,OVER,False,False,-1.0
1,T.Kraft,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,UNDER,True,True,0.909
1,D.Knox,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,UNDER,True,True,0.909
1,M.Mayer,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,OVER,OVER,True,True,0.909
1,T.McBride,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,6,OVER,OVER,True,True,0.909
1,B.Strange,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,UNDER,UNDER,True,True,0.909
1,C.Loveland,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,UNDER,True,True,0.909
1,J.Smith,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,5,OVER,UNDER,False,False,-1.0
1,J.Smith,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,5,OVER,OVER,True,True,0.909
1,T.Warren,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,7,OVER,UNDER,False,False,-1.0
1,T.Warren,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,7,OVER,OVER,True,True,0.909
1,J.Johnson,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,8,OVER,OVER,True,True,0.909
1,J.Johnson,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,8,OVER,UNDER,False,False,-1.0
1,E.Engram,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,UNDER,True,True,0.909
1,E.Engram,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,OVER,False,False,-1.0
1,H.Henry,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,UNDER,UNDER,True,True,0.909
1,D.Kincaid,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,OVER,OVER,True,True,0.909
1,B.Bowers,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,5,OVER,OVER,True,True,0.909
1,H.Fannin,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,7,OVER,UNDER,False,False,-1.0
1,Z.Ertz,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,UNDER,True,True,0.909
1,Z.Ertz,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,OVER,False,False,-1.0
1,D.Njoku,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,UNDER,True,True,0.909
1,H.Henry,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,OVER,OVER,True,True,0.909
1,C.Loveland,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,OVER,False,False,-1.0
1,B.Bowers,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,5,OVER,UNDER,False,False,-1.0
1,D.Kincaid,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,UNDER,UNDER,True,True,0.909
1,D.Njoku,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,3,UNDER,OVER,False,False,-1.0
1,J.Ruckert,TE,player_receptions,Under 4.5,4.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,UNDER,True,True,0.909
1,J.Ruckert,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,2,UNDER,OVER,False,False,-1.0
1,B.Strange,TE,player_receptions,Over 3.5,3.5,0.6914624612740131,4.0,0.5238095238095238,0.1676529374644892,4,OVER,OVER,True,True,0.909
1,T.Conner,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,20,UNDER,OVER,False,False,-1.0
1,C.Okonkwo,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,19,UNDER,OVER,False,False,-1.0
1,J.Tonges,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,15,UNDER,OVER,False,False,-1.0
1,M.Gesicki,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,14,UNDER,OVER,False,False,-1.0
1,T.Hockenson,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,15,UNDER,OVER,False,False,-1.0
1,T.Warren,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,76,OVER,OVER,True,True,0.909
1,J.Ruckert,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,16,UNDER,OVER,False,False,-1.0
1,T.McBride,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,61,OVER,OVER,True,True,0.909
1,H.Fannin,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,63,OVER,OVER,True,True,0.909
1,J.Ferguson,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,23,UNDER,OVER,False,False,-1.0
1,S.LaPorta,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,79,OVER,OVER,True,True,0.909
1,D.Knox,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,20,UNDER,OVER,False,False,-1.0
1,Z.Ertz,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,26,UNDER,OVER,False,False,-1.0
1,E.Engram,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,21,UNDER,OVER,False,False,-1.0
1,M.Alie-Cox,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,20,UNDER,OVER,False,False,-1.0
1,J.Smith,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,15,UNDER,OVER,False,False,-1.0
1,J.Johnson,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,76,OVER,OVER,True,True,0.909
1,M.Mayer,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,38,UNDER,OVER,False,False,-1.0
1,B.Strange,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,59,OVER,OVER,True,True,0.909
1,C.Kmet,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,31,UNDER,OVER,False,False,-1.0
1,G.Kittle,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,25,UNDER,OVER,False,False,-1.0
1,C.Stover,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,22,UNDER,OVER,False,False,-1.0
1,M.Taylor,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,20,UNDER,OVER,False,False,-1.0
1,J.Sanders,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,27,UNDER,OVER,False,False,-1.0
1,B.Bowers,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,103,OVER,OVER,True,True,0.909
1,D.Njoku,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,37,UNDER,OVER,False,False,-1.0
1,T.Kraft,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,16,UNDER,OVER,False,False,-1.0
1,H.Henry,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,66,OVER,OVER,True,True,0.909
1,W.Dissly,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,18,UNDER,OVER,False,False,-1.0
1,D.Goedert,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,44,OVER,OVER,True,True,0.909
1,D.Kincaid,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,48,OVER,OVER,True,True,0.909
1,N.Fant,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,26,UNDER,OVER,False,False,-1.0
1,T.Kelce,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,47,OVER,OVER,True,True,0.909
1,T.Conklin,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,50,OVER,OVER,True,True,0.909
1,J.Hawes,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,29,UNDER,OVER,False,False,-1.0
1,K.Pitts,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,59,OVER,OVER,True,True,0.909
1,D.Schultz,TE,player_reception_yds,Over 39.5,39.5,0.6875398187706775,45.0,0.5238095238095238,0.1637302949611536,28,UNDER,OVER,False,False,-1.0
