player,stat_type,line,over_odds,under_odds,actual_value,went_over,pred_mean_raw,pred_mean,defense_multiplier,home_away_multiplier,game_script_multiplier,target_share_multiplier,target_share,catch_rate_multiplier,catch_rate,cpoe_multiplier,cpoe,yac_multiplier,yac_pct,is_home,opponent_team,pred_std,prob_over_raw,week,position,prob_over_calibrated,market_prob_over,market_prob_under,edge_over,edge_under
Malik Nabers,receptions,6.5,-104.0,-123.0,2,0,4.9399650880139525,3.754048335210696,0.9304367106278844,0.7142857142857143,0.99,1.1,0.3111111111111111,1.05,0.5,1.0,,1.0,,True,LAC,3.511884584284246,0.2171359103428789,4,WR,0.3033707865168539,0.5098039215686274,0.5515695067264574,-0.2064331350517734,0.1450597067566885
Malik Washington,receiving_yards,17.5,-112.0,-112.0,9,0,30.713366077363148,31.173042456193855,0.9081885463306938,0.9836734693877552,1.0366666666666666,0.9940473312776356,0.1491070996916453,1.05,0.6829268292682927,1.0,,1.05,0.8360655737704918,True,BUF,15.732132722552274,0.8076080560036595,10,WR,0.5922824168010978,0.5283018867924528,0.5283018867924528,0.063980530008645,-0.1205843035935506
Malik Washington,receiving_yards,20.5,-112.0,-112.0,9,0,30.713366077363148,31.173042456193855,0.9081885463306938,0.9836734693877552,1.0366666666666666,0.9940473312776356,0.1491070996916453,1.05,0.6829268292682927,1.0,,1.05,0.8360655737704918,True,BUF,15.732132722552274,0.751248270767388,10,WR,0.520618556701031,0.5283018867924528,0.5283018867924528,-0.0076833300914218,-0.0489204434934837
Malik Washington,receiving_yards,22.5,-115.0,-109.0,9,0,30.713366077363148,31.173042456193855,0.9081885463306938,0.9836734693877552,1.0366666666666666,0.9940473312776356,0.1491070996916453,1.05,0.6829268292682927,1.0,,1.05,0.8360655737704918,True,BUF,15.732132722552274,0.7092841876812495,10,WR,0.520618556701031,0.5348837209302325,0.5215311004784688,-0.0142651642292015,-0.0421496571794998
Malik Washington,receiving_yards,24.5,-109.0,-116.0,9,0,30.713366077363148,31.173042456193855,0.9081885463306938,0.9836734693877552,1.0366666666666666,0.9940473312776356,0.1491070996916453,1.05,0.6829268292682927,1.0,,1.05,0.8360655737704918,True,BUF,15.732132722552274,0.6642777766403569,10,WR,0.5152885935191205,0.5215311004784688,0.5370370370370371,-0.0062425069593483,-0.0523256305561575
Malik Washington,receiving_yards,26.5,-115.0,-110.0,9,0,30.713366077363148,31.173042456193855,0.9081885463306938,0.9836734693877552,1.0366666666666666,0.9940473312776356,0.1491070996916453,1.05,0.6829268292682927,1.0,,1.05,0.8360655737704918,True,BUF,15.732132722552274,0.6167812805895948,10,WR,0.5100548446069469,0.5348837209302325,0.5238095238095238,-0.0248288763232855,-0.0338643684164707
Malik Washington,receiving_yards,27.5,-113.0,-111.0,9,0,30.713366077363148,31.173042456193855,0.9081885463306938,0.9836734693877552,1.0366666666666666,0.9940473312776356,0.1491070996916453,1.05,0.6829268292682927,1.0,,1.05,0.8360655737704918,True,BUF,15.732132722552274,0.5923032846477054,10,WR,0.5100548446069469,0.5305164319248826,0.5260663507109005,-0.0204615873179356,-0.0361211953178474
Malik Washington,receptions,2.5,-135.0,106.0,2,0,3.573534238186169,3.014061837505277,0.8994284494227011,0.8666666666666667,1.0366666666666666,0.9940473312776356,0.1491070996916453,1.05,0.6829268292682927,1.0,,1.0,,True,BUF,1.2692955176439846,0.6572604201256895,10,WR,0.4862385321100917,0.574468085106383,0.4854368932038835,-0.0882295529962912,0.0283245746860247
Malik Washington,rushing_yards,4.5,-113.0,-111.0,4,0,6.098072616573042,9.05570893902123,1.136155370976772,1.2758620689655171,1.0244444444444445,1.0,,1.0,,1.0,,1.0,,True,BUF,8.913161304747291,0.6953670311557822,10,WR,0.5087719298245613,0.5305164319248826,0.5260663507109005,-0.0217445021003213,-0.0348382805354617
Malik Washington,rushing_yards,6.5,-112.0,-112.0,4,0,6.098072616573042,9.05570893902123,1.136155370976772,1.2758620689655171,1.0244444444444445,1.0,,1.0,,1.0,,1.0,,True,BUF,8.913161304747291,0.6128421083627094,10,WR,0.5087719298245613,0.5283018867924528,0.5283018867924528,-0.0195299569678915,-0.0370738166170141
Malik Washington,rushing_yards,8.5,-109.0,-115.0,4,0,6.098072616573042,9.05570893902123,1.136155370976772,1.2758620689655171,1.0244444444444445,1.0,,1.0,,1.0,,1.0,,True,BUF,8.913161304747291,0.5248567528467312,10,WR,0.4833333333333333,0.5215311004784688,0.5348837209302325,-0.0381977671451355,-0.0182170542635659
Malik Washington,rushing_yards,9.5,-108.0,-116.0,4,0,6.098072616573042,9.05570893902123,1.136155370976772,1.2758620689655171,1.0244444444444445,1.0,,1.0,,1.0,,1.0,,True,BUF,8.913161304747291,0.4801223034128834,10,WR,0.4833333333333333,0.5192307692307693,0.5370370370370371,-0.0358974358974359,-0.0203703703703704
Marcus Mariota,passing_yards,198.5,-113.0,-111.0,213,1,155.99780722463686,187.5003860710169,0.9811053133606872,1.1833333333333331,1.03,1.0,,1.0,,1.0051334397867322,0.5133439786732197,1.0,,True,DET,69.38479660559653,0.4370193523145447,10,QB,0.4444444444444444,0.5305164319248826,0.5260663507109005,-0.0860719874804382,0.0294892048446551
Marcus Mariota,passing_yards,200.5,-112.0,-112.0,213,1,155.99780722463686,187.5003860710169,0.9811053133606872,1.1833333333333331,1.03,1.0,,1.0,,1.0051334397867322,0.5133439786732197,1.0,,True,DET,69.38479660559653,0.4256910080157351,10,QB,0.4444444444444444,0.5283018867924528,0.5283018867924528,-0.0838574423480084,0.0272536687631027
Marcus Mariota,passing_yards,201.5,-113.0,-111.0,213,1,155.99780722463686,187.5003860710169,0.9811053133606872,1.1833333333333331,1.03,1.0,,1.0,,1.0051334397867322,0.5133439786732197,1.0,,True,DET,69.38479660559653,0.4200491494465341,10,QB,0.4444444444444444,0.5305164319248826,0.5260663507109005,-0.0860719874804382,0.0294892048446551
Marcus Mariota,passing_yards,204.5,-113.0,-111.0,213,1,155.99780722463686,187.5003860710169,0.9811053133606872,1.1833333333333331,1.03,1.0,,1.0,,1.0051334397867322,0.5133439786732197,1.0,,True,DET,69.38479660559653,0.4032263254952601,10,QB,0.4444444444444444,0.5305164319248826,0.5260663507109005,-0.0860719874804382,0.0294892048446551
Marcus Mariota,rushing_yards,26.5,-115.0,-109.0,22,0,30.054822345504512,29.287158205046616,0.9066987273789756,1.053658536585366,1.02,1.0,,1.0,,1.0,,1.0,,True,DET,8.54400374531753,0.627868091843619,10,QB,0.5087719298245613,0.5348837209302325,0.5215311004784688,-0.0261117911056711,-0.0303030303030301
Marcus Mariota,rushing_yards,28.5,-114.0,-110.0,22,0,30.054822345504512,29.287158205046616,0.9066987273789756,1.053658536585366,1.02,1.0,,1.0,,1.0,,1.0,,True,DET,8.54400374531753,0.5367025833866417,10,QB,0.4833333333333333,0.5327102803738317,0.5238095238095238,-0.0493769470404983,-0.0071428571428572
Marcus Mariota,rushing_yards,30.5,-111.0,-113.0,22,0,30.054822345504512,29.287158205046616,0.9066987273789756,1.053658536585366,1.02,1.0,,1.0,,1.0,,1.0,,True,DET,8.54400374531753,0.4435588040229511,10,QB,0.4594594594594595,0.5260663507109005,0.5305164319248826,-0.0666068912514409,0.0100241086156579
Marcus Mariota,rushing_yards,34.5,-114.0,-110.0,22,0,30.054822345504512,29.287158205046616,0.9066987273789756,1.053658536585366,1.02,1.0,,1.0,,1.0,,1.0,,True,DET,8.54400374531753,0.2708921584026208,10,QB,0.375,0.5327102803738317,0.5238095238095238,-0.1577102803738317,0.1011904761904761
Mark Andrews,receiving_yards,24.5,-110.0,-114.0,14,0,28.010769385616346,22.86833352794327,0.957364970606736,0.8052023121387283,1.0233333333333332,1.0375210300124489,0.1556281545018673,1.05,0.7878787878787878,1.0,,0.95,0.2260869565217391,False,MIN,27.509738535393502,0.4763516734011485,10,TE,0.5100548446069469,0.5238095238095238,0.5327102803738317,-0.0137546792025768,-0.0427651249807786
Mark Andrews,receiving_yards,25.5,-112.0,-112.0,14,0,28.010769385616346,22.86833352794327,0.957364970606736,0.8052023121387283,1.0233333333333332,1.0375210300124489,0.1556281545018673,1.05,0.7878787878787878,1.0,,0.95,0.2260869565217391,False,MIN,27.509738535393502,0.4618940799124941,10,TE,0.5100548446069469,0.5283018867924528,0.5283018867924528,-0.0182470421855058,-0.0383567313993997
Mark Andrews,receiving_yards,26.5,-115.0,-109.0,14,0,28.010769385616346,22.86833352794327,0.957364970606736,0.8052023121387283,1.0233333333333332,1.0375210300124489,0.1556281545018673,1.05,0.7878787878787878,1.0,,0.95,0.2260869565217391,False,MIN,27.509738535393502,0.4474866688087306,10,TE,0.5100548446069469,0.5348837209302325,0.5215311004784688,-0.0248288763232855,-0.0315859450854157
Mark Andrews,receiving_yards,29.5,-109.0,-115.0,14,0,28.010769385616346,22.86833352794327,0.957364970606736,0.8052023121387283,1.0233333333333332,1.0375210300124489,0.1556281545018673,1.05,0.7878787878787878,1.0,,0.95,0.2260869565217391,False,MIN,27.509738535393502,0.4047519277961623,10,TE,0.4999999999999999,0.5215311004784688,0.5348837209302325,-0.0215311004784689,-0.0348837209302325
Mark Andrews,receiving_yards,31.5,-113.0,-111.0,14,0,28.010769385616346,22.86833352794327,0.957364970606736,0.8052023121387283,1.0233333333333332,1.0375210300124489,0.1556281545018673,1.05,0.7878787878787878,1.0,,0.95,0.2260869565217391,False,MIN,27.509738535393502,0.3768487516615045,10,TE,0.4385964912280701,0.5305164319248826,0.5260663507109005,-0.0919199406968124,0.0353371580610293
Mark Andrews,receiving_yards,33.5,-109.0,-115.0,14,0,28.010769385616346,22.86833352794327,0.957364970606736,0.8052023121387283,1.0233333333333332,1.0375210300124489,0.1556281545018673,1.05,0.7878787878787878,1.0,,0.95,0.2260869565217391,False,MIN,27.509738535393502,0.3495746067819234,10,TE,0.4166666666666667,0.5215311004784688,0.5348837209302325,-0.1048644338118021,0.0484496124031007
Mark Andrews,receiving_yards,41.5,-109.0,-115.0,14,0,28.010769385616346,22.86833352794327,0.957364970606736,0.8052023121387283,1.0233333333333332,1.0375210300124489,0.1556281545018673,1.05,0.7878787878787878,1.0,,0.95,0.2260869565217391,False,MIN,27.509738535393502,0.2491156490980456,10,TE,0.3125,0.5215311004784688,0.5348837209302325,-0.2090311004784688,0.1526162790697675
Mark Andrews,receiving_yards,45.5,-114.0,-110.0,14,0,28.010769385616346,22.86833352794327,0.957364970606736,0.8052023121387283,1.0233333333333332,1.0375210300124489,0.1556281545018673,1.05,0.7878787878787878,1.0,,0.95,0.2260869565217391,False,MIN,27.509738535393502,0.2053454633861013,10,TE,0.3125,0.5327102803738317,0.5238095238095238,-0.2202102803738317,0.1636904761904761
Marquise Brown,receiving_yards,19.5,-109.0,-115.0,73,1,25.102959356492793,39.01798853283145,0.9081885463306938,1.631496062992126,1.0566666666666666,1.1,0.1749382925810977,0.95,0.6530612244897959,1.0,,0.95,0.3322784810126582,False,BUF,29.159659022109885,0.748363560974671,9,WR,0.520618556701031,0.5215311004784688,0.5348837209302325,-0.0009125437774378,-0.0555022776312634
Marquise Brown,receiving_yards,22.5,-114.0,-110.0,73,1,25.102959356492793,39.01798853283145,0.9081885463306938,1.631496062992126,1.0566666666666666,1.1,0.1749382925810977,0.95,0.6530612244897959,1.0,,0.95,0.3322784810126582,False,BUF,29.159659022109885,0.7144618662536484,9,WR,0.520618556701031,0.5327102803738317,0.5238095238095238,-0.0120917236728007,-0.0444280805105548
Marquise Brown,receiving_yards,24.5,-116.0,-108.0,73,1,25.102959356492793,39.01798853283145,0.9081885463306938,1.631496062992126,1.0566666666666666,1.1,0.1749382925810977,0.95,0.6530612244897959,1.0,,0.95,0.3322784810126582,False,BUF,29.159659022109885,0.6907154156610669,9,WR,0.520618556701031,0.5370370370370371,0.5192307692307693,-0.0164184803360061,-0.0398493259318002
Marquise Brown,receiving_yards,36.5,-111.0,-113.0,73,1,25.102959356492793,39.01798853283145,0.9081885463306938,1.631496062992126,1.0566666666666666,1.1,0.1749382925810977,0.95,0.6530612244897959,1.0,,0.95,0.3322784810126582,False,BUF,29.159659022109885,0.5344066121477486,9,WR,0.5100548446069469,0.5260663507109005,0.5305164319248826,-0.0160115061039535,-0.0405712765318295
Marquise Brown,receiving_yards,40.5,-109.0,-115.0,73,1,25.102959356492793,39.01798853283145,0.9081885463306938,1.631496062992126,1.0566666666666666,1.1,0.1749382925810977,0.95,0.6530612244897959,1.0,,0.95,0.3322784810126582,False,BUF,29.159659022109885,0.4797328701003125,9,WR,0.5100548446069469,0.5215311004784688,0.5348837209302325,-0.0114762558715219,-0.0449385655371794
Marquise Brown,receiving_yards,41.5,-109.0,-115.0,73,1,25.102959356492793,39.01798853283145,0.9081885463306938,1.631496062992126,1.0566666666666666,1.1,0.1749382925810977,0.95,0.6530612244897959,1.0,,0.95,0.3322784810126582,False,BUF,29.159659022109885,0.4660837954632082,9,WR,0.5100548446069469,0.5215311004784688,0.5348837209302325,-0.0114762558715219,-0.0449385655371794
Marquise Brown,receiving_yards,53.5,-114.0,-110.0,73,1,25.102959356492793,39.01798853283145,0.9081885463306938,1.631496062992126,1.0566666666666666,1.1,0.1749382925810977,0.95,0.6530612244897959,1.0,,0.95,0.3322784810126582,False,BUF,29.159659022109885,0.3097195544167936,9,WR,0.3349654351520307,0.5327102803738317,0.5238095238095238,-0.197744845221801,0.1412250410384454
Marquise Brown,receiving_yards,61.5,-113.0,-111.0,73,1,25.102959356492793,39.01798853283145,0.9081885463306938,1.631496062992126,1.0566666666666666,1.1,0.1749382925810977,0.95,0.6530612244897959,1.0,,0.95,0.3322784810126582,False,BUF,29.159659022109885,0.2203543361946942,9,WR,0.3125,0.5305164319248826,0.5260663507109005,-0.2180164319248826,0.1614336492890995
Marquise Brown,receptions,3.5,-148.0,116.0,2,0,2.4830680736430963,3.241151500602347,0.8994284494227011,1.3142857142857145,1.0566666666666666,1.1,0.1749382925810977,0.95,0.6530612244897959,1.0,,1.0,,False,BUF,2.878491668515698,0.4641733884653027,9,WR,0.4,0.5967741935483871,0.4629629629629629,-0.1967741935483871,0.137037037037037
Marquise Brown,receptions,5.5,-144.0,113.0,2,0,2.4830680736430963,3.241151500602347,0.8994284494227011,1.3142857142857145,1.0566666666666666,1.1,0.1749382925810977,0.95,0.6530612244897959,1.0,,1.0,,False,BUF,2.878491668515698,0.2163049533671273,9,WR,0.3033707865168539,0.5901639344262295,0.4694835680751174,-0.2867931479093755,0.2271456454080286
Marvin Harrison Jr.,receiving_yards,49.5,-113.0,-111.0,33,0,71.84619766784243,69.88946508698079,1.0297972408458325,0.954698795180723,0.9966666666666666,1.1,0.1965767540437926,0.95,0.62,1.0,,0.95,0.2052845528455284,False,SEA,26.758176320519304,0.7769670395200998,10,WR,0.58309011185603,0.5305164319248826,0.5260663507109005,0.0525736799311473,-0.1091564625669304
Marvin Harrison Jr.,receiving_yards,50.5,-110.0,-114.0,33,0,71.84619766784243,69.88946508698079,1.0297972408458325,0.954698795180723,0.9966666666666666,1.1,0.1965767540437926,0.95,0.62,1.0,,0.95,0.2052845528455284,False,SEA,26.758176320519304,0.7656568952422074,10,WR,0.5796970685726622,0.5238095238095238,0.5327102803738317,0.0558875447631384,-0.1124073489464939
Marvin Harrison Jr.,receiving_yards,52.5,-110.0,-114.0,33,0,71.84619766784243,69.88946508698079,1.0297972408458325,0.954698795180723,0.9966666666666666,1.1,0.1965767540437926,0.95,0.62,1.0,,0.95,0.2052845528455284,False,SEA,26.758176320519304,0.7421134586800224,10,WR,0.520618556701031,0.5238095238095238,0.5327102803738317,-0.0031909671084928,-0.0533288370748626
Marvin Harrison Jr.,receiving_yards,54.5,-112.0,-112.0,33,0,71.84619766784243,69.88946508698079,1.0297972408458325,0.954698795180723,0.9966666666666666,1.1,0.1965767540437926,0.95,0.62,1.0,,0.95,0.2052845528455284,False,SEA,26.758176320519304,0.7173987540476292,10,WR,0.520618556701031,0.5283018867924528,0.5283018867924528,-0.0076833300914218,-0.0489204434934837
Marvin Harrison Jr.,receiving_yards,58.5,-114.0,-111.0,33,0,71.84619766784243,69.88946508698079,1.0297972408458325,0.954698795180723,0.9966666666666666,1.1,0.1965767540437926,0.95,0.62,1.0,,0.95,0.2052845528455284,False,SEA,26.758176320519304,0.6648164706379731,10,WR,0.5156953796556916,0.5327102803738317,0.5260663507109005,-0.0170149007181401,-0.041761730366592
Marvin Harrison Jr.,receiving_yards,59.5,-110.0,-114.0,33,0,71.84619766784243,69.88946508698079,1.0297972408458325,0.954698795180723,0.9966666666666666,1.1,0.1965767540437926,0.95,0.62,1.0,,0.95,0.2052845528455284,False,SEA,26.758176320519304,0.6510928218918356,10,WR,0.5100548446069469,0.5238095238095238,0.5327102803738317,-0.0137546792025768,-0.0427651249807786
Marvin Harrison Jr.,receptions,3.5,-160.0,125.0,3,0,4.514259707892905,5.332505526347732,1.0728644866720316,1.0571428571428572,0.9966666666666666,1.1,0.1965767540437926,0.95,0.62,1.0,,1.0,,False,SEA,1.9594095320493148,0.8251660232047291,10,WR,0.530612244897959,0.6153846153846154,0.4444444444444444,-0.0847723704866564,0.0249433106575965
Marvin Harrison Jr.,receptions,4.5,113.0,-145.0,3,0,4.514259707892905,5.332505526347732,1.0728644866720316,1.0571428571428572,0.9966666666666666,1.1,0.1965767540437926,0.95,0.62,1.0,,1.0,,False,SEA,1.9594095320493148,0.6645363606434221,10,WR,0.4862385321100917,0.4694835680751174,0.5918367346938775,0.0167549640349743,-0.0780752668039692
Marvin Mims Jr.,receiving_yards,22.5,-113.0,-111.0,0,0,45.27360411640329,80.7257910511711,1.0925395752669895,1.5764705882352943,1.0433333333333332,0.9,0.1269536583201179,1.05,0.7096774193548387,1.0,,1.05,0.5683760683760684,True,DAL,31.35738691737107,0.9683333588637594,8,WR,0.6873333435455038,0.5305164319248826,0.5260663507109005,0.1568169116206211,-0.2133996942564042
Marvin Mims Jr.,receiving_yards,26.5,-115.0,-109.0,0,0,45.27360411640329,80.7257910511711,1.0925395752669895,1.5764705882352943,1.0433333333333332,0.9,0.1269536583201179,1.05,0.7096774193548387,1.0,,1.05,0.5683760683760684,True,DAL,31.35738691737107,0.9581207566992932,8,WR,0.6832483026797173,0.5348837209302325,0.5215311004784688,0.1483645817494847,-0.2047794031581861
Marvin Mims Jr.,receiving_yards,27.5,-115.0,-109.0,0,0,45.27360411640329,80.7257910511711,1.0925395752669895,1.5764705882352943,1.0433333333333332,0.9,0.1269536583201179,1.05,0.7096774193548387,1.0,,1.05,0.5683760683760684,True,DAL,31.35738691737107,0.9551887532236684,8,WR,0.6820755012894674,0.5348837209302325,0.5215311004784688,0.1471917803592348,-0.2036066017679362
Marvin Mims Jr.,receiving_yards,31.5,-111.0,-113.0,0,0,45.27360411640329,80.7257910511711,1.0925395752669895,1.5764705882352943,1.0433333333333332,0.9,0.1269536583201179,1.05,0.7096774193548387,1.0,,1.05,0.5683760683760684,True,DAL,31.35738691737107,0.9417727572324424,8,WR,0.6767091028929769,0.5260663507109005,0.5305164319248826,0.1506427521820764,-0.2072255348178595
Marvin Mims Jr.,receiving_yards,36.5,-115.0,-109.0,0,0,45.27360411640329,80.7257910511711,1.0925395752669895,1.5764705882352943,1.0433333333333332,0.9,0.1269536583201179,1.05,0.7096774193548387,1.0,,1.05,0.5683760683760684,True,DAL,31.35738691737107,0.9207860564644804,8,WR,0.626235816939344,0.5348837209302325,0.5215311004784688,0.0913520960091115,-0.1477669174178129
Marvin Mims Jr.,receptions,3.5,135.0,-173.0,0,0,3.6772964914939816,5.4736481238498325,1.036075024225204,1.4571428571428573,1.0433333333333332,0.9,0.1269536583201179,1.05,0.7096774193548387,1.0,,1.0,,True,DAL,2.0354009783964293,0.8338921509099506,8,WR,0.530612244897959,0.425531914893617,0.6336996336996337,0.1050803300043419,-0.1643118785975926
Matthew Golden,receiving_yards,27.5,-108.0,-116.0,9,0,34.76387261987072,27.247915856606,0.986410553221009,0.8940397350993377,0.99,0.9,0.1303612789327075,1.05,0.8076923076923077,1.0,,0.95,0.3043478260869565,True,CAR,31.51945733156252,0.4968094009403612,9,WR,0.5100548446069469,0.5192307692307693,0.5370370370370371,-0.0091759246238223,-0.047091881643984
Matthew Golden,receiving_yards,34.5,-115.0,-109.0,9,0,34.76387261987072,27.247915856606,0.986410553221009,0.8940397350993377,0.99,0.9,0.1303612789327075,1.05,0.8076923076923077,1.0,,0.95,0.3043478260869565,True,CAR,31.51945733156252,0.409013725523395,9,WR,0.4999999999999999,0.5348837209302325,0.5215311004784688,-0.0348837209302325,-0.0215311004784688
Matthew Golden,receiving_yards,35.5,-110.0,-114.0,9,0,34.76387261987072,27.247915856606,0.986410553221009,0.8940397350993377,0.99,0.9,0.1303612789327075,1.05,0.8076923076923077,1.0,,0.95,0.3043478260869565,True,CAR,31.51945733156252,0.3967342700421874,9,WR,0.4900906935507215,0.5238095238095238,0.5327102803738317,-0.0337188302588022,-0.0228009739245532
Matthew Golden,receiving_yards,41.5,-115.0,-109.0,9,0,34.76387261987072,27.247915856606,0.986410553221009,0.8940397350993377,0.99,0.9,0.1303612789327075,1.05,0.8076923076923077,1.0,,0.95,0.3043478260869565,True,CAR,31.51945733156252,0.3255740463226753,9,WR,0.3717287429371319,0.5348837209302325,0.5215311004784688,-0.1631549779931005,0.1067401565843992
Matthew Golden,receiving_yards,42.5,-111.0,-113.0,9,0,34.76387261987072,27.247915856606,0.986410553221009,0.8940397350993377,0.99,0.9,0.1303612789327075,1.05,0.8076923076923077,1.0,,0.95,0.3043478260869565,True,CAR,31.51945733156252,0.3142304609205161,9,WR,0.3453349239259169,0.5260663507109005,0.5305164319248826,-0.1807314267849835,0.1241486441492004
Matthew Golden,receiving_yards,46.5,-111.0,-113.0,9,0,34.76387261987072,27.247915856606,0.986410553221009,0.8940397350993377,0.99,0.9,0.1303612789327075,1.05,0.8076923076923077,1.0,,0.95,0.3043478260869565,True,CAR,31.51945733156252,0.2706660008555379,9,WR,0.3164168663652274,0.5260663507109005,0.5305164319248826,-0.209649484345673,0.15306670170989
Matthew Golden,receiving_yards,49.5,-110.0,-114.0,9,0,34.76387261987072,27.247915856606,0.986410553221009,0.8940397350993377,0.99,0.9,0.1303612789327075,1.05,0.8076923076923077,1.0,,0.95,0.3043478260869565,True,CAR,31.51945733156252,0.2401005079844271,9,WR,0.3125,0.5238095238095238,0.5327102803738317,-0.2113095238095238,0.1547897196261682
Matthew Golden,receptions,2.5,-166.0,130.0,2,0,3.318939962008159,2.34144647135593,0.9730073743163564,0.775,0.99,0.9,0.1303612789327075,1.05,0.8076923076923077,1.0,,1.0,,True,CAR,1.632993161855452,0.4613259480627518,9,WR,0.4,0.6240601503759399,0.4347826086956521,-0.2240601503759398,0.1652173913043478
Matthew Golden,receptions,3.5,125.0,-160.0,2,0,3.318939962008159,2.34144647135593,0.9730073743163564,0.775,0.99,0.9,0.1303612789327075,1.05,0.8076923076923077,1.0,,1.0,,True,CAR,1.632993161855452,0.2390175952938131,9,WR,0.3033707865168539,0.4444444444444444,0.6153846153846154,-0.1410736579275904,0.0812445980985305
Matthew Golden,rushing_yards,3.5,-118.0,-106.0,0,0,4.550190395313368,6.597253460609948,0.9824337907460144,1.4857142857142858,0.9933333333333334,1.0,,1.0,,1.0,,1.0,,True,CAR,7.04407890494191,0.6699213572966686,9,WR,0.5087719298245613,0.5412844036697247,0.5145631067961165,-0.0325124738451634,-0.0233350366206778
Matthew Golden,rushing_yards,4.5,-123.0,-102.0,0,0,4.550190395313368,6.597253460609948,0.9824337907460144,1.4857142857142858,0.9933333333333334,1.0,,1.0,,1.0,,1.0,,True,CAR,7.04407890494191,0.6170464531097508,9,WR,0.5087719298245613,0.5515695067264574,0.504950495049505,-0.0427975769018961,-0.0137224248740662
Matthew Stafford,passing_yards,233.5,-112.0,-112.0,280,1,260.6059201412281,249.85560383139688,1.0156257097120962,0.8820465116279069,1.03,1.0,,1.0,,1.039064290057304,3.906429005730396,1.0,,False,SF,82.66617463371236,0.578419266335013,10,QB,0.48,0.5283018867924528,0.5283018867924528,-0.0483018867924528,-0.0083018867924528
Matthew Stafford,passing_yards,236.5,-112.0,-112.0,280,1,260.6059201412281,249.85560383139688,1.0156257097120962,0.8820465116279069,1.03,1.0,,1.0,,1.039064290057304,3.906429005730396,1.0,,False,SF,82.66617463371236,0.5641740904922286,10,QB,0.48,0.5283018867924528,0.5283018867924528,-0.0483018867924528,-0.0083018867924528
Matthew Stafford,passing_yards,238.5,-112.0,-113.0,280,1,260.6059201412281,249.85560383139688,1.0156257097120962,0.8820465116279069,1.03,1.0,,1.0,,1.039064290057304,3.906429005730396,1.0,,False,SF,82.66617463371236,0.5546296402665339,10,QB,0.48,0.5283018867924528,0.5305164319248826,-0.0483018867924528,-0.0105164319248826
Matthew Stafford,passing_yards,247.5,-111.0,-113.0,280,1,260.6059201412281,249.85560383139688,1.0156257097120962,0.8820465116279069,1.03,1.0,,1.0,,1.039064290057304,3.906429005730396,1.0,,False,SF,82.66617463371236,0.5113664725201954,10,QB,0.4468085106382978,0.5260663507109005,0.5305164319248826,-0.0792578400726026,0.0226750574368195
Matthew Stafford,passing_yards,251.5,-113.0,-111.0,280,1,260.6059201412281,249.85560383139688,1.0156257097120962,0.8820465116279069,1.03,1.0,,1.0,,1.039064290057304,3.906429005730396,1.0,,False,SF,82.66617463371236,0.4920647604745779,10,QB,0.4468085106382978,0.5305164319248826,0.5260663507109005,-0.0837079212865847,0.0271251386508016
Matthew Stafford,passing_yards,252.5,-112.0,-112.0,280,1,260.6059201412281,249.85560383139688,1.0156257097120962,0.8820465116279069,1.03,1.0,,1.0,,1.039064290057304,3.906429005730396,1.0,,False,SF,82.66617463371236,0.4872404698931752,10,QB,0.4468085106382978,0.5283018867924528,0.5283018867924528,-0.0814933761541549,0.0248896025692493
Matthew Stafford,passing_yards,257.5,-111.0,-113.0,280,1,260.6059201412281,249.85560383139688,1.0156257097120962,0.8820465116279069,1.03,1.0,,1.0,,1.039064290057304,3.906429005730396,1.0,,False,SF,82.66617463371236,0.4631610874372307,10,QB,0.4444444444444444,0.5260663507109005,0.5305164319248826,-0.081621906266456,0.0250391236306729
Matthew Stafford,passing_yards,265.5,-112.0,-112.0,280,1,260.6059201412281,249.85560383139688,1.0156257097120962,0.8820465116279069,1.03,1.0,,1.0,,1.039064290057304,3.906429005730396,1.0,,False,SF,82.66617463371236,0.4249492814910172,10,QB,0.4444444444444444,0.5283018867924528,0.5283018867924528,-0.0838574423480084,0.0272536687631027
Matthew Stafford,passing_yards,266.5,-113.0,-111.0,280,1,260.6059201412281,249.85560383139688,1.0156257097120962,0.8820465116279069,1.03,1.0,,1.0,,1.039064290057304,3.906429005730396,1.0,,False,SF,82.66617463371236,0.4202145261372795,10,QB,0.4444444444444444,0.5305164319248826,0.5260663507109005,-0.0860719874804382,0.0294892048446551
Michael Carter,receiving_yards,10.5,-112.0,-112.0,0,0,22.245937302469272,20.148925811010717,1.0297972408458325,0.9829787234042552,0.9966666666666666,0.9,0.0884238310708898,0.95,0.75,1.0,,1.05,0.9090909090909092,False,SEA,13.250786140200638,0.7667475656905706,10,RB,0.5800242697071711,0.5283018867924528,0.5283018867924528,0.0517223829147183,-0.1083261564996239
Michael Carter,receiving_yards,17.5,-113.0,-111.0,0,0,22.245937302469272,20.148925811010717,1.0297972408458325,0.9829787234042552,0.9966666666666666,0.9,0.0884238310708898,0.95,0.75,1.0,,1.05,0.9090909090909092,False,SEA,13.250786140200638,0.5792233688701869,10,RB,0.5100548446069469,0.5305164319248826,0.5260663507109005,-0.0204615873179356,-0.0361211953178474
