week,player,position,snap_share,market,predicted,actual,bias
9,Woody Marks,RB,0.4640691090099818,targets,2.76982,3,-0.23017999999999983
9,Xavier Hutchinson,WR,0.7088353656930655,targets,3.41796,5,-1.5820400000000001
9,Xavier Legette,WR,0.8256296992481205,targets,5.27784,3,2.2778400000000003
9,Xavier Smith,WR,0.2637894071479365,targets,1.25406,3,-1.74594
9,Xavier Worthy,WR,0.7147354994629431,targets,5.83474,7,-1.16526
9,Zach Charbonnet,RB,0.5410432330827067,targets,1.41574,1,0.41574
9,Zach Ertz,TE,0.6232186823029495,targets,6.01676,4,2.0167599999999997
9,Zavier Scott,RB,0.1659707303974221,targets,2.13086,0,2.13086
9,Zay Flowers,WR,0.9058363401722456,targets,9.311745714285712,5,4.311745714285712
10,A.J. Brown,WR,0.9360868076588796,receptions,4.69046,2,2.69046
10,AJ Barner,TE,0.8252062156307283,receptions,2.675,0,2.675
10,Aaron Jones,RB,0.4599264705882352,receptions,1.9386,3,-1.0614
10,Adam Prentice,RB,0.1427434078705231,receptions,0.19688,1,-0.8031200000000001
10,Adam Thielen,WR,0.173930855274121,receptions,1.26686,2,-0.7331399999999999
10,Adam Trautman,TE,0.5822306332437177,receptions,0.88118,1,-0.11882000000000004
10,Alec Pierce,WR,0.8481369011562065,receptions,5.01512,4,1.0151199999999996
10,Alex Bachman,WR,0.0369846453685901,receptions,0.10302,0,0.10302
10,Alvin Kamara,RB,0.619656591715707,receptions,2.4564,3,-0.5436000000000001
10,Ameer Abdullah,RB,0.0971408743927827,receptions,0.66084,1,-0.33916
10,Amon-Ra St. Brown,WR,0.9113339443426098,receptions,6.15438,5,1.1543799999999997
10,Andrew Ogletree,TE,0.2300995013038922,receptions,0.16254,0,0.16254
10,Arian Smith,WR,0.591403932677887,receptions,0.97194,0,0.97194
10,Ashton Dulin,WR,0.1787513539410098,receptions,0.41654,0,0.41654
10,Ashton Jeanty,RB,0.7716957069655058,receptions,3.16084,3,0.16083999999999987
10,Austin Hooper,TE,0.5541094276425153,receptions,1.07322,0,1.07322
10,Bam Knight,RB,0.4439782491944146,receptions,2.218,1,1.218
10,Ben Sinnott,TE,0.2657745719809541,receptions,0.49504,1,-0.5049600000000001
10,Ben Skowronek,WR,0.238078341109815,receptions,0.19316,0,0.19316
10,Ben Yurosek,TE,0.2235418904403867,receptions,0.4005,0,0.4005
10,Bhayshul Tuten,RB,0.23491642017997,receptions,0.90406,1,-0.09594000000000003
10,Bijan Robinson,RB,0.8144122333777706,receptions,6.26942,2,4.26942
10,Blake Corum,RB,0.2690152682886186,receptions,0.50022,0,0.50022
10,Blake Whiteheart,TE,0.2701020142476255,receptions,0.55634,0,0.55634
10,Braxton Berrios,WR,0.1751020408163265,receptions,1.10462,0,1.10462
10,Breece Hall,RB,0.5918740626562241,receptions,2.34398,1,1.3439800000000002
10,Brian Robinson,RB,0.1267156604646015,receptions,0.22168,1,-0.77832
10,Brock Bowers,TE,0.7821027064538514,receptions,7.30026,1,6.30026
10,Brock Wright,TE,0.5561699091818032,receptions,1.20352,0,1.20352
10,Cade Otton,TE,0.9654993438593568,receptions,4.36514,9,-4.63486
10,Calvin Austin III,WR,0.6497381847475833,receptions,3.2686,2,1.2686000000000002
10,Cedric Tillman,WR,0.5496691176470588,receptions,1.967,2,-0.03299999999999992
10,Charlie Kolar,TE,0.4262720275787368,receptions,1.20526,1,0.20526
10,Charlie Woerner,TE,0.3170827778703549,receptions,0.83064,1,-0.16935999999999996
10,Chris Brooks,RB,0.1187019871688052,receptions,0.85686,0,0.85686
10,Chris Moore,WR,0.6486256978003667,receptions,2.54426,0,2.54426
10,Chris Olave,WR,0.878093938168303,receptions,4.7877,5,-0.21229999999999993
10,Christian Kirk,WR,0.5598897058823529,receptions,3.32882,1,2.32882
10,Christian McCaffrey,RB,0.874331694459932,receptions,5.44652,8,-2.5534800000000004
10,Christian Watson,WR,0.6224999999999999,receptions,2.51228,2,0.5122800000000001
10,Chuba Hubbard,RB,0.4262169137980984,receptions,1.41654,1,0.4165399999999999
10,Cody White,WR,0.48125,receptions,0.78246,0,0.78246
10,Colby Parkinson,TE,0.4676074113856068,receptions,1.52776,4,-2.47224
10,Cole Kmet,TE,0.4698332850483289,receptions,1.71544,1,0.7154400000000001
10,Colston Loveland,TE,0.7031586294082015,receptions,3.78072,4,-0.21927999999999992
10,Connor Heyward,TE,0.0654973650224962,receptions,0.19262,0,0.19262
10,Cooper Kupp,WR,0.7493513129131659,receptions,2.1514,2,0.1514000000000002
10,Courtland Sutton,WR,0.8889581378701819,receptions,3.71382,3,0.7138200000000001
10,Curtis Samuel,WR,0.3859558823529411,receptions,0.7464,1,-0.25360000000000005
10,D'Andre Swift,RB,0.5429308119781927,receptions,1.91164,5,-3.0883599999999998
10,DJ Moore,WR,0.8556890518246959,receptions,3.71734,0,3.71734
10,DK Metcalf,WR,0.8772360856523913,receptions,3.42074,3,0.4207399999999999
10,Dallas Goedert,TE,0.788359451131186,receptions,3.49506,4,-0.5049399999999999
10,Dalton Schultz,TE,0.7191485273287787,receptions,4.0872,7,-2.9128
10,Dameon Pierce,RB,0.0906122448979591,receptions,0.12136,0,0.12136
10,Daniel Bellinger,TE,0.490183875604066,receptions,1.32314,1,0.32314
10,Darius Slayton,WR,0.8257783981669257,receptions,3.0378,4,-0.9622000000000002
10,Darnell Mooney,WR,0.88875268528464,receptions,2.46582,1,1.46582
10,Darnell Washington,TE,0.6153136977170472,receptions,3.65002,1,2.65002
10,Davante Adams,WR,0.6749203257790368,receptions,5.00448,6,-0.99552
10,David Montgomery,RB,0.3946984877520414,receptions,2.0316,1,1.0316
10,David Njoku,TE,0.6512262635307751,receptions,3.57004,2,1.57004
10,David Sills,WR,0.2146938775510204,receptions,1.29162,0,1.29162
10,Davis Allen,TE,0.5151401328945177,receptions,1.78684,2,-0.21316000000000002
10,Dawson Knox,TE,0.5232876291451426,receptions,1.51718,3,-1.48282
10,De'Von Achane,RB,0.783766546914777,receptions,6.02342,6,0.023419999999999774
10,DeAndre Hopkins,WR,0.3243941113981003,receptions,1.11144,2,-0.88856
10,DeMario Douglas,WR,0.2373137440895563,receptions,2.43698,2,0.43698000000000015
10,DeVonta Smith,WR,0.9103999854190968,receptions,5.3328,4,1.3327999999999998
10,Deebo Samuel Sr.,WR,0.7156949883352774,receptions,4.96142,4,0.9614200000000004
10,Demarcus Robinson,WR,0.4066313104189044,receptions,1.28292,3,-1.71708
10,Derrick Henry,RB,0.5844431657223796,receptions,0.96262,3,-2.0373799999999997
10,Devaughn Vele,WR,0.3411439760039993,receptions,2.00688,1,1.0068800000000002
10,Devin Duvernay,WR,0.0471926553907682,receptions,0.46086,0,0.46086
10,Devin Neal,RB,0.3126578764746703,receptions,1.00266,3,-1.99734
10,Devin Singletary,RB,0.3045364174358476,receptions,0.772,3,-2.2279999999999998
10,Dont'e Thornton Jr.,WR,0.5531828597013353,receptions,1.9192,1,0.9192
10,Dontayvion Wicks,WR,0.4211842105263157,receptions,1.69942,4,-2.30058
10,Dyami Brown,WR,0.5312976375464195,receptions,4.23482,0,4.23482
10,Dylan Laube,RB,0.0408806865522412,receptions,0.26618,0,0.26618
10,Dylan Sampson,RB,0.2799976566405599,receptions,2.23024,1,1.2302399999999998
10,Elijah Arroyo,TE,0.4270133102816197,receptions,1.97572,1,0.9757199999999999
10,Elijah Higgins,TE,0.3792550199966672,receptions,1.7053,2,-0.29469999999999996
10,Elijah Moore,WR,0.3129213305591403,receptions,1.45348,2,-0.5465199999999999
10,Emanuel Wilson,RB,0.3232007165472421,receptions,1.70676,1,0.70676
10,Emeka Egbuka,WR,0.788633196550575,receptions,5.50488,6,-0.49512
10,Evan Engram,TE,0.4830219963339444,receptions,2.94218,2,0.94218
10,Foster Moreau,TE,0.2966342817487855,receptions,0.72108,2,-1.2789199999999998
10,Gage Larvadain,WR,0.3546691176470588,receptions,0.49826,0,0.49826
10,Garrett Wilson,WR,0.9114795918367348,receptions,5.63988,0,5.63988
10,George Holani,RB,0.0354823675220796,receptions,0.04856,0,0.04856
10,George Kittle,TE,0.8051838235294118,receptions,2.857,9,-6.143
10,Grant Calcaterra,TE,0.4419669709989259,receptions,1.20156,0,1.20156
10,Greg Dortch,WR,0.2244594650891518,receptions,1.04562,0,1.04562
10,Greg Dulcich,TE,0.33,receptions,3.63156,1,2.63156
10,Gunner Olszewski,WR,0.0309895512769454,receptions,0.21302,0,0.21302
10,Harold Fannin Jr.,TE,0.7730299637560407,receptions,4.27364,4,0.2736400000000003
10,Hunter Henry,TE,0.7593064389829124,receptions,3.06364,1,2.06364
10,Isaac TeSlaa,WR,0.1724727128811864,receptions,0.64982,1,-0.35018000000000005
10,Isaiah Davis,RB,0.4044059844192635,receptions,2.86934,1,1.8693399999999998
10,Isaiah Likely,TE,0.6082581540596806,receptions,2.20664,2,0.20664000000000016
10,Isaiah Williams,WR,0.1780343716433942,receptions,1.04788,1,0.04787999999999992
10,J.K. Dobbins,RB,0.4897600548658817,receptions,0.89798,1,-0.10202
10,Ja'Tavion Sanders,TE,0.5108794307196562,receptions,1.6325,5,-3.3674999999999997
10,Jack Bech,WR,0.3250792576237294,receptions,0.78394,0,0.78394
10,Jackson Hawes,TE,0.4851127937010498,receptions,2.1081,1,1.1080999999999999
10,Jacory Croskey-Merritt,RB,0.5008278810535822,receptions,1.32078,0,1.32078
10,Jahan Dotson,WR,0.6445445029995002,receptions,1.25612,0,1.25612
10,Jahmyr Gibbs,RB,0.6246230836527246,receptions,2.03122,3,-0.9687800000000002
10,Jakobi Meyers,WR,0.9038942295030156,receptions,3.97646,3,0.9764599999999999
10,Jalen Coker,WR,0.6067346938775511,receptions,1.31592,3,-1.68408
10,Jalen Nailor,WR,0.6160590943176139,receptions,2.07132,5,-2.92868
10,Jamari Thrash,WR,0.418738856023996,receptions,1.31664,0,1.31664
10,James Cook,RB,0.6324759415097484,receptions,0.68362,5,-4.31638
10,Jameson Williams,WR,0.8756079195134145,receptions,2.65166,6,-3.34834
10,Jauan Jennings,WR,0.8087898022070636,receptions,3.59398,6,-2.40602
10,Jaxon Smith-Njigba,WR,0.7653606690551574,receptions,6.60936,5,1.6093599999999997
10,Jayden Higgins,WR,0.5871001187302117,receptions,1.75622,5,-3.24378
10,Jaylen Waddle,WR,0.7959699334140875,receptions,4.54668,5,-0.4533199999999997
10,Jaylen Warren,RB,0.5968092391161212,receptions,2.32066,2,0.32066000000000017
10,Jaylen Wright,RB,0.16,receptions,0.77894,0,0.77894
10,Jaylin Lane,WR,0.5399176701447471,receptions,3.2159,1,2.2159
10,Jaylin Noel,WR,0.2716067634560907,receptions,1.52786,4,-2.47214
10,Jeremy McNichols,RB,0.3218600713132331,receptions,2.22916,1,1.2291599999999998
10,Jeremy Ruckert,TE,0.4088490459923346,receptions,0.82238,1,-0.17762
10,Jerome Ford,RB,0.2857665909848359,receptions,1.8049,0,1.8049
10,Jerry Jeudy,WR,0.8093151662222963,receptions,2.67522,6,-3.32478
10,John Bates,TE,0.4835739682372462,receptions,1.79822,1,0.7982199999999999
10,John Metchie III,WR,0.0982677974136795,receptions,0.85266,1,-0.14734000000000003
10,Johnny Mundt,TE,0.356631446842193,receptions,1.72692,1,0.72692
10,Jonathan Taylor,RB,0.804221807532887,receptions,1.8051,3,-1.1949
10,Jonnu Smith,TE,0.5299344380103317,receptions,3.1925,1,2.1925
10,Jordan Addison,WR,0.8922692574600971,receptions,3.5583,3,0.5583
10,Jordan Mason,RB,0.5695169555074154,receptions,0.95986,1,-0.040139999999999953
10,Josh Downs,WR,0.6128482752874522,receptions,3.77236,1,2.77236
10,Josh Jacobs,RB,0.5952896392267957,receptions,3.0115,5,-1.9885000000000002
10,Justice Hill,RB,0.3085498771038161,receptions,1.86872,1,0.8687199999999999
10,Justin Jefferson,WR,0.9423469005165808,receptions,6.14102,4,2.14102
10,Juwan Johnson,TE,0.7437337039331927,receptions,3.9011,4,-0.09889999999999999
10,Kaleb Johnson,RB,0.1219916724496877,receptions,0.4604,0,0.4604
10,Kalif Raymond,WR,0.3612404182636228,receptions,0.7939,4,-3.2061
10,Kameron Johnson,WR,0.1822875354107649,receptions,0.5194,0,0.5194
10,Keaton Mitchell,RB,0.1269485294117646,receptions,0.43498,0,0.43498
10,Keenan Allen,WR,0.4296568710103536,receptions,4.34146,2,2.3414599999999997
10,Kendrick Bourne,WR,0.75751713256124,receptions,2.33936,1,1.33936
10,Kenneth Gainwell,RB,0.3932294096817197,receptions,2.98768,2,0.9876800000000001
10,Kenneth Walker III,RB,0.4835537827028829,receptions,0.96716,1,-0.03283999999999998
10,KhaDarel Hodge,WR,0.191828597013353,receptions,1.54194,0,1.54194
10,Khalil Shakir,WR,0.5760501895517414,receptions,5.32652,7,-1.6734799999999996
10,Kimani Vidal,RB,0.6581753490870031,receptions,1.63648,1,0.6364799999999999
10,Konata Mumpfield,WR,0.3023938718546909,receptions,0.86224,0,0.86224
10,Kyle Monangai,RB,0.5423276328945177,receptions,2.07874,0,2.07874
10,Kyle Pitts,TE,0.9019114522579572,receptions,6.25092,2,4.25092
10,Kyle Williams,WR,0.3074744936750107,receptions,0.66172,1,-0.33828
10,Kylen Granson,TE,0.2278742084652558,receptions,0.1073,0,0.1073
10,Kyren Williams,RB,0.6995088839360107,receptions,1.77556,2,-0.22443999999999997
10,Ladd McConkey,WR,0.7096093391992105,receptions,5.40976,4,1.4097600000000003
10,LeQuint Allen Jr.,RB,0.2430802157973671,receptions,0.8914,1,-0.10860000000000003
10,Luke Farrell,TE,0.2831853037225839,receptions,0.57156,2,-1.4284400000000002
10,Luke Musgrave,TE,0.3583928720213298,receptions,1.48188,3,-1.51812
10,Luther Burden III,WR,0.224466801864679,receptions,1.19574,3,-1.80426
10,Mack Hollins,WR,0.6417468535389218,receptions,2.07858,6,-3.92142
10,Malachi Corley,WR,0.1157720588235294,receptions,0.3268,0,0.3268
10,Malik Washington,WR,0.631138384290814,receptions,2.85026,2,0.85026
10,Mark Andrews,TE,0.5934336464755874,receptions,2.95038,3,-0.04962
10,Mason Taylor,TE,0.8404300324945843,receptions,4.5614,1,3.5614
10,Michael Bandy,WR,0.1,receptions,0.56586,0,0.56586
10,Michael Carter,RB,0.3916176470588234,receptions,3.08966,0,3.08966
10,Michael Mayer,TE,0.7701450053705694,receptions,3.8491,3,0.8491
10,Michael Pittman,WR,0.8502435759645234,receptions,5.3417,2,3.3417000000000003
10,Michael Wilson,WR,0.7588427449591735,receptions,3.0025,4,-0.9975
10,Mitchell Evans,TE,0.3878269842074394,receptions,1.53398,0,1.53398
10,Mo Alie-Cox,TE,0.3746116511382291,receptions,0.91938,0,0.91938
10,Nick Chubb,RB,0.3748201862189635,receptions,0.85906,1,-0.14093999999999995
10,Nick Westbrook-Ikhine,WR,0.656672028434264,receptions,1.98158,1,0.9815799999999999
10,Nico Collins,WR,0.7027077352577102,receptions,4.9177,7,-2.0823
10,Olamide Zaccheaus,WR,0.6202687572904517,receptions,4.11256,1,3.11256
10,Ollie Gordon II,RB,0.2468718482374956,receptions,0.83452,0,0.83452
10,Oronde Gadsden II,TE,0.7504145487107904,receptions,4.07842,3,1.0784200000000004
10,Parker Washington,WR,0.7187951487252126,receptions,5.83478,3,2.8347800000000003
10,Pat Bryant,WR,0.5373137130568179,receptions,1.7426,1,0.7425999999999999
10,Pat Freiermuth,TE,0.4751018059490085,receptions,2.86858,3,-0.13141999999999987
10,Payne Durham,TE,0.4296058469421763,receptions,0.11932,0,0.11932
10,Puka Nacua,WR,0.6200550449050543,receptions,5.29072,5,0.2907200000000003
10,Quentin Johnston,WR,0.7057810156640562,receptions,4.10722,5,-0.8927800000000001
10,Quinshon Judkins,RB,0.4590476441307383,receptions,1.25214,2,-0.74786
10,RJ Harvey,RB,0.2900917017422814,receptions,2.3167,2,0.3167
10,Rachaad White,RB,0.6661432990334946,receptions,4.84476,5,-0.15524000000000004
10,Raheem Mostert,RB,0.1919500346981262,receptions,0.6435,1,-0.35650000000000004
10,Rashid Shaheed,WR,0.7744533841718553,receptions,5.6637,1,4.6637
10,Ray Davis,RB,0.1056169805032494,receptions,0.4511,1,-0.5488999999999999
10,Ray-Ray McCloud,WR,0.91,receptions,1.17014,0,1.17014
10,Rico Dowdle,RB,0.5824011167648163,receptions,1.74292,3,-1.25708
10,Robbie Chosen,WR,0.49,receptions,2.59834,1,1.5983399999999999
10,Roman Wilson,WR,0.4276483086152308,receptions,1.68682,2,-0.31318
10,Rome Odunze,WR,0.9574291263956008,receptions,3.72996,6,-2.27004
10,Romeo Doubs,WR,0.8723510664889187,receptions,5.08614,1,4.08614
10,Ryan Miller,WR,0.2379776287285452,receptions,0.46802,0,0.46802
10,Sam LaPorta,TE,0.9689214297617064,receptions,3.8594,5,-1.1406
10,Saquon Barkley,RB,0.7111110648225297,receptions,2.68824,3,-0.31176000000000004
10,Savion Williams,WR,0.1971737522912848,receptions,0.77014,2,-1.22986
10,Sean Tucker,RB,0.2154045159140143,receptions,0.3961,1,-0.6039
10,Skyy Moore,WR,0.1227603310572543,receptions,0.52858,1,-0.47141999999999995
10,Stefon Diggs,WR,0.560771111830611,receptions,3.2203,5,-1.7797
10,Sterling Shepard,WR,0.5043322467088819,receptions,2.4552,3,-0.5448
10,T.J. Hockenson,TE,0.8030041868021996,receptions,3.16298,2,1.1629800000000001
10,Tank Bigsby,RB,0.1308633358792699,receptions,0.19114,0,0.19114
10,Taysom Hill,TE,0.1661623872310895,receptions,0.41614,0,0.41614
10,Terrance Ferguson,TE,0.3068071965628356,receptions,1.67474,1,0.6747399999999999
10,Terrell Jennings,RB,0.1573529411764705,receptions,0.3974,0,0.3974
10,Tetairoa McMillan,WR,0.8814995536457778,receptions,4.39704,5,-0.6029600000000004
10,Tez Johnson,WR,0.6277795043324818,receptions,3.51504,4,-0.48496000000000006
10,Theo Johnson,TE,0.8876025037213426,receptions,3.33354,7,-3.66646
10,Tim Jones,WR,0.19,receptions,0.77698,0,0.77698
10,Travis Etienne,RB,0.5769950841526413,receptions,3.53544,2,1.53544
10,Tre Harris,WR,0.4987697898359506,receptions,1.37304,2,-0.62696
10,Tre Tucker,WR,0.9328822800366606,receptions,3.4039,2,1.4039000000000001
10,TreVeyon Henderson,RB,0.4511077136009252,receptions,2.29786,1,1.29786
10,Trevor Etienne,RB,0.0647909583013092,receptions,0.04814,0,0.04814
10,Trey McBride,TE,0.8880581882186304,receptions,8.4212,9,-0.5787999999999993
10,Troy Franklin,WR,0.6901743522691656,receptions,4.7973,5,-0.2027000000000001
10,Tucker Fisk,TE,0.4323068819299955,receptions,0.72108,1,-0.27891999999999995
10,Ty Johnson,RB,0.2637670284119313,receptions,0.94274,2,-1.0572599999999999
10,Tylan Wallace,WR,0.1575386914680886,receptions,0.3798,0,0.3798
10,Tyler Allgeier,RB,0.3094476441426429,receptions,0.56358,0,0.56358
10,Tyler Badie,RB,0.204691457673721,receptions,1.32664,0,1.32664
10,Tyler Conklin,TE,0.0637642401478813,receptions,1.5846,1,0.5846
10,Tyler Goodson,RB,0.1049264705882352,receptions,0.76032,0,0.76032
10,Tyler Higbee,TE,0.5164823935315653,receptions,3.20118,3,0.20117999999999991
10,Tyler Johnson,WR,0.4924538439253075,receptions,2.1281,0,2.1281
10,Tyler Lockett,WR,0.3,receptions,1.44888,5,-3.55112
10,Tyler Warren,TE,0.8269431718148256,receptions,4.03936,8,-3.9606399999999997
10,Tyrell Shavers,WR,0.4101087318780204,receptions,1.51882,1,0.5188200000000001
10,Tyrone Tracy Jr.,RB,0.453337196133688,receptions,1.86576,1,0.8657600000000001
10,Wan'Dale Robinson,WR,0.9665214782755314,receptions,4.55378,6,-1.4462200000000003
10,Will Shipley,RB,0.1236828678839957,receptions,0.38012,2,-1.61988
10,Woody Marks,RB,0.4705503249458424,receptions,2.2354,2,0.23539999999999983
10,Xavier Gipson,WR,0.0499999999999999,receptions,0.32082,0,0.32082
10,Xavier Legette,WR,0.7122025863204194,receptions,2.72556,0,2.72556
10,Xavier Smith,WR,0.2215644267622063,receptions,1.22764,1,0.22764000000000006
10,Zach Charbonnet,RB,0.4624251362953989,receptions,1.0455,0,1.0455
10,Zach Ertz,TE,0.6259588236937027,receptions,3.84696,4,-0.15303999999999984
10,Zaire Mitchell-Paden,TE,0.191624597207304,receptions,0.77714,1,-0.22285999999999995
10,Zay Flowers,WR,0.8709152641226462,receptions,4.8787,4,0.8787000000000003
10,Zay Jones,WR,0.560813558429245,receptions,2.71434,0,2.71434
10,A.J. Brown,WR,0.9360868076588796,receiving_yards,58.12555072559328,13,45.12555072559328
10,AJ Barner,TE,0.8252062156307283,receiving_yards,23.74364396163476,0,23.74364396163476
10,Aaron Jones,RB,0.4599264705882352,receiving_yards,22.627902998567784,22,0.6279029985677838
10,Adam Thielen,WR,0.173930855274121,receiving_yards,10.034803232057094,16,-5.965196767942906
10,Adam Trautman,TE,0.5822306332437177,receiving_yards,4.679200505256015,2,2.6792005052560146
10,Alec Pierce,WR,0.8481369011562065,receiving_yards,53.33357289717471,84,-30.66642710282529
10,Alvin Kamara,RB,0.619656591715707,receiving_yards,29.865647159237405,32,-2.1343528407625953
10,Amon-Ra St. Brown,WR,0.9113339443426098,receiving_yards,76.20948228566778,58,18.209482285667775
10,Arian Smith,WR,0.591403932677887,receiving_yards,6.001170605590504,0,6.001170605590504
10,Ashton Jeanty,RB,0.7716957069655058,receiving_yards,35.341601216982355,3,32.341601216982355
10,Austin Hooper,TE,0.5541094276425153,receiving_yards,8.040359107203388,0,8.040359107203388
10,Bam Knight,RB,0.4439782491944146,receiving_yards,34.23864788214831,5,29.238647882148307
10,Bhayshul Tuten,RB,0.23491642017997,receiving_yards,7.218510751090643,5,2.218510751090643
10,Bijan Robinson,RB,0.8144122333777706,receiving_yards,68.16152568573301,4,64.16152568573301
10,Braxton Berrios,WR,0.1751020408163265,receiving_yards,8.11068597170626,0,8.11068597170626
10,Breece Hall,RB,0.5918740626562241,receiving_yards,23.06835058350763,42,-18.93164941649237
10,Brock Bowers,TE,0.7821027064538514,receiving_yards,66.19707142273076,31,35.19707142273076
10,Brock Wright,TE,0.5561699091818032,receiving_yards,7.287406058414716,0,7.287406058414716
10,Cade Otton,TE,0.9654993438593568,receiving_yards,38.07808180476648,82,-43.92191819523352
10,Calvin Austin III,WR,0.6497381847475833,receiving_yards,38.87714756304591,14,24.87714756304591
10,Cedric Tillman,WR,0.5496691176470588,receiving_yards,17.36857546036572,11,6.368575460365719
10,Charlie Kolar,TE,0.4262720275787368,receiving_yards,7.026021077586608,23,-15.97397892241339
10,Charlie Woerner,TE,0.3170827778703549,receiving_yards,2.954918188204194,14,-11.045081811795805
10,Chris Brooks,RB,0.1187019871688052,receiving_yards,10.66736521995929,0,10.66736521995929
10,Chris Moore,WR,0.6486256978003667,receiving_yards,25.168695768833995,0,25.168695768833995
10,Chris Olave,WR,0.878093938168303,receiving_yards,56.92677078258133,104,-47.07322921741867
10,Christian Kirk,WR,0.5598897058823529,receiving_yards,39.51906802697208,3,36.51906802697208
10,Christian McCaffrey,RB,0.874331694459932,receiving_yards,71.21150836668332,66,5.211508366683319
10,Christian Watson,WR,0.6224999999999999,receiving_yards,19.643741472990648,45,-25.356258527009352
10,Chuba Hubbard,RB,0.4262169137980984,receiving_yards,14.06372554415768,1,13.06372554415768
10,Cody White,WR,0.48125,receiving_yards,5.146815345974609,0,5.146815345974609
10,Colby Parkinson,TE,0.4676074113856068,receiving_yards,10.807065718310984,41,-30.192934281689016
10,Cole Kmet,TE,0.4698332850483289,receiving_yards,12.549240335418135,5,7.549240335418135
10,Colston Loveland,TE,0.7031586294082015,receiving_yards,25.85140263852972,55,-29.14859736147028
10,Cooper Kupp,WR,0.7493513129131659,receiving_yards,22.19406652812301,74,-51.80593347187699
10,Courtland Sutton,WR,0.8889581378701819,receiving_yards,38.10273433413607,24,14.102734334136073
10,Curtis Samuel,WR,0.3859558823529411,receiving_yards,2.90966939770638,21,-18.09033060229362
10,D'Andre Swift,RB,0.5429308119781927,receiving_yards,24.37439043496035,18,6.37439043496035
10,DJ Moore,WR,0.8556890518246959,receiving_yards,40.87011209916622,0,40.87011209916622
10,DK Metcalf,WR,0.8772360856523913,receiving_yards,34.88690733490415,35,-0.11309266509584859
10,Dallas Goedert,TE,0.788359451131186,receiving_yards,23.326370497080923,43,-19.673629502919077
10,Dalton Schultz,TE,0.7191485273287787,receiving_yards,34.28825416139398,53,-18.71174583860602
10,Daniel Bellinger,TE,0.490183875604066,receiving_yards,6.557017292306291,8,-1.4429827076937087
10,Darius Slayton,WR,0.8257783981669257,receiving_yards,36.28391725050448,89,-52.71608274949552
10,Darnell Mooney,WR,0.88875268528464,receiving_yards,27.063727827407323,17,10.063727827407323
10,Darnell Washington,TE,0.6153136977170472,receiving_yards,29.474533264938152,15,14.474533264938152
10,Davante Adams,WR,0.6749203257790368,receiving_yards,61.176755890642056,77,-15.823244109357944
10,David Montgomery,RB,0.3946984877520414,receiving_yards,23.86982996467632,0,23.86982996467632
10,David Njoku,TE,0.6512262635307751,receiving_yards,28.885266184053187,21,7.885266184053187
10,David Sills,WR,0.2146938775510204,receiving_yards,9.373372552407396,0,9.373372552407396
10,Davis Allen,TE,0.5151401328945177,receiving_yards,13.335745940501363,8,5.335745940501363
10,Dawson Knox,TE,0.5232876291451426,receiving_yards,11.980981966344055,37,-25.019018033655946
10,De'Von Achane,RB,0.783766546914777,receiving_yards,78.1553278825771,51,27.155327882577097
10,DeAndre Hopkins,WR,0.3243941113981003,receiving_yards,9.300259086886092,16,-6.699740913113908
10,DeMario Douglas,WR,0.2373137440895563,receiving_yards,26.458698311878408,34,-7.541301688121592
10,DeVonta Smith,WR,0.9103999854190968,receiving_yards,57.8385177970147,69,-11.161482202985297
10,Deebo Samuel Sr.,WR,0.7156949883352774,receiving_yards,59.84403792281456,29,30.844037922814557
10,Demarcus Robinson,WR,0.4066313104189044,receiving_yards,12.944707946123994,34,-21.055292053876006
10,Derrick Henry,RB,0.5844431657223796,receiving_yards,9.362347920449835,9,0.3623479204498352
10,Devaughn Vele,WR,0.3411439760039993,receiving_yards,17.339663368067768,15,2.339663368067768
10,Devin Neal,RB,0.3126578764746703,receiving_yards,11.639925416016968,9,2.6399254160169683
10,Devin Singletary,RB,0.3045364174358476,receiving_yards,4.5494858195882415,53,-48.45051418041176
10,Dont'e Thornton Jr.,WR,0.5531828597013353,receiving_yards,14.98556236874416,4,10.98556236874416
10,Dontayvion Wicks,WR,0.4211842105263157,receiving_yards,17.8426947991155,38,-20.1573052008845
10,Dyami Brown,WR,0.5312976375464195,receiving_yards,49.76552401109646,0,49.76552401109646
10,Dylan Sampson,RB,0.2799976566405599,receiving_yards,21.331832526396777,3,18.331832526396777
10,Elijah Arroyo,TE,0.4270133102816197,receiving_yards,14.137430561156217,5,9.137430561156217
10,Elijah Higgins,TE,0.3792550199966672,receiving_yards,10.652916159232673,19,-8.347083840767327
10,Elijah Moore,WR,0.3129213305591403,receiving_yards,15.343877565785238,9,6.343877565785238
10,Emanuel Wilson,RB,0.3232007165472421,receiving_yards,21.147854403643933,2,19.147854403643933
10,Emeka Egbuka,WR,0.788633196550575,receiving_yards,66.48534948123277,115,-48.514650518767226
10,Evan Engram,TE,0.4830219963339444,receiving_yards,26.345476398680628,12,14.345476398680628
10,Foster Moreau,TE,0.2966342817487855,receiving_yards,1.3099454140378286,16,-14.690054585962171
10,Garrett Wilson,WR,0.9114795918367348,receiving_yards,71.39965431536942,0,71.39965431536942
10,George Kittle,TE,0.8051838235294118,receiving_yards,21.582224192250656,84,-62.417775807749344
10,Grant Calcaterra,TE,0.4419669709989259,receiving_yards,8.286134412062246,0,8.286134412062246
