player,nflverse_name,pick,market,market_display,line,odds,model_prob,model_prob_pct,raw_prob,calibrated_prob,market_prob,market_prob_with_vig,edge_pct,roi_pct,model_projection,model_std,strategy,calibration_applied,confidence,confidence_pct,priority,kelly_fraction,kelly_units,game,commence_time,position,team,opponent,week,hist_over_rate,hist_avg,hist_count,trailing_stat,rushing_yards_mean,rushing_yards_std,rushing_attempts_mean,rushing_attempts_std,rushing_tds_mean,rushing_tds_std,receiving_yards_mean,receiving_yards_std,receptions_mean,receptions_std,targets_mean,targets_std,receiving_tds_mean,receiving_tds_std,passing_yards_mean,passing_yards_std,passing_completions_mean,passing_completions_std,passing_attempts_mean,passing_attempts_std,passing_tds_mean,passing_tds_std,raw_td_prob,calibrated_td_prob,opponent_def_epa,player_receptions_vs_opp_divergence,player_receptions_vs_opp_confidence,player_reception_yds_vs_opp_divergence,player_reception_yds_vs_opp_confidence,player_rush_yds_vs_opp_divergence,player_rush_yds_vs_opp_confidence,player_pass_yds_vs_opp_divergence,player_pass_yds_vs_opp_confidence,vs_opp_avg_receptions,vs_opp_games_receptions,vs_opp_avg_receiving_yards,vs_opp_games_receiving_yards,vs_opp_avg_rushing_yards,vs_opp_games_rushing_yards,vs_opp_avg_passing_yards,vs_opp_games_passing_yards,vs_opp_avg_completions,vs_opp_games_completions,total_adjustment,passing_adjustment,severity,injury_qb_status,injury_wr1_status,injury_rb1_status,weather_total_adjustment,weather_passing_adjustment,is_divisional_game,rest_epa_adjustment,is_coming_off_bye,travel_epa_adjustment,home_field_advantage_points,is_primetime_game,primetime_type,redzone_target_share,redzone_carry_share,goalline_carry_share,snap_share,calibration_tier,tier_bias_adjustment,tier_shrinkage,tier_confidence_boost,model_guided,model_adjustment_pct,baseline_projection,adjustment_breakdown,elevation_feet,is_high_altitude,altitude_epa_adjustment,field_surface,team_pass_attempts,team_rush_attempts,team_targets,game_script_dynamic,market_blended_prob,role_override_applied,player_dk,player_pbp,snr_tier,snr_conf_threshold,model_market_deviation,profitable_strategy,strategy_validated,line_vs_trailing,line_vs_trailing_pct,v7_rule_signal,v7_p_under,v7_p_over,v7_best_direction,v7_best_ev,v7_kelly_size,v7_validated,v7_reason,v6_p_under,v6_p_over,v6_best_direction,v6_best_ev,v6_kelly_size,v6_value_validated,v5_p_under,v5_threshold,v5_edge_validated,model_p_under,model_best_direction,model_best_ev,model_validated,model_reason,feature_contributions,ensemble_p_under,ensemble_projection,ensemble_direction,mc_p_under,mc_direction,model_weight,had_conflict,prediction_source,opponent_conflict,opponent_conflict_reason,sharp_under,sharp_over,line_movement,sharp_confirmed,wf_filter_passed,wf_filter_reason,elite_filter_passed,model_reasoning,model_confidence,model_confidence_label,direction,units,source,lvt_confidence,player_bias_confidence,combined_confidence,reasoning,player_under_rate,player_bet_count,current_season_under_rate,season_games_played,home_team,away_team,p_td,injury_status,injury_risk,injury_action,injury_reason
Geno Smith,Geno Smith,UNDER,player_pass_completions,Pass Completions,19.5,-125.0,0.5964550336293006,59.6%,0.6929100672586012,0.5964550336293006,0.5238589211618258,0.5555555555555556,7.259611246747488,13.857950973989263,17.51895852432052,4.510875909554997,Model Projection (Calibrated),True,STANDARD,60-75%,MEDIUM,0.0230059564164816,2.3,New York Giants @ Las Vegas Raiders,2025-12-28T21:05:00Z,QB,LV,NYG,17.0,0.5,17.57816283986986,14.0,17.57816283986986,,,,,,,,,,,,,,,125.50522666857312,82.71809252210518,17.3151,4.535277866165792,17.348236925000002,5.761963271798559,0.7122192982456141,1.053776489056806,0.95,0.6125,0.0476554772217193,0.0,0.0,0.0,0.0,0.0,0.0,-0.4077338293145915,0.0,1.0,1.0,-2.0,1.0,0.0,1.0,110.0,1.0,13.0,1.0,0.0,0.0,None (Dome),healthy,questionable,questionable,0.0,0.0,False,0.0,False,0.0,1.5,False,AFTERNOON,,,,0.935048339574241,tier_1_starter,0.0,0.5,0.1,True,0.0,17.57816283986986,No significant adjustments,2001.0,False,0.0,turf,36.09090909090909,22.09090909090909,36.27272727272727,0.0,,False,Geno Smith,Geno Smith,HIGH,0.65,0.1015918705476656,False,False,1.9218371601301385,0.1087124933477695,DISABLED,0.5,0.5,,0.0,0.0,False,V7 disabled - using V14,,,,,0.0,False,,,False,0.6986998255650034,UNDER,33.3881485169552,True,"V31: UNDER (proj=17.5 vs line=19.5, diff=+11%)",[],0.6986998255650034,17.51895852432052,UNDER,0.6697308277605569,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0.0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +1.92 LVT (line vs trailing) |   = P(UNDER): 70% | INPUTS: |   Line: 19.5 | Trailing: 17.6 |   Snaps: 94% | PICK: UNDER (LVT: +1.9) | Edge: +33.4%,98.0,VERY HIGH,,,,,,,,,,,,,,,,,,
Jaxson Dart,Jaxson Dart,UNDER,player_pass_completions,Pass Completions,17.5,-119.0,0.6577233901081921,65.8%,0.8154467802163843,0.6577233901081921,0.512482836100362,0.54337899543379,14.52405540078301,28.340569435068243,14.162104477739398,4.222395142738663,Model Projection (Calibrated),True,HIGH,75-90%,MEDIUM,0.0626035560842352,6.3,New York Giants @ Las Vegas Raiders,2025-12-28T21:05:00Z,QB,NYG,LV,17.0,0.5,14.097279271704306,12.0,14.097279271704306,,,,,,,,,,,,,,,107.12773934260194,73.76506029470453,14.730033333333331,4.202104789930346,15.750493625,5.510759170830177,0.7038592105263158,1.054936543115272,0.95,0.6125,0.0350504133033177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (Dome),healthy,active,active,0.0,0.0,False,0.0,False,0.0,1.5,False,,,,,0.9635168732390648,tier_1_starter,0.0,0.5,0.1,True,0.0,14.097279271704306,No significant adjustments,2001.0,False,0.0,turf,35.25,29.75,35.333333333333336,0.0,,False,Jaxson Dart,Jaxson Dart,HIGH,0.65,0.1907368869863201,False,False,3.4027207282956944,0.239674142008141,DISABLED,0.5,0.5,,0.0,0.0,False,V7 disabled - using V14,,,,,0.0,False,,,False,0.7553311640171789,UNDER,44.19958585782506,True,"V31: UNDER (proj=14.2 vs line=17.5, diff=+16%)",[],0.7553311640171789,14.162104477739398,UNDER,0.785388459861882,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0.0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +3.40 LVT (line vs trailing) |   = P(UNDER): 76% | INPUTS: |   Line: 17.5 | Trailing: 14.1 |   Snaps: 96% | PICK: UNDER (LVT: +3.4) | Edge: +44.2%,98.0,VERY HIGH,,,,,,,,,,,,,,,,,,
Wan'Dale Robinson,Wan'Dale Robinson,UNDER,player_receptions,Receptions,5.5,100.0,0.5592428742685223,55.9%,0.6559023007066377,0.5592428742685223,0.4719334719334718,0.5,8.730940233505041,18.50036234500408,3.259061123889059,2.187528618414956,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.0296214371342611,3.0,New York Giants @ Las Vegas Raiders,2025-12-28T21:05:00Z,WR,NYG,LV,17.0,0.5,4.871303262879346,15.0,4.871303262879346,,,,,,,40.07284786313635,34.55673009865254,3.259061123889059,2.231321210204144,5.658482725000002,3.874088899197963,0.7536571700692999,0.5241862094926022,,,,,,,,,0.95,0.6,0.0350504133033177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (Dome),healthy,active,active,0.0,0.0,False,0.0,False,0.0,1.5,False,,0.2076923076923077,,,0.9714861203905996,tier_2_primary,0.0,0.62,0.05,True,0.0,4.871303262879346,No significant adjustments,2001.0,False,0.0,turf,35.25,29.75,35.333333333333336,0.0,,False,Wan'Dale Robinson,Wan'Dale Robinson,HIGH,0.6,0.0579744636817072,True,True,0.628696737120654,0.1264651750005122,DISABLED,0.5,0.5,,0.0,0.0,False,V7 disabled - using V14,,,,,0.0,False,,,False,0.8487486846092621,UNDER,62.03383978904095,True,"V31: UNDER (proj=3.3 vs line=5.5, diff=+41%)",[],0.8487486846092621,3.259061123889059,UNDER,0.8423854649664744,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0.0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.63 LVT (line vs trailing) |   = P(UNDER): 85% | INPUTS: |   Line: 5.5 | Trailing: 4.9 |   Snaps: 97% | PICK: UNDER (LVT: +0.6) | Edge: +62.0%,78.0,HIGH,,,,,,,,,,,,,,,,,,
Ashton Jeanty,Ashton Jeanty,UNDER,player_receptions,Receptions,4.5,-141.0,0.5751719465128232,57.5%,0.7505731550427439,0.5751719465128232,0.551293986222305,0.5850622406639004,2.387796029051825,4.331257167185868,1.4728320330809588,1.5605571977439716,Model Projection (Calibrated),True,STANDARD,60-75%,MEDIUM,0.0,0.0,New York Giants @ Las Vegas Raiders,2025-12-28T21:05:00Z,RB,LV,NYG,17.0,0.5,2.913058505411124,15.0,2.913058505411124,37.23812005991875,34.18949372929154,9.790356100000002,4.765619146437206,0.4613446224934491,0.5673023845847606,11.047636632192086,14.67885232676028,1.4728320330809588,1.604520888454294,2.2111441000000003,2.4088469127134022,0.1431694942432549,,,,,,,,,,0.9180564669468162,0.6045141167367041,-0.0144228445366619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (Dome),healthy,questionable,questionable,0.0,0.0,False,0.0,False,0.0,1.5,False,AFTERNOON,0.072463768115942,0.3052631578947368,0.2903225806451613,0.8287059543047754,tier_2_occasional,0.0,0.7,0.0,True,0.0,2.913058505411124,No significant adjustments,2001.0,False,0.0,turf,36.09090909090909,22.09090909090909,36.27272727272727,0.0,,False,Ashton Jeanty,Ashton Jeanty,HIGH,0.6,0.2776515930519034,False,False,1.586941494588876,0.5266879125443141,DISABLED,0.5,0.5,,0.0,0.0,False,V7 disabled - using V14,,,,,0.0,False,,,False,0.9463341034583804,UNDER,80.66378338750899,True,"V31: UNDER (proj=1.5 vs line=4.5, diff=+67%)",[],0.9463341034583804,1.4728320330809588,UNDER,0.9703962341968948,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0.0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +1.59 LVT (line vs trailing) |   = P(UNDER): 95% | INPUTS: |   Line: 4.5 | Trailing: 2.9 |   Snaps: 83% | PICK: UNDER (LVT: +1.6) | Edge: +80.7%,70.0,HIGH,,,,,,,,,,,,,,,,,,
Tre Tucker,Tre Tucker,UNDER,player_receptions,Receptions,3.5,100.0,0.5651489663788206,56.5%,0.7171632212627355,0.5651489663788206,0.4710743801652893,0.5,9.407458621353133,19.97021917866191,2.176050715088908,1.6708215833388218,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.0325744831894103,3.3,New York Giants @ Las Vegas Raiders,2025-12-28T21:05:00Z,WR,LV,NYG,17.0,0.5,2.5747483046698063,15.0,2.5747483046698063,,,,,,,29.49559182632604,27.616097291163463,2.176050715088908,1.785492163861664,3.946109700000001,3.237860174044992,0.3333333333333333,0.6180720418275598,,,,,,,,,0.4650160145423469,0.3333333333333333,0.0476554772217193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (Dome),healthy,questionable,questionable,0.0,0.0,False,0.0,False,0.0,1.5,False,AFTERNOON,0.0869565217391304,,,0.9657154510584448,tier_3_secondary,0.0,0.7,0.0,True,0.0,2.5747483046698063,No significant adjustments,2001.0,False,0.0,turf,36.09090909090909,22.09090909090909,36.27272727272727,0.0,,False,Tre Tucker,Tre Tucker,HIGH,0.6,0.152626538012027,False,False,0.9252516953301936,0.3459210325378314,DISABLED,0.5,0.5,,0.0,0.0,False,V7 disabled - using V14,,,,,0.0,False,,,False,0.7988992318469392,UNDER,52.517126079870216,True,"V31: UNDER (proj=2.2 vs line=3.5, diff=+38%)",[],0.7988992318469392,2.176050715088908,UNDER,0.7708059959845686,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0.0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.93 LVT (line vs trailing) |   = P(UNDER): 80% | INPUTS: |   Line: 3.5 | Trailing: 2.6 |   Snaps: 97% | PICK: UNDER (LVT: +0.9) | Edge: +52.5%,63.0,MEDIUM,,,,,,,,,,,,,,,,,,
Darius Slayton,Darius Slayton,UNDER,player_receptions,Receptions,2.5,127.0,0.5565978657562951,55.7%,0.6886595525209835,0.5565978657562951,0.4154752689530971,0.4405286343612334,14.1122596803198,33.96654562828607,1.58692893164849,1.3434513734571965,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.051865581745431,5.2,New York Giants @ Las Vegas Raiders,2025-12-28T21:05:00Z,WR,NYG,LV,17.0,0.5,2.2141338070407066,12.0,2.2141338070407066,,,,,,,26.375283956363127,23.672798566077123,1.58692893164849,1.4360191340971415,3.224701525,2.9180469265513116,0.3333333333333333,0.3118968205459406,,,,,,,,,0.4603167925586879,0.3333333333333333,0.0350504133033177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (Dome),healthy,active,active,0.0,0.0,False,0.0,False,0.0,1.5,False,,0.0769230769230769,,,0.7849364241538612,tier_3_secondary,0.0,0.7,0.0,True,0.0,2.2141338070407066,No significant adjustments,2001.0,False,0.0,turf,35.25,29.75,35.333333333333336,0.0,,False,Darius Slayton,Darius Slayton,HIGH,0.6,0.0257468134471027,True,True,0.2858661929592934,0.1235305374691606,DISABLED,0.5,0.5,,0.0,0.0,False,V7 disabled - using V14,,,,,0.0,False,,,False,0.7754700513846278,UNDER,48.0442825370653,True,"V31: UNDER (proj=1.6 vs line=2.5, diff=+37%)",[],0.7754700513846278,1.58692893164849,UNDER,0.7375579780279832,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0.0,False,True,,True,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.29 LVT (line vs trailing) |   = P(UNDER): 78% | INPUTS: |   Line: 2.5 | Trailing: 2.2 |   Snaps: 78% | PICK: UNDER (LVT: +0.3) | Edge: +48.0%,68.0,HIGH,,,,,,,,,,,,,,,,,,
Josh Allen,Josh Allen,UNDER,player_pass_attempts,Pass Attempts,26.5,101.0,0.5508411251486527,55.1%,0.5726301787837896,0.5508411251486527,0.468983595813963,0.4975124378109453,8.18575293346897,17.454241484207703,25.73411882485746,5.8772109522634635,Model Projection (Calibrated),True,STANDARD,60-75%,MEDIUM,0.0265323419675227,2.7,Philadelphia Eagles @ Buffalo Bills,2025-12-28T21:25:00Z,QB,BUF,PHI,17.0,0.5,24.47524004630453,15.0,24.47524004630453,,,,,,,,,,,,,,,130.54474833725556,86.09211690491021,17.064466666666668,4.5409885908491585,16.871112375000003,5.681899132332428,0.9443030701754388,1.2256219641018549,0.95,0.6125,-0.0697249341228083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),healthy,active,active,0.0,0.0,False,0.0,False,0.0,1.5,False,AFTERNOON,,,,0.9980425291377096,default,0.0,0.3,0.0,True,4.9804252913771,24.47524004630453,snap_share: +5.0%,0.0,False,0.0,turf,33.18181818181818,28.454545454545453,33.27272727272727,0.0,,False,Josh Allen,Josh Allen,HIGH,0.6,0.0289011764204731,False,False,2.024759953695469,0.0823902411484252,DISABLED,0.5,0.5,,0.0,0.0,False,V7 disabled - using V14,,,,,0.0,False,,,False,0.9433351617276416,UNDER,80.0912581480043,True,"V31: UNDER (proj=25.7 vs line=26.5, diff=+36%)",[],0.9433351617276416,25.73411882485746,UNDER,0.5518408839984528,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0.0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +2.02 LVT (line vs trailing) |   = P(UNDER): 94% | INPUTS: |   Line: 26.5 | Trailing: 24.5 |   Snaps: 100% | PICK: UNDER (LVT: +2.0) | Edge: +80.1%,93.0,VERY HIGH,,,,,,,,,,,,,,,,,,
Josh Allen,Josh Allen,UNDER,player_pass_completions,Pass Completions,18.5,-117.0,0.5919857904128205,59.2%,0.683971580825641,0.5919857904128205,0.5083149711054754,0.5391705069124424,8.36708193073451,16.46042789677808,16.677562969677055,4.465533488541749,Model Projection (Calibrated),True,STANDARD,60-75%,MEDIUM,0.0286522912989551,2.9,Philadelphia Eagles @ Buffalo Bills,2025-12-28T21:25:00Z,QB,BUF,PHI,17.0,0.5,16.701407804501393,15.0,16.701407804501393,,,,,,,,,,,,,,,130.54474833725556,86.09211690491021,17.064466666666668,4.5409885908491585,16.871112375000003,5.681899132332428,0.9443030701754388,1.2256219641018549,0.95,0.6125,-0.0697249341228083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),healthy,active,active,0.0,0.0,False,0.0,False,0.0,1.5,False,AFTERNOON,,,,0.9980425291377096,tier_1_starter,0.0,0.5,0.1,True,0.0,16.701407804501393,No significant adjustments,0.0,False,0.0,turf,33.18181818181818,28.454545454545453,33.27272727272727,0.0,,False,Josh Allen,Josh Allen,HIGH,0.65,0.0985101097471862,False,False,1.7985921954986068,0.1070500886846358,DISABLED,0.5,0.5,,0.0,0.0,False,V7 disabled - using V14,,,,,0.0,False,,,False,0.6416505410544389,UNDER,22.49692147402923,True,"V31: UNDER (proj=16.7 vs line=18.5, diff=+8%)",[],0.6416505410544389,16.677562969677055,UNDER,0.6584042112525729,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0.0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +1.80 LVT (line vs trailing) |   = P(UNDER): 64% | INPUTS: |   Line: 18.5 | Trailing: 16.7 |   Snaps: 100% | PICK: UNDER (LVT: +1.8) | Edge: +22.5%,100.0,VERY HIGH,,,,,,,,,,,,,,,,,,
Khalil Shakir,Khalil Shakir,UNDER,player_receptions,Receptions,4.5,-134.0,0.5486473942970809,54.9%,0.6621579809902695,0.5486473942970809,0.5400039315903282,0.5726495726495726,0.8643462706752647,1.6006295882508452,3.1001755292920405,2.4418945004950614,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.0,0.0,Philadelphia Eagles @ Buffalo Bills,2025-12-28T21:25:00Z,WR,BUF,PHI,17.0,0.5,3.911139701156607,15.0,3.911139701156607,,,,,,,29.75680653202479,29.970023223236943,3.1001755292920405,2.573925618867645,3.872024975,3.214754837550689,0.325,0.5247739788603175,,,,,,,,,0.3889170832234364,0.325,-0.0697249341228083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),healthy,active,active,0.0,0.0,False,0.0,False,0.0,1.5,False,AFTERNOON,0.1543624161073825,,,0.5518965058868542,tier_3_secondary,0.0,0.7,0.0,True,0.0,3.911139701156607,No significant adjustments,0.0,False,0.0,turf,33.18181818181818,28.454545454545453,33.27272727272727,0.0,,False,Khalil Shakir,Khalil Shakir,HIGH,0.6,0.0460264268392638,True,True,0.5888602988433931,0.1468062303274044,DISABLED,0.5,0.5,,0.0,0.0,False,V7 disabled - using V14,,,,,0.0,False,,,False,0.7582790373074256,UNDER,44.762361667781256,True,"V31: UNDER (proj=3.1 vs line=4.5, diff=+31%)",[],0.7582790373074256,3.1001755292920405,UNDER,0.7067269854100867,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0.0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.59 LVT (line vs trailing) |   = P(UNDER): 76% | INPUTS: |   Line: 4.5 | Trailing: 3.9 |   Snaps: 55% | PICK: UNDER (LVT: +0.6) | Edge: +44.8%,64.0,MEDIUM,,,,,,,,,,,,,,,,,,
DeVonta Smith,DeVonta Smith,UNDER,player_receptions,Receptions,3.5,125.0,0.5168843677231415,51.7%,0.5444325466398461,0.5168843677231415,0.4199432509120389,0.4444444444444444,9.694111681110265,23.08433737191025,3.3196421171154697,2.40494785775488,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.0325979654754136,3.3,Philadelphia Eagles @ Buffalo Bills,2025-12-28T21:25:00Z,WR,PHI,BUF,17.0,0.5,4.482923870345746,15.0,4.482923870345746,,,,,,,42.10922334633741,35.38507081163381,3.3196421171154697,2.451900753608299,4.866728975,3.5945852054011587,0.48,0.5350365210795324,,,,,,,,,0.5950432608054751,0.48,0.0305233433950906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),healthy,questionable,active,0.0,0.0,False,0.0,False,0.0,1.5,False,,0.2072072072072072,,,0.8117232647194279,tier_2_primary,0.0,0.62,0.05,True,0.0,4.482923870345746,No significant adjustments,0.0,False,0.0,turf,30.545454545454547,27.09090909090909,30.545454545454547,0.0,,False,DeVonta Smith,DeVonta Smith,HIGH,0.6,0.3708799494900108,False,False,-0.982923870345746,-0.2144752778255494,DISABLED,0.5,0.5,,0.0,0.0,False,V7 disabled - using V14,,,,,0.0,False,,,False,0.6002972414426188,UNDER,14.602200639045392,True,"V31: UNDER (proj=3.3 vs line=3.5, diff=+5%)",[],0.6002972414426188,3.3196421171154697,UNDER,0.5293191111023957,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0.0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -0.98 LVT (line vs trailing) |   = P(UNDER): 60% | INPUTS: |   Line: 3.5 | Trailing: 4.5 |   Snaps: 81% | PICK: UNDER (LVT: -1.0) | Edge: +14.6%,70.0,HIGH,,,,,,,,,,,,,,,,,,
Colston Loveland,Colston Loveland,UNDER,player_receptions,Receptions,3.5,101.0,0.5350404807405224,53.5%,0.6168016024684078,0.5350404807405224,0.468983595813963,0.4975124378109453,6.605688492655936,14.08511630602169,2.4278358175134658,2.0196669820351127,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.0186711302694182,1.9,Chicago Bears @ San Francisco 49ers,2025-12-29T01:20:00Z,TE,CHI,SF,17.0,0.5,3.4800152899176378,14.0,3.4800152899176378,,,,,,,30.550564425870785,30.443354079498356,2.4278358175134658,2.1082546873079706,3.5134044500000003,3.05092763962409,0.2666666666666666,0.6086552572862755,,,,,,,,,0.342678994112244,0.2666666666666666,-0.0044221187289466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),healthy,out,active,0.0,0.0,False,0.0,False,0.0,1.5,False,,0.0718954248366013,,,0.7122217316325007,tier_2_primary,0.0,0.7,0.0,True,0.0,3.4800152899176378,No significant adjustments,0.0,False,0.0,turf,35.0,28.90909090909091,35.09090909090909,0.0,,False,Colston Loveland,Colston Loveland,HIGH,0.6,0.1402299183216348,False,False,0.0199847100823622,0.0055822974104733,DISABLED,0.5,0.5,,0.0,0.0,False,V7 disabled - using V14,,,,,0.0,False,,,False,0.748955606393455,UNDER,42.982433947841415,True,"V31: UNDER (proj=2.4 vs line=3.5, diff=+31%)",[],0.748955606393455,2.4278358175134658,UNDER,0.6944680306717009,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0.0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.02 LVT (line vs trailing) |   = P(UNDER): 75% | INPUTS: |   Line: 3.5 | Trailing: 3.5 |   Snaps: 71% | PICK: UNDER (LVT: +0.0) | Edge: +43.0%,73.0,HIGH,,,,,,,,,,,,,,,,,,
DJ Moore,DJ Moore,UNDER,player_receptions,Receptions,3.5,101.0,0.5303071064521746,53.0%,0.6010236881739153,0.5303071064521746,0.468983595813963,0.4975124378109453,6.132351063821162,13.075832755254302,1.98481733405644,1.8137942686515351,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.0163161593982353,1.6,Chicago Bears @ San Francisco 49ers,2025-12-29T01:20:00Z,WR,CHI,SF,17.0,0.5,3.672683746476642,15.0,3.672683746476642,,,,,,,24.33430314728412,25.098807047557425,1.98481733405644,1.8688918279366171,3.0012084750000003,2.8259194922479067,0.2586206896551724,0.608146908421166,,,,,,,,,0.179012318111203,0.2586206896551724,-0.0044221187289466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (No data),healthy,out,active,0.0,0.0,False,0.0,False,0.0,1.5,False,,0.2091503267973856,,,0.8899956755004838,tier_3_secondary,0.0,0.7,0.0,True,0.0,3.672683746476642,No significant adjustments,0.0,False,0.0,turf,35.0,28.90909090909091,35.09090909090909,0.0,,False,DJ Moore,DJ Moore,HIGH,0.6,0.1887188007037311,False,False,-0.1726837464766419,-0.0457721235282214,DISABLED,0.5,0.5,,0.0,0.0,False,V7 disabled - using V14,,,,,0.0,False,,,False,0.8203887050611071,UNDER,56.61966187530225,True,"V31: UNDER (proj=2.0 vs line=3.5, diff=+43%)",[],0.8203887050611071,1.98481733405644,UNDER,0.7912420872823912,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0.0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -0.17 LVT (line vs trailing) |   = P(UNDER): 82% | INPUTS: |   Line: 3.5 | Trailing: 3.7 |   Snaps: 89% | PICK: UNDER (LVT: -0.2) | Edge: +56.6%,63.0,MEDIUM,,,,,,,,,,,,,,,,,,
Darnell Mooney,Darnell Mooney,UNDER,player_reception_yds,Receiving Yards,25.5,-115.0,0.5490153134052376,54.9%,0.6633843780174586,0.5490153134052376,0.5063197809142617,0.5348837209302325,4.269553249097591,8.432523101088522,16.753838877407652,15.42268810605778,Model Projection (Calibrated),True,LOW,<60%,MEDIUM,0.0075957309553151,0.8,Los Angeles Rams @ Atlanta Falcons,2025-12-30T01:15:00Z,WR,ATL,LA,17.0,0.5,26.903619075010173,13.0,26.903619075010173,,,,,,,16.753838877407652,16.087152109742796,1.6078364208734413,1.536700477394859,2.9077747750000005,2.7791253058391514,0.3033333333333333,0.2645575845738608,,,,,,,,,0.2543673120342857,0.3033333333333333,0.0297939714769896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,None (Dome),healthy,questionable,active,0.0,0.0,False,0.0,False,0.0,1.5,True,MNF,0.1008403361344537,,,0.7990124201564087,tier_3_secondary,0.0,0.7,0.0,True,0.0,26.903619075010173,No significant adjustments,0.0,False,0.0,turf,33.45454545454545,26.363636363636363,33.54545454545455,0.0,,False,Darnell Mooney,Darnell Mooney,HIGH,0.7,0.2550594966588413,False,False,-1.4036190750101731,-0.0519789244216201,DISABLED,0.5,0.5,,0.0,0.0,False,V7 disabled - using V14,,,,,0.0,False,,,False,0.7833600324386113,UNDER,49.55055164737124,True,"V31: UNDER (proj=16.8 vs line=25.5, diff=+34%)",[],0.7833600324386113,16.753838877407652,UNDER,0.7066669748790214,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0.0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -1.40 LVT (line vs trailing) |   = P(UNDER): 78% | INPUTS: |   Line: 25.5 | Trailing: 26.9 |   Snaps: 80% | PICK: UNDER (LVT: -1.4) | Edge: +49.6%,60.0,MEDIUM,,,,,,,,,,,,,,,,,,
