player,nflverse_name,pick,market,market_display,line,odds,model_prob,model_prob_pct,raw_prob,calibrated_prob,market_prob,market_prob_with_vig,edge_pct,roi_pct,model_projection,model_std,strategy,calibration_applied,confidence,confidence_pct,priority,kelly_fraction,kelly_units,game,commence_time,position,team,opponent,week,hist_over_rate,hist_avg,hist_count,trailing_stat,rushing_yards_mean,rushing_yards_std,rushing_attempts_mean,rushing_attempts_std,rushing_tds_mean,rushing_tds_std,receiving_yards_mean,receiving_yards_std,receptions_mean,receptions_std,targets_mean,targets_std,receiving_tds_mean,receiving_tds_std,passing_yards_mean,passing_yards_std,passing_completions_mean,passing_completions_std,passing_attempts_mean,passing_attempts_std,passing_tds_mean,passing_tds_std,raw_td_prob,calibrated_td_prob,opponent_def_epa,player_receptions_vs_opp_divergence,player_receptions_vs_opp_confidence,player_reception_yds_vs_opp_divergence,player_reception_yds_vs_opp_confidence,player_rush_yds_vs_opp_divergence,player_rush_yds_vs_opp_confidence,player_pass_yds_vs_opp_divergence,player_pass_yds_vs_opp_confidence,vs_opp_avg_receptions,vs_opp_games_receptions,vs_opp_avg_receiving_yards,vs_opp_games_receiving_yards,vs_opp_avg_rushing_yards,vs_opp_games_rushing_yards,vs_opp_avg_passing_yards,vs_opp_games_passing_yards,vs_opp_avg_completions,vs_opp_games_completions,total_adjustment,passing_adjustment,severity,injury_qb_status,injury_wr1_status,injury_rb1_status,weather_total_adjustment,weather_passing_adjustment,is_divisional_game,rest_epa_adjustment,is_coming_off_bye,travel_epa_adjustment,home_field_advantage_points,is_primetime_game,primetime_type,redzone_target_share,redzone_carry_share,goalline_carry_share,snap_share,calibration_tier,tier_bias_adjustment,tier_shrinkage,tier_confidence_boost,model_guided,model_adjustment_pct,baseline_projection,adjustment_breakdown,elevation_feet,is_high_altitude,altitude_epa_adjustment,field_surface,team_pass_attempts,team_rush_attempts,team_targets,game_script_dynamic,market_blended_prob,role_override_applied,player_dk,player_pbp,snr_tier,snr_conf_threshold,model_market_deviation,profitable_strategy,strategy_validated,line_vs_trailing,line_vs_trailing_pct,v7_rule_signal,v7_p_under,v7_p_over,v7_best_direction,v7_best_ev,v7_kelly_size,v7_validated,v7_reason,v6_p_under,v6_p_over,v6_best_direction,v6_best_ev,v6_kelly_size,v6_value_validated,v5_p_under,v5_threshold,v5_edge_validated,model_p_under,model_best_direction,model_best_ev,model_validated,model_reason,feature_contributions,ensemble_p_under,ensemble_projection,ensemble_direction,mc_p_under,mc_direction,model_weight,had_conflict,prediction_source,opponent_conflict,opponent_conflict_reason,sharp_under,sharp_over,line_movement,sharp_confirmed,wf_filter_passed,wf_filter_reason,elite_filter_passed,model_reasoning,model_confidence,model_confidence_label
RJ Harvey,RJ Harvey,UNDER,player_rush_attempts,Rush Attempts,15.5,-130,0.5904240238636883,59.0%,0.801413412878961,0.5904240238636883,0.5306122448979592,0.5652173913043478,5.981177896572909,11.272219882002789,8.788128750000002,5.0005095314885635,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.014493813721620775,1.4,Green Bay Packers @ Denver Broncos,2025-12-14T21:25:24Z,RB,DEN,GB,15,,12.384854425815229,13,12.384854425815229,37.61319105000001,38.76030578837517,8.788128750000002,5.000151027052416,0.3069744735210484,0.9343894952796123,13.538628418178167,17.766856027736964,1.9410851175000001,2.093173794321278,2.28362955,2.4625574050838557,0.0780255264789515,,,,,,,,,,0.4360492196252663,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.03458,-0.0494,Low,active,active,active,-0.03458,-0.0494,False,0.0,False,0.0,1.5,False,AFTERNOON,0.0816326530612244,0.1714285714285714,0.2727272727272727,0.5347474218958187,tier_2_committee_lead,0.0,0.7,0.05,True,0.347474218958177,12.384854425815229,No significant adjustments,5280,True,-0.015,turf,36.81818181818182,25.272727272727273,36.90909090909091,0.1071428571428571,,True,RJ Harvey,RJ Harvey,HIGH,0.52,0.1898925666824936,False,False,3.115145574184771,0.2495139685204107,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.9004082142695887,UNDER,71.89611363328513,True,"V24: UNDER (proj=8.8 vs line=15.5, diff=+43%)",[],0.9004082142695887,8.788128750000002,UNDER,0.9102560900813454,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_rush_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +3.12 LVT (line vs trailing) |   = P(UNDER): 90% | INPUTS: |   Line: 15.5 | Trailing: 12.4 | Proj: 8.8 |   Snaps: 53% | PICK: UNDER (line +6.7 vs proj) | Edge: +71.9%,79,HIGH
Emanuel Wilson,Emanuel Wilson,UNDER,player_rush_attempts,Rush Attempts,5.5,-130,0.57906664240435,57.9%,0.7635554746811669,0.57906664240435,0.5306122448979592,0.5652173913043478,4.8454397506390805,9.131790299281343,5.098015675000001,3.397742699634222,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.00796331938250125,0.8,Green Bay Packers @ Denver Broncos,2025-12-14T21:25:24Z,RB,GB,DEN,15,0.5,7.73121916316047,13,7.73121916316047,21.075394481695575,22.77200775862868,5.098015675000001,3.478914113947371,0.2746215155320211,0.5125410509304488,2.9165719910826584,7.396126394067152,0.4304459925,0.9821330900477117,0.50640705,1.1554506941737783,0.0337896994212499,,,,,,,,,,0.2961439942513576,0.308411214953271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.03458,-0.0494,Low,active,active,active,-0.03458,-0.0494,False,0.0,False,0.0,1.5,False,,0.0454545454545454,0.1851851851851851,0.0,0.2835507020480031,tier_3_committee,0.0,0.7,0.0,True,-2.164492979519972,7.73121916316047,snap_share: -2.2%,5280,True,-0.015,turf,31.833333333333332,28.083333333333332,31.916666666666668,-0.1071428571428571,,False,Emanuel Wilson,Emanuel Wilson,HIGH,0.52,0.3719986935303321,False,False,-2.2312191631604703,-0.28491338534573846,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.6157296710641978,UNDER,17.548391748619586,True,"V24: UNDER (proj=5.1 vs line=5.5, diff=+7%)",[],0.6157296710641978,5.098015675000001,UNDER,0.545994925684626,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_rush_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -2.23 LVT (line vs trailing) |   = P(UNDER): 62% | INPUTS: |   Line: 5.5 | Trailing: 7.7 | Proj: 5.1 |   Snaps: 28% | PICK: UNDER (line +0.4 vs proj) | Edge: +17.5%,44,LOW
Jaxon Smith-Njigba,Jaxon Smith-Njigba,UNDER,player_receptions,Receptions,6.5,100,0.5343140602158053,53.4%,0.5903001584626456,0.5343140602158053,0.4693877551020409,0.5,6.49263051137644,13.832125872062848,3.2433816327840908,2.4360537762279577,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.01715703010790265,1.7,Indianapolis Colts @ Seattle Seahawks,2025-12-14T21:25:32Z,WR,SEA,IND,15,0.5833333333333334,6.065844316658458,13,6.065844316658458,,,,,,,53.066568324152826,46.67079552814141,3.2433816327840908,2.460443605616045,4.61992255,3.504693614125048,0.391304347826087,0.7280849278911233,,,,,,,,,0.5446074259330104,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.042,-0.06,Moderate,active,active,active,-0.042,-0.06,False,0.0,False,0.0,1.5,False,AFTERNOON,0.1379310344827586,,,0.7515411964353942,tier_2_primary,0.0,0.62,0.05,True,0.0,6.065844316658458,No significant adjustments,0,False,0.0,turf,28.363636363636363,28.636363636363637,28.454545454545453,-0.9642857142857144,,False,Jaxon Smith-Njigba,Jaxon Smith-Njigba,HIGH,0.52,0.08534223575867592,True,True,0.4341556833415421,0.07041301418664916,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8980837198136146,UNDER,71.45234650987187,True,"V24: UNDER (proj=3.2 vs line=6.5, diff=+50%)",[],0.8980837198136146,3.2433816327840908,UNDER,0.9071803634780837,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.43 LVT (line vs trailing) |   = P(UNDER): 90% | INPUTS: |   Line: 6.5 | Trailing: 6.1 | Proj: 3.2 |   Snaps: 75% | PICK: UNDER (line +3.3 vs proj) | Edge: +71.5%,78,HIGH
Tyler Warren,Tyler Warren,UNDER,player_receptions,Receptions,3.5,105,0.5456590380054286,54.6%,0.6521967933514285,0.5456590380054286,0.4592085979482169,0.4878048780487805,8.64504400572117,18.825962850756632,2.4406072480602616,1.9194771073872394,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.028238339978840118,2.8,Indianapolis Colts @ Seattle Seahawks,2025-12-14T21:25:32Z,TE,IND,SEA,15,0.46153846153846156,3.52744225695452,13,3.52744225695452,,,,,,,34.01166242502273,34.01974275377443,2.4406072480602616,1.9662579379027407,4.114731850000001,3.31500456242354,0.3366336633663366,0.5531947778334699,,,,,,,,,0.3865828397297735,0.3366336633663366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.042,-0.06,Moderate,active,active,active,-0.042,-0.06,False,0.0,False,0.0,1.5,False,,0.25,,,0.8879234795812754,tier_2_primary,0.0,0.7,0.0,True,0.0,3.52744225695452,No significant adjustments,0,False,0.0,turf,34.45454545454545,25.818181818181817,34.63636363636363,0.9642857142857144,,False,Tyler Warren,Tyler Warren,HIGH,0.52,0.034303452091885234,True,True,-0.027442256954520072,-0.007565180921049224,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.7502816627755403,UNDER,43.23559016623951,True,"V24: UNDER (proj=2.4 vs line=3.5, diff=+30%)",[],0.7502816627755403,2.4406072480602616,UNDER,0.7049828257908235,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -0.03 LVT (line vs trailing) |   = P(UNDER): 75% | INPUTS: |   Line: 3.5 | Trailing: 3.5 | Proj: 2.4 |   Snaps: 89% | PICK: UNDER (line +1.1 vs proj) | Edge: +43.2%,78,HIGH
Cooper Kupp,Cooper Kupp,UNDER,player_receptions,Receptions,2.5,130,0.5418475305069512,54.2%,0.6394917683565039,0.5418475305069512,0.4106205619018215,0.43478260869565216,13.122696860512972,31.958206865565053,1.190244347846892,1.3779687484219683,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.047355638493459196,4.7,Indianapolis Colts @ Seattle Seahawks,2025-12-14T21:25:32Z,WR,SEA,IND,15,0.3103448275862069,2.366413525690395,12,2.366413525690395,,,,,,,15.58050958944189,19.623394619449677,1.190244347846892,1.4218332658745292,1.8831801000000001,2.2495953176812344,0.2586206896551724,0.3305093291673726,,,,,,,,,0.1827045220300747,0.2586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.042,-0.06,Moderate,active,active,active,-0.042,-0.06,False,0.0,False,0.0,1.5,False,AFTERNOON,0.1034482758620689,,,0.7249556540528457,tier_4_limited,0.0,0.7,-0.05,True,0.0,2.366413525690395,No significant adjustments,0,False,0.0,turf,28.363636363636363,28.636363636363637,28.454545454545453,-0.9642857142857144,,False,Cooper Kupp,Cooper Kupp,HIGH,0.52,0.18810186315653415,False,False,0.13358647430960513,0.05416223715859318,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8476086240836725,UNDER,61.8161918705193,True,"V24: UNDER (proj=1.2 vs line=2.5, diff=+52%)",[],0.8476086240836725,1.190244347846892,UNDER,0.8215201709290139,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,True,,True,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.13 LVT (line vs trailing) |   = P(UNDER): 85% | INPUTS: |   Line: 2.5 | Trailing: 2.4 | Proj: 1.2 |   Snaps: 72% | PICK: UNDER (line +1.3 vs proj) | Edge: +61.8%,68,HIGH
Josh Downs,Josh Downs,UNDER,player_receptions,Receptions,2.5,124,0.5312485427963056,53.1%,0.6041618093210189,0.5312485427963056,0.4204398447606727,0.44642857142857145,11.080869803563292,26.355422640475155,2.0069272950990937,1.7254897050701643,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.03830579352091223,3.8,Indianapolis Colts @ Seattle Seahawks,2025-12-14T21:25:32Z,WR,IND,SEA,15,0.5142857142857142,3.097002812504803,12,3.097002812504803,,,,,,,20.569600228987916,22.002612285785105,2.0069272950990937,1.7824797115146125,3.4095191500000004,3.028210700874179,0.2884615384615384,0.4907239266860973,,,,,,,,,0.2114034210641802,0.2884615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.042,-0.06,Moderate,active,active,active,-0.042,-0.06,False,0.0,False,0.0,1.5,False,,0.1607142857142857,,,0.582687482997357,tier_3_secondary,0.0,0.7,0.0,True,0.0,3.097002812504803,No significant adjustments,0,False,0.0,turf,34.45454545454545,25.818181818181817,34.63636363636363,0.9642857142857144,,False,Josh Downs,Josh Downs,HIGH,0.52,0.30998514905173413,False,False,-0.5970028125048028,-0.18673828192132874,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.6799323668415285,UNDER,29.8052700333827,True,"V24: UNDER (proj=2.0 vs line=2.5, diff=+20%)",[],0.6799323668415285,2.0069272950990937,UNDER,0.6089647292504079,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,True,,True,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -0.60 LVT (line vs trailing) |   = P(UNDER): 68% | INPUTS: |   Line: 2.5 | Trailing: 3.1 | Proj: 2.0 |   Snaps: 58% | PICK: UNDER (line +0.5 vs proj) | Edge: +29.8%,56,MEDIUM
Jonathan Taylor,Jonathan Taylor,UNDER,player_receptions,Receptions,2.5,120,0.5832605212961286,58.3%,0.7775350709870951,0.5832605212961286,0.42847503373819157,0.45454545454545453,15.478548755793703,36.12473898596263,1.0218522448826381,1.2479191255809703,Model Projection (Calibrated),True,STANDARD,60-75%,MEDIUM,0.05899440559405895,5.9,Indianapolis Colts @ Seattle Seahawks,2025-12-14T21:25:32Z,RB,IND,SEA,15,0.45161290322580644,1.5890215728259507,13,1.5890215728259507,58.29740199840758,52.62965406459926,10.73717195,5.052280487946892,0.4377149871454935,1.0398448596892818,10.900832082996915,17.373252650467226,1.0218522448826381,1.4044595013352863,1.4226114250000004,1.955273027539178,0.0877952169361391,,,,,,,,,,0.5809042901149539,0.5255102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.042,-0.06,Moderate,active,active,active,-0.042,-0.06,False,0.0,False,0.0,1.5,False,,0.0892857142857142,0.676056338028169,0.6296296296296297,0.8437027110563017,tier_2_occasional,0.0,0.7,0.0,True,0.0,1.5890215728259507,No significant adjustments,0,False,0.0,turf,34.45454545454545,25.818181818181817,34.63636363636363,0.9642857142857144,,False,Jonathan Taylor,Jonathan Taylor,HIGH,0.52,0.253453637114282,False,False,0.9109784271740493,0.5393527482599675,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.872626561390491,UNDER,66.59234353818464,True,"V24: UNDER (proj=1.0 vs line=2.5, diff=+59%)",[],0.872626561390491,1.0218522448826381,UNDER,0.85370740629987,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Player too volatile (CV=0.79 > 0.65),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.91 LVT (line vs trailing) |   = P(UNDER): 87% | INPUTS: |   Line: 2.5 | Trailing: 1.6 | Proj: 1.0 |   Snaps: 84% | PICK: UNDER (line +1.5 vs proj) | Edge: +66.6%,70,HIGH
Jonathan Taylor,Jonathan Taylor,UNDER,player_rush_attempts,Rush Attempts,21.5,-135,0.5425933021873225,54.3%,0.6419776739577416,0.5425933021873225,0.5407914020517831,0.574468085106383,0.18019001355393804,0.33319689046514106,10.73717195,5.163146330591998,Model Projection (Calibrated),True,LOW,<60%,HIGH,0.0,0.0,Indianapolis Colts @ Seattle Seahawks,2025-12-14T21:25:32Z,RB,IND,SEA,15,,20.44406576764262,13,20.44406576764262,58.29740199840758,52.62965406459926,10.73717195,5.052280487946892,0.4377149871454935,1.0398448596892818,10.900832082996915,17.373252650467226,1.0218522448826381,1.4044595013352863,1.4226114250000004,1.955273027539178,0.0877952169361391,,,,,,,,,,0.5809042901149539,0.5255102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.042,-0.06,Moderate,active,active,active,-0.042,-0.06,False,0.0,False,0.0,1.5,False,,0.0892857142857142,0.676056338028169,0.6296296296296297,0.8437027110563017,tier_2_committee_lead,0.0,0.7,0.05,True,3.437027110563018,20.44406576764262,snap_share: +3.4%,0,False,0.0,turf,34.45454545454545,25.818181818181817,34.63636363636363,0.9642857142857144,,False,Jonathan Taylor,Jonathan Taylor,HIGH,0.52,0.0885086854747978,False,False,1.0559342323573802,0.05139850330991935,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.9683448767840706,UNDER,84.86584011332255,True,"V24: UNDER (proj=10.7 vs line=21.5, diff=+50%)",[],0.9683448767840706,10.73717195,UNDER,0.9834262051796289,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_rush_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +1.06 LVT (line vs trailing) |   = P(UNDER): 97% | INPUTS: |   Line: 21.5 | Trailing: 20.4 | Proj: 10.7 |   Snaps: 84% | PICK: UNDER (line +10.8 vs proj) | Edge: +84.9%,88,VERY HIGH
Kenneth Walker III,Kenneth Walker III,UNDER,player_rush_attempts,Rush Attempts,14.5,-120,0.6125394643765117,61.3%,0.8751315479217058,0.6125394643765117,0.5101214574898786,0.5454545454545454,10.241800688663316,20.077180715078086,9.956568075000002,4.854888621572129,Model Projection (Calibrated),True,HIGH,75-90%,HIGH,0.03689670540708148,3.7,Indianapolis Colts @ Seattle Seahawks,2025-12-14T21:25:32Z,RB,SEA,IND,15,,11.80900864334831,13,11.80900864334831,43.61979126403716,39.95690904899257,9.956568075000002,4.896154667015058,0.5404640548568557,0.5926445102720141,10.79798287401063,16.308174299604076,1.0052642369526938,1.293020022785751,1.6053117000000001,2.064830414343996,0.0624023052314339,,,,,,,,,,0.911465440353158,0.6028663600882895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.042,-0.06,Moderate,active,active,active,-0.042,-0.06,False,0.0,False,0.0,1.5,False,AFTERNOON,0.0,0.4363636363636363,0.3529411764705882,0.5338203938256859,tier_2_committee_lead,0.0,0.7,0.05,True,0.3382039382568536,11.80900864334831,No significant adjustments,0,False,0.0,turf,28.363636363636363,28.636363636363637,28.454545454545453,-0.9642857142857144,,False,Kenneth Walker III,Kenneth Walker III,HIGH,0.52,0.2622415061083848,False,False,2.69099135665169,0.2259626671910028,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8319756164614107,UNDER,58.83170859717841,True,"V24: UNDER (proj=10.0 vs line=14.5, diff=+31%)",[],0.8319756164614107,9.956568075000002,UNDER,0.8232856413441496,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_rush_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +2.69 LVT (line vs trailing) |   = P(UNDER): 83% | INPUTS: |   Line: 14.5 | Trailing: 11.8 | Proj: 10.0 |   Snaps: 53% | PICK: UNDER (line +4.5 vs proj) | Edge: +58.8%,76,HIGH
Zach Charbonnet,Zach Charbonnet,UNDER,player_rush_attempts,Rush Attempts,10.5,-140,0.5796923646567187,58.0%,0.7656412155223954,0.5796923646567187,0.550561797752809,0.5833333333333334,2.9130566903909694,5.291062151934618,7.970899224999999,4.251829354890819,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.0,0.0,Indianapolis Colts @ Seattle Seahawks,2025-12-14T21:25:32Z,RB,SEA,IND,15,,9.490501918022929,12,9.490501918022929,29.22016356441236,28.15321411998205,7.970899224999999,4.3365732553352405,0.4595429271778581,0.8573783684387345,5.0366871754734035,10.61770382055164,0.5502935742770104,1.030482314329739,0.7547226500000003,1.413297155197338,0.0404570728221418,,,,,,,,,,0.5127312182725052,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.042,-0.06,Moderate,active,active,active,-0.042,-0.06,False,0.0,False,0.0,1.5,False,AFTERNOON,0.0344827586206896,0.4545454545454545,0.5882352941176471,0.3943828653849109,tier_3_committee,0.0,0.7,0.0,True,-1.0561713461508915,9.490501918022929,snap_share: -1.1%,0,False,0.0,turf,28.363636363636363,28.636363636363637,28.454545454545453,-0.9642857142857144,,False,Zach Charbonnet,Zach Charbonnet,HIGH,0.52,0.19244622417169377,False,False,1.0094980819770711,0.10526019290814949,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.7522563808848346,UNDER,43.612581805286595,True,"V24: UNDER (proj=8.0 vs line=10.5, diff=+24%)",[],0.7522563808848346,7.970899224999999,UNDER,0.7201215376954266,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_rush_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +1.01 LVT (line vs trailing) |   = P(UNDER): 75% | INPUTS: |   Line: 10.5 | Trailing: 9.5 | Proj: 8.0 |   Snaps: 39% | PICK: UNDER (line +2.5 vs proj) | Edge: +43.6%,65,HIGH
Jonathan Taylor,Jonathan Taylor,UNDER,player_rush_yds,Rushing Yards,84.5,-115,0.5407524274925818,54.1%,0.6358414249752726,0.5407524274925818,0.5,0.5348837209302325,4.075242749258178,8.150485498516357,58.29740199840758,51.320636591611304,Model Projection (Calibrated),True,LOW,<60%,STANDARD,0.0031544297772626855,0.3,Indianapolis Colts @ Seattle Seahawks,2025-12-14T21:25:32Z,RB,IND,SEA,15,0.4634146341463415,91.07356036627156,13,91.07356036627156,58.29740199840758,52.62965406459926,10.73717195,5.052280487946892,0.4377149871454935,1.0398448596892818,10.900832082996915,17.373252650467226,1.0218522448826381,1.4044595013352863,1.4226114250000004,1.955273027539178,0.0877952169361391,,,,,,,,,,0.5809042901149539,0.5255102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.042,-0.06,Moderate,active,active,active,-0.042,-0.06,False,0.0,False,0.0,1.5,False,,0.0892857142857142,0.676056338028169,0.6296296296296297,0.8437027110563017,tier_2_committee_lead,0.0,0.7,0.05,True,3.437027110563018,91.07356036627156,snap_share: +3.4%,0,False,0.0,turf,34.45454545454545,25.818181818181817,34.63636363636363,0.9642857142857144,,False,Jonathan Taylor,Jonathan Taylor,HIGH,0.54,0.2109703095876574,False,False,-6.573560366271565,-0.07209941500434555,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.7684479700217988,UNDER,46.70370336779794,True,"V24: UNDER (proj=58.3 vs line=84.5, diff=+31%)",[],0.7684479700217988,58.29740199840758,UNDER,0.690711306954209,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_rush_yds),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -6.57 LVT (line vs trailing) |   = P(UNDER): 77% | INPUTS: |   Line: 84.5 | Trailing: 91.1 | Proj: 58.3 |   Snaps: 84% | PICK: UNDER (line +26.2 vs proj) | Edge: +46.7%,70,HIGH
Chris Olave,Chris Olave,UNDER,player_reception_yds,Receiving Yards,58.5,-115,0.5598519912554665,56.0%,0.6995066375182217,0.5598519912554665,0.5,0.5348837209302325,5.9851991255466475,11.970398251093295,23.995363984964477,22.807467782759403,Model Projection (Calibrated),True,STANDARD,60-75%,MEDIUM,0.013420445299813214,1.3,Carolina Panthers @ New Orleans Saints,2025-12-14T21:25:40Z,WR,NO,CAR,15,0.5945945945945946,50.99315340518722,13,50.99315340518722,,,,,,,23.995363984964477,23.22531806678172,2.3115043641978614,1.9734002984119596,3.6696829,3.13291787032827,0.3119266055045871,0.4903602983747993,,,,,,,,,0.3389550741999939,0.3119266055045871,0.0,-0.0498882312246373,1.0,-0.0284216978492933,1.0,0.0,1.0,0.0,1.0,3.25,4.0,34.5,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.021,0.03,None,active,active,out,0.021,0.03,True,0.0,False,0.0,1.5,False,AFTERNOON,0.25,,,0.8588318167191775,tier_3_secondary,0.0,0.7,0.0,True,0.0,50.99315340518722,No significant adjustments,0,False,0.0,turf,37.45454545454545,24.90909090909091,37.81818181818182,0.1785714285714285,,False,Chris Olave,Chris Olave,MEDIUM,0.55,0.2622047437726443,False,False,7.506846594812778,0.14692470702054272,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.91647474412648,UNDER,74.963360242328,True,"V24: UNDER (proj=24.0 vs line=58.5, diff=+59%)",[],0.91647474412648,23.995363984964477,UNDER,0.931313809680328,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +7.51 LVT (line vs trailing) |   = P(UNDER): 92% | INPUTS: |   Line: 58.5 | Trailing: 51.0 | Proj: 24.0 |   Snaps: 86% | PICK: UNDER (line +34.5 vs proj) | Edge: +75.0%,53,MEDIUM
Tetairoa McMillan,Tetairoa McMillan,UNDER,player_receptions,Receptions,4.5,-125,0.5721651319731325,57.2%,0.7405504399104413,0.5721651319731325,0.5147058823529411,0.5555555555555556,5.745924962019133,11.16351135478003,1.5682069143563568,1.4701269270614103,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.009342886734887007,0.9,Carolina Panthers @ New Orleans Saints,2025-12-14T21:25:40Z,WR,CAR,NO,15,0.5,3.0594150611341426,13,3.0594150611341426,,,,,,,23.317496311689965,24.441947411468774,1.5682069143563568,1.4915187878103116,2.9458195000000007,2.8017636509091117,0.48,0.5304258247441913,,,,,,,,,0.6641678790771903,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.021,0.03,None,active,active,active,0.021,0.03,True,0.0,True,0.0,1.5,False,,0.1886792452830188,,,0.8270352079370845,tier_3_secondary,0.0,0.7,0.0,True,0.0,3.0594150611341426,No significant adjustments,0,False,0.0,turf,34.166666666666664,26.833333333333332,34.25,-0.1785714285714285,,False,Tetairoa McMillan,Tetairoa McMillan,HIGH,0.52,0.25164700262771433,False,False,1.4405849388658574,0.45596571232040883,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.9538042389721206,UNDER,82.08990016740485,True,"V24: UNDER (proj=1.6 vs line=4.5, diff=+65%)",[],0.9538042389721206,1.5682069143563568,UNDER,0.9753300536421659,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +1.44 LVT (line vs trailing) |   = P(UNDER): 95% | INPUTS: |   Line: 4.5 | Trailing: 3.1 | Proj: 1.6 |   Snaps: 83% | PICK: UNDER (line +2.9 vs proj) | Edge: +82.1%,60,MEDIUM
